1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 3400000032B93B21
Is Mission Active?  true
Mission Start:  Tue Jun 27 05:41:00 MDT 2023
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  527
Total Samples:  4893
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
8/22/23 1:11:00 PM,C,21.5
8/22/23 5:26:00 PM,C,18
8/22/23 9:41:00 PM,C,23
8/23/23 1:56:00 AM,C,22
8/23/23 6:11:00 AM,C,21.5
8/23/23 10:26:00 AM,C,21.5
8/23/23 2:41:00 PM,C,21
8/23/23 6:56:00 PM,C,23
8/23/23 11:11:00 PM,C,25
8/24/23 3:26:00 AM,C,25
8/24/23 7:41:00 AM,C,24.5
8/24/23 11:56:00 AM,C,24.5
8/24/23 4:11:00 PM,C,26.5
8/24/23 8:26:00 PM,C,26.5
8/25/23 12:41:00 AM,C,26
8/25/23 4:56:00 AM,C,25
8/25/23 9:11:00 AM,C,24.5
8/25/23 1:26:00 PM,C,24
8/25/23 5:41:00 PM,C,23.5
8/25/23 9:56:00 PM,C,23
8/26/23 2:11:00 AM,C,22.5
8/26/23 6:26:00 AM,C,22
8/26/23 10:41:00 AM,C,21.5
8/26/23 2:56:00 PM,C,22
8/26/23 7:11:00 PM,C,22.5
8/26/23 11:26:00 PM,C,22.5
8/27/23 3:41:00 AM,C,22
8/27/23 7:56:00 AM,C,22
8/27/23 12:11:00 PM,C,22.5
8/27/23 4:26:00 PM,C,23.5
8/27/23 8:41:00 PM,C,24
8/28/23 12:56:00 AM,C,23.5
8/28/23 5:11:00 AM,C,23
8/28/23 9:26:00 AM,C,22.5
8/28/23 1:41:00 PM,C,23
8/28/23 5:56:00 PM,C,24
8/28/23 10:11:00 PM,C,23.5
8/29/23 2:26:00 AM,C,23
8/29/23 6:41:00 AM,C,22.5
8/29/23 10:56:00 AM,C,22.5
8/29/23 3:11:00 PM,C,24
8/29/23 7:26:00 PM,C,24.5
8/29/23 11:41:00 PM,C,24.5
8/30/23 3:56:00 AM,C,24
8/30/23 8:11:00 AM,C,21
8/30/23 12:26:00 PM,C,20.5
8/30/23 4:41:00 PM,C,21
8/30/23 8:56:00 PM,C,21
8/31/23 1:11:00 AM,C,21
8/31/23 5:26:00 AM,C,20.5
8/31/23 9:41:00 AM,C,20.5
8/31/23 1:56:00 PM,C,20.5
8/31/23 6:11:00 PM,C,21
8/31/23 10:26:00 PM,C,20.5
9/1/23 2:41:00 AM,C,20.5
9/1/23 6:56:00 AM,C,20.5
9/1/23 11:11:00 AM,C,21
9/1/23 3:26:00 PM,C,23
9/1/23 7:41:00 PM,C,24.5
9/1/23 11:56:00 PM,C,22.5
9/2/23 4:11:00 AM,C,23
9/2/23 8:26:00 AM,C,22
9/2/23 12:41:00 PM,C,23
9/2/23 4:56:00 PM,C,24
9/2/23 9:11:00 PM,C,22
