1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 11000000603E4021
Is Mission Active?  true
Mission Start:  Thu Sep 15 11:37:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2135
Total Samples:  2135
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
11/30/22 10:37:00 PM,C,-7.5
12/1/22 2:52:00 AM,C,-8.5
12/1/22 7:07:00 AM,C,-8
12/1/22 11:22:00 AM,C,-4.5
12/1/22 3:37:00 PM,C,-3
12/1/22 7:52:00 PM,C,-4.5
12/2/22 12:07:00 AM,C,-5.5
12/2/22 4:22:00 AM,C,-6
12/2/22 8:37:00 AM,C,-6
12/2/22 12:52:00 PM,C,-5.5
12/2/22 5:07:00 PM,C,-7
12/2/22 9:22:00 PM,C,-8.5
12/3/22 1:37:00 AM,C,-10
12/3/22 5:52:00 AM,C,-10
12/3/22 10:07:00 AM,C,-7
12/3/22 2:22:00 PM,C,-5.5
12/3/22 6:37:00 PM,C,-6
12/3/22 10:52:00 PM,C,-5.5
12/4/22 3:07:00 AM,C,-5.5
12/4/22 7:22:00 AM,C,-6
12/4/22 11:37:00 AM,C,-3.5
12/4/22 3:52:00 PM,C,-3.5
12/4/22 8:07:00 PM,C,-4.5
12/5/22 12:22:00 AM,C,-4.5
12/5/22 4:37:00 AM,C,-5
12/5/22 8:52:00 AM,C,-5
12/5/22 1:07:00 PM,C,-4.5
12/5/22 5:22:00 PM,C,-5
12/5/22 9:37:00 PM,C,-5
12/6/22 1:52:00 AM,C,-4.5
12/6/22 6:07:00 AM,C,-5
12/6/22 10:22:00 AM,C,-6
12/6/22 2:37:00 PM,C,-5.5
12/6/22 6:52:00 PM,C,-6
12/6/22 11:07:00 PM,C,-7
12/7/22 3:22:00 AM,C,-8.5
12/7/22 7:37:00 AM,C,-9
12/7/22 11:52:00 AM,C,-2
12/7/22 4:07:00 PM,C,0
12/7/22 8:22:00 PM,C,-6.5
12/8/22 12:37:00 AM,C,-8
12/8/22 4:52:00 AM,C,-8
12/8/22 9:07:00 AM,C,-9
12/8/22 1:22:00 PM,C,-8.5
12/8/22 5:37:00 PM,C,-11
12/8/22 9:52:00 PM,C,-11.5
12/9/22 2:07:00 AM,C,-11.5
12/9/22 6:22:00 AM,C,-11
12/9/22 10:37:00 AM,C,-6.5
12/9/22 2:52:00 PM,C,-6
12/9/22 7:07:00 PM,C,-9
12/9/22 11:22:00 PM,C,-10.5
12/10/22 3:37:00 AM,C,-11.5
12/10/22 7:52:00 AM,C,-11
12/10/22 12:07:00 PM,C,-4.5
12/10/22 4:22:00 PM,C,-4.5
12/10/22 8:37:00 PM,C,-6.5
12/11/22 12:52:00 AM,C,-7
12/11/22 5:07:00 AM,C,-7
12/11/22 9:22:00 AM,C,-5.5
12/11/22 1:37:00 PM,C,0.5
12/11/22 5:52:00 PM,C,-3.5
12/11/22 10:07:00 PM,C,-5
12/12/22 2:22:00 AM,C,-5.5
