plantID,pop,site,elv_pt,slpT_25,estT_25,nrtT_25,slp_25,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,hli_25,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50
1889,TopWest,jones,0.2538082003593445,8.274357738307799,0.3695267876773071,-0.9284705134872723,21.779349620743105,0.1356548862533501,-0.23805766146604324,9.391684969657258e-4,0.02627510338727342,0.11228195460416968,0.27072359071488145,0.7433147694570159,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1892,TopWest,jones,0.23743583261966705,8.55045958590928,0.3297540840357085,-0.9433815736085649,20.703249093791747,0.18010103407152972,-0.20741462496569124,0.0038357391147106246,0.026758973087808526,-0.13211130484024378,-0.16967613133398385,0.7314921838809618,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1894,TopWest,jones,0.21767008304595947,7.920808653731607,0.33380467994195984,-0.9418212468439406,21.90760217227651,0.1871025964433577,-0.14875630541227827,-0.0064423216579511606,0.024726234310727725,0.22507773634721698,-0.3104712005082499,0.7184848928375313,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1895,TopWest,jones,0.22191457450389862,8.06649965247089,0.3109031913060759,-0.9496581240299071,21.343176296226886,0.17320286461078666,-0.15225483559474265,0.007126422975961901,0.02418429489443256,-0.09345646151128112,-0.24902286724901623,0.7224570215647996,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1898,TopWest,jones,0.19640471041202545,7.681996089967382,0.2353786601303594,-0.9710980359206205,19.220730072879295,0.019173002000113997,-0.1924757157360827,0.010188781892163531,0.021761472543150185,0.06817844684766475,0.06659644266063024,0.7431503946017487,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1897,TopWest,jones,0.16766829788684845,8.791512091232677,0.16715778480116603,-0.9854046169794151,22.185622400314383,0.014759246722810062,-0.14849956307498652,-1.0289440218088043e-4,0.02509703094502352,0.1353946833345414,0.8524603489662399,0.7307230271728563,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1744,TopWest,jones,0.2302110344171524,6.4512087719454385,-0.37148265224031446,-0.9279832073454253,18.065277180372327,-0.32111635851236564,-0.11115452608126317,0.013063870508545109,0.025624722303699745,0.5581300307253287,0.11070969765155048,0.7850393398042484,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1745,TopWest,jones,0.2207058221101761,6.178036757584327,-0.3720627202179626,-0.9277029274535447,17.156696152290202,-0.3692244289396631,-0.037469678261444046,0.0029312662895446115,0.02102717640281872,0.5160707607777327,0.07233558976134619,0.7810870747558984,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1746,TopWest,jones,0.042542777955532074,7.435201410232926,-0.5157207231915725,-0.8558471876620073,19.560756537858023,-0.3179107753110403,-0.02585504068142604,0.009700227131569969,0.026080508970938027,-0.09730556621765027,-0.3346631354751337,0.7792827930260843,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1748,TopWest,jones,-0.01004633679986,9.941639264184616,-0.4497359551677776,-0.8930271979378877,20.038724732575222,-0.20222297078709434,-0.17081780701895613,-6.432944824308193e-4,0.021278715452940654,0.5099995710072625,0.13267414819101592,0.7772243393522584,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1747,TopWest,jones,-0.014523432590067387,10.180647779659903,-0.4456947322504179,-0.8950719164890907,19.503335233593752,-0.21033383279583792,-0.19011844260247543,-4.960390407648921e-4,0.021627655707296738,0.44031779810054583,0.05677114615618206,0.7834349610364291,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1749,TopWest,jones,0.011474896222352982,5.669630025380579,-0.5738601560581102,-0.8150937030261789,17.817744805157393,-0.21045142328367908,-0.3092138632193966,0.010671083367249723,0.028847272119163315,0.21406690160908426,0.049359102450730566,0.7959148328968758,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1750,TopWest,jones,0.019897926598787308,5.136735670917139,-0.6087335409751928,-0.7868001514292124,18.80720401231084,-0.19435998686349362,-0.2583597748955806,0.012220967859315684,0.02877047350351449,0.1218674429005252,0.17741988141212292,0.7926106232242894,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1753,TopWest,jones,-0.03806396201252937,1.1715248301842287,-0.7666819994031001,-0.20184413000371002,18.61923409584237,0.017884532969225774,-0.1888582722096872,0.0077849451941682975,0.016250644983119494,0.06712811385080775,-0.05740406613880836,0.7428301284766842,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1763,TopWest,jones,-0.046233389526605606,3.8948538513329694,0.10685160062573214,0.9942578021328521,22.13599644870141,0.02126641629563918,0.1784756333431935,0.0014119364164905366,0.018076006748724147,-0.23629401470022404,0.04531775390620703,0.6731777389599124,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1751,TopWest,jones,-0.044289641082286835,1.2910591399789844,-0.8166995072411407,-0.03105545442554726,17.67417215385626,0.06181768070831103,-0.18957942366510197,0.002686003694976972,0.016300764412615132,-0.03685979945723763,-0.4117337247067408,0.7318649481721619,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1752,TopWest,jones,-0.04269229993224144,1.2802824478264088,-0.8134051461905762,0.05340969316983111,18.31250195643746,0.0600272837498335,-0.17018303995875128,0.0021811427628887097,0.016577281921816178,-0.05543437947177924,-0.39124804919634093,0.7279028975057165,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1754,TopWest,jones,-0.02910337783396244,1.019973806435277,-0.7054761347728357,-0.2290213385005294,18.70396092336495,0.022615087913864376,-0.16756601777658992,0.016604201958967668,0.021901608917472795,-0.0950560132186622,0.05880843950085236,0.7447734422630151,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1755,TopWest,jones,-0.061988938599824905,1.0989051707029676,-0.7237958151300466,0.27094796765231544,20.46442792622309,0.023645482414569995,-0.11980387396026132,-0.024412995038545066,0.027204220919954253,0.19816479592261022,0.047510213486392186,0.7318916445004657,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1756,TopWest,jones,-0.0402020625770092,1.1362942820827202,-0.6187377901374812,0.5199585871714795,20.81683655820351,0.04104805363881275,-0.06531074392972076,-0.005323977167139728,0.015164515258225448,0.018422524394523167,-0.09582413145245453,0.7262030980409038,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1757,TopWest,jones,-0.03889792412519455,1.8580018140844397,-0.42685971175854814,0.8698564784041658,22.34079055589899,0.010902913033988805,-0.023225042337487855,-0.010191301855546684,0.018487102445636148,0.5380940047451401,0.34092535916419625,0.7136420591621441,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1758,TopWest,jones,-0.03509039804339409,1.5701890267279137,-0.4328441577739559,0.8440501222915205,21.184938747356142,0.05823771137916455,-0.04081322569879024,-0.004420460206246104,0.016070355368539707,0.06476797721023768,-0.1350169205573275,0.722513824035948,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1759,TopWest,jones,-0.008815307170152664,1.9157830499141706,0.16067646589226334,0.9857694724580401,17.05154651250124,-0.059787224640835065,-0.03310721253134215,0.013061745149658348,0.01866590904006419,0.04827813728894848,0.3395802416890257,0.7443922997733721,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1760,TopWest,jones,-0.013608690351247787,2.0921452871564354,0.14663721638242552,0.9885105576204857,16.921396571951018,-0.05207566723570009,-0.012584236569900993,0.008388988743682232,0.015103674192595841,0.14818003309236505,0.36207721404304205,0.7407455652970101,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1761,TopWest,jones,-0.02302880771458149,1.9177932965585653,0.15976450901746958,0.9859790647976936,17.0636343210409,-0.0586681722281964,-0.06620300737613175,6.790067843711938e-4,0.013415189608160533,-0.040400509817862834,0.48374430558615245,0.7496854239805012,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1762,TopWest,jones,-0.019238822162151337,2.001178393291152,0.15229143451727176,0.9874624833852156,17.028452770316626,-0.04525597960854463,-0.06298727752996307,0.004807081316870768,0.014691510751295402,0.047732116699258004,0.49538318977338414,0.7476087955491167,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1764,TopWest,jones,-0.02362678572535515,3.973061192921167,0.092583828402521,0.9956947163351634,18.6694359256184,-0.012152466408345525,-0.013060604548018225,0.013019892727777248,0.019304835605259946,0.1262199719088397,0.4580322418862987,0.7166332287690987,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1766,TopWest,jones,-0.037333667278289795,4.231761210233572,0.09245751417175721,0.9957000181022113,18.525781562347632,-0.0506426557324331,-0.04785915065297866,3.380949906972818e-4,0.012308692757508082,0.16387908390449774,0.3945012282059477,0.7377356956913821,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1773,TopWest,jones,-0.047626350075006485,4.000023610633627,0.0863813480885096,0.9962584803262361,15.756532693756073,-0.035636829483101234,-0.2153385895372382,-0.007433145617436827,0.014465129849042586,0.09048560039361835,0.11795815091595198,0.765847285336961,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1772,TopWest,jones,-0.0329098179936409,4.129656617513097,0.08753874589238844,0.9961528082245558,16.232911557444975,0.04624172389022635,-0.12351637234834678,0.004608543126776072,0.014182452574217755,0.23076837770063652,0.1121102692197616,0.7412469283937828,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
1765,TopWest,jones,-0.03182106465101242,3.8954735556423294,0.08929750007454333,0.9959973295571555,15.258729201387826,-0.06349371703596915,-0.09750908330255059,0.008746523768591394,0.014324475236519018,-0.07039170459401184,0.15179596989588756,0.7497838766503541,22.798614971213805,0.16517312723363303,-0.23741970376398572,0.0027632079514294102,0.009680381049679082,0.42463632812496144,8.827257343042675
