plantID,pop,site,elv_pt,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
83,LowerNorth,Guanella,-0.4660077393054962,24.730376380664445,0.12160563292821984,0.17329314625341405,-0.01260869509723795,0.03076662513776119,0.1826471288216893,0.01131395838026045,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
84,LowerNorth,Guanella,-0.4608532786369324,24.470748742532663,0.11466875066254378,0.15583039538982238,-0.00203736275137585,0.02838360432081595,0.1855913118965599,0.04104336442684994,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
10,LowerNorth,Guanella,-0.5719011425971985,21.492957732891192,0.12865724802098233,0.5452350262041962,-0.00518330238337101,0.05330071514171903,-0.5715453732981656,0.00514986327140981,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
11,LowerNorth,Guanella,-0.4516529142856598,24.17743241175151,0.23807189430214123,0.34855611783125207,0.00978562670422648,0.04246935351263076,0.2030411211070857,0.11840693620757609,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
13,LowerNorth,Guanella,-0.45011624693870544,24.632978952317135,0.23743374274519183,0.3702864442933887,0.01179056269733818,0.04396240948105991,0.1374454846344938,0.2064128901421706,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
14,LowerNorth,Guanella,-0.5604274868965149,21.01473163282143,0.2606665386143652,0.4507185306330925,-0.01387087152953946,0.04494931240827544,-0.10350155363577047,0.02294409515463785,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
17,LowerNorth,Guanella,-0.48704543709754944,26.182470214826644,0.27761565928841386,0.3807143299346483,-0.00372414637510947,0.04922535873689656,-0.23976316458415772,-0.2034602754484559,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
18,LowerNorth,Guanella,-0.5144780278205872,25.23588113381111,0.3002757682069925,0.3151083226098492,-0.02486679339206024,0.05833425392887716,-0.18377163465302052,-0.2995489209154474,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
19,LowerNorth,Guanella,-0.5179924368858337,24.230883270901195,0.29533572530342844,0.32572988297182226,-0.01463500572322306,0.0519688178377978,-0.1526329220537114,-0.3260032579679771,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
22,LowerNorth,Guanella,-0.5420347452163696,22.82758125263806,0.24355753368848077,0.3709949149543256,-0.01357046062709226,0.04929780821535604,-0.16084292914645323,-0.3447404219666206,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
