"Plot Title: nr.fu.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365629, SEN S/N: 20365629)","Coupler Detached (LGR S/N: 20365629)","Bad Battery (LGR S/N: 20365629)","Coupler Attached (LGR S/N: 20365629)","Host Connected (LGR S/N: 20365629)","End Of File (LGR S/N: 20365629)"
1,08/27/24 03:48:41 PM,26.781,,,,,
2,08/27/24 03:49:21 PM,,Logged,,,,
3,08/27/24 05:48:41 PM,18.426,,,,,
4,08/27/24 07:48:41 PM,14.900,,,,,
5,08/27/24 09:48:41 PM,12.401,,,,,
6,08/27/24 11:48:41 PM,10.846,,,,,
7,08/28/24 01:48:41 AM,9.866,,,,,
8,08/28/24 03:48:41 AM,9.176,,,,,
9,08/28/24 05:48:41 AM,8.680,,,,,
10,08/28/24 07:48:41 AM,8.481,,,,,
11,08/28/24 09:48:41 AM,10.651,,,,,
12,08/28/24 11:48:41 AM,14.421,,,,,
13,08/28/24 01:48:41 PM,17.950,,,,,
14,08/28/24 03:48:41 PM,19.567,,,,,
15,08/28/24 05:48:41 PM,18.616,,,,,
16,08/28/24 07:48:41 PM,15.378,,,,,
17,08/28/24 09:48:41 PM,13.365,,,,,
18,08/28/24 11:48:41 PM,12.013,,,,,
19,08/29/24 01:48:41 AM,11.139,,,,,
20,08/29/24 03:48:41 AM,10.357,,,,,
21,08/29/24 05:48:41 AM,9.472,,,,,
22,08/29/24 07:48:41 AM,8.879,,,,,
23,08/29/24 09:48:41 AM,11.819,,,,,
24,08/29/24 11:48:41 AM,16.808,,,,,
25,08/29/24 01:48:41 PM,19.948,,,,,
26,08/29/24 03:48:41 PM,18.901,,,,,
27,08/29/24 05:48:41 PM,18.140,,,,,
28,08/29/24 07:48:41 PM,15.187,,,,,
29,08/29/24 09:48:41 PM,12.497,,,,,
30,08/29/24 11:48:41 PM,10.944,,,,,
31,08/30/24 01:48:41 AM,9.669,,,,,
32,08/30/24 03:48:41 AM,8.680,,,,,
33,08/30/24 05:48:41 AM,7.682,,,,,
34,08/30/24 07:48:41 AM,6.775,,,,,
35,08/30/24 09:48:41 AM,10.651,,,,,
36,08/30/24 11:48:41 AM,15.187,,,,,
37,08/30/24 01:48:41 PM,18.711,,,,,
38,08/30/24 03:48:41 PM,21.378,,,,,
39,08/30/24 05:48:41 PM,19.377,,,,,
40,08/30/24 07:48:41 PM,15.855,,,,,
41,08/30/24 09:48:41 PM,12.787,,,,,
42,08/30/24 11:48:41 PM,11.236,,,,,
43,08/31/24 01:48:41 AM,9.768,,,,,
44,08/31/24 03:48:41 AM,8.680,,,,,
45,08/31/24 05:48:41 AM,7.882,,,,,
46,08/31/24 07:48:41 AM,7.682,,,,,
47,08/31/24 09:48:41 AM,11.431,,,,,
48,08/31/24 11:48:41 AM,16.523,,,,,
49,08/31/24 01:48:41 PM,20.234,,,,,
50,08/31/24 03:48:41 PM,21.760,,,,,
51,08/31/24 05:48:41 PM,20.424,,,,,
52,08/31/24 07:48:41 PM,16.523,,,,,
53,08/31/24 09:48:41 PM,13.654,,,,,
54,08/31/24 11:48:41 PM,11.916,,,,,
55,09/01/24 01:48:41 AM,10.553,,,,,
56,09/01/24 03:48:41 AM,9.571,,,,,
57,09/01/24 05:48:41 AM,8.779,,,,,
58,09/01/24 07:48:41 AM,8.581,,,,,
59,09/01/24 09:48:41 AM,11.722,,,,,
60,09/01/24 11:48:41 AM,15.760,,,,,
61,09/01/24 01:48:41 PM,19.377,,,,,
62,09/01/24 03:48:41 PM,20.901,,,,,
63,09/01/24 05:48:41 PM,18.996,,,,,
64,09/01/24 07:48:41 PM,15.664,,,,,
65,09/01/24 09:48:41 PM,12.883,,,,,
66,09/01/24 11:48:41 PM,11.236,,,,,
67,09/02/24 01:48:41 AM,10.259,,,,,
68,09/02/24 03:48:41 AM,9.669,,,,,
69,09/02/24 05:48:41 AM,9.077,,,,,
70,09/02/24 07:48:41 AM,9.077,,,,,
71,09/02/24 09:48:41 AM,11.528,,,,,
72,09/02/24 11:48:41 AM,15.569,,,,,
73,09/02/24 01:48:41 PM,15.855,,,,,
74,09/02/24 03:48:41 PM,16.332,,,,,
75,09/02/24 05:48:41 PM,15.855,,,,,
76,09/02/24 07:48:41 PM,13.750,,,,,
77,09/02/24 09:48:41 PM,11.334,,,,,
78,09/02/24 11:48:41 PM,9.965,,,,,
79,09/03/24 01:48:41 AM,9.472,,,,,
80,09/03/24 03:48:41 AM,8.978,,,,,
81,09/03/24 05:48:41 AM,8.581,,,,,
82,09/03/24 07:48:41 AM,8.581,,,,,
83,09/03/24 09:48:41 AM,11.139,,,,,
84,09/03/24 11:48:41 AM,15.473,,,,,
85,09/03/24 01:48:41 PM,19.377,,,,,
86,09/03/24 03:48:41 PM,22.908,,,,,
87,09/03/24 05:48:41 PM,20.519,,,,,
88,09/03/24 07:48:41 PM,16.999,,,,,
89,09/03/24 09:48:41 PM,14.421,,,,,
90,09/03/24 11:48:41 PM,12.980,,,,,
91,09/04/24 01:48:41 AM,12.110,,,,,
92,09/04/24 03:48:41 AM,10.651,,,,,
93,09/04/24 05:48:41 AM,9.669,,,,,
94,09/04/24 07:48:41 AM,9.373,,,,,
95,09/04/24 09:48:41 AM,12.401,,,,,
96,09/04/24 11:48:41 AM,13.846,,,,,
97,09/04/24 01:48:41 PM,14.134,,,,,
98,09/04/24 03:48:41 PM,16.046,,,,,
99,09/04/24 05:48:41 PM,16.427,,,,,
100,09/04/24 07:48:41 PM,14.134,,,,,
101,09/04/24 09:48:41 PM,12.497,,,,,
102,09/04/24 11:48:41 PM,9.176,,,,,
103,09/05/24 01:48:41 AM,7.782,,,,,
104,09/05/24 03:48:41 AM,6.978,,,,,
105,09/05/24 05:48:41 AM,5.962,,,,,
106,09/05/24 07:48:41 AM,5.962,,,,,
107,09/05/24 09:48:41 AM,7.280,,,,,
108,09/05/24 11:48:41 AM,8.779,,,,,
109,09/05/24 01:48:41 PM,9.571,,,,,
110,09/05/24 03:48:41 PM,9.472,,,,,
111,09/05/24 05:48:41 PM,10.259,,,,,
112,09/05/24 07:48:41 PM,8.581,,,,,
113,09/05/24 09:48:41 PM,6.471,,,,,
114,09/05/24 11:48:41 PM,5.141,,,,,
115,09/06/24 01:48:41 AM,4.207,,,,,
116,09/06/24 03:48:41 AM,3.472,,,,,
117,09/06/24 05:48:41 AM,2.837,,,,,
118,09/06/24 07:48:41 AM,2.410,,,,,
119,09/06/24 09:48:41 AM,5.552,,,,,
120,09/06/24 11:48:41 AM,12.497,,,,,
121,09/06/24 01:48:41 PM,16.713,,,,,
122,09/06/24 03:48:41 PM,18.140,,,,,
123,09/06/24 05:48:41 PM,16.618,,,,,
124,09/06/24 07:48:41 PM,12.787,,,,,
125,09/06/24 09:48:41 PM,10.063,,,,,
126,09/06/24 11:48:41 PM,8.481,,,,,
127,09/07/24 01:48:41 AM,7.179,,,,,
128,09/07/24 03:48:41 AM,6.064,,,,,
129,09/07/24 05:48:41 AM,5.450,,,,,
130,09/07/24 07:48:41 AM,5.450,,,,,
131,09/07/24 09:48:41 AM,8.382,,,,,
132,09/07/24 11:48:41 AM,12.787,,,,,
133,09/07/24 01:48:41 PM,17.570,,,,,
134,09/07/24 03:48:41 PM,20.138,,,,,
135,09/07/24 05:48:41 PM,15.951,,,,,
136,09/07/24 07:48:41 PM,12.690,,,,,
137,09/07/24 09:48:41 PM,10.357,,,,,
138,09/07/24 11:48:41 PM,8.680,,,,,
139,09/08/24 01:48:41 AM,7.582,,,,,
140,09/08/24 03:48:41 AM,7.079,,,,,
141,09/08/24 05:48:41 AM,6.471,,,,,
142,09/08/24 07:48:41 AM,6.471,,,,,
143,09/08/24 09:48:41 AM,9.373,,,,,
144,09/08/24 11:48:41 AM,13.558,,,,,
145,09/08/24 01:48:41 PM,17.570,,,,,
146,09/08/24 03:48:41 PM,17.379,,,,,
147,09/08/24 05:48:41 PM,17.189,,,,,
148,09/08/24 07:48:41 PM,14.038,,,,,
149,09/08/24 09:48:41 PM,11.722,,,,,
150,09/08/24 11:48:41 PM,10.357,,,,,
151,09/09/24 01:48:41 AM,9.373,,,,,
152,09/09/24 03:48:41 AM,8.680,,,,,
153,09/09/24 05:48:41 AM,8.082,,,,,
154,09/09/24 07:48:41 AM,7.882,,,,,
155,09/09/24 09:48:41 AM,10.357,,,,,
156,09/09/24 11:48:41 AM,11.819,,,,,
157,09/09/24 01:48:41 PM,16.237,,,,,
158,09/09/24 03:48:41 PM,17.189,,,,,
159,09/09/24 05:48:41 PM,15.569,,,,,
160,09/09/24 07:48:41 PM,13.461,,,,,
161,09/09/24 09:48:41 PM,11.819,,,,,
162,09/09/24 11:48:41 PM,10.748,,,,,
163,09/10/24 01:48:41 AM,9.866,,,,,
164,09/10/24 03:48:41 AM,8.879,,,,,
165,09/10/24 05:48:41 AM,8.182,,,,,
166,09/10/24 07:48:41 AM,7.782,,,,,
167,09/10/24 09:48:41 AM,10.455,,,,,
168,09/10/24 11:48:41 AM,12.883,,,,,
169,09/10/24 01:48:41 PM,12.787,,,,,
170,09/10/24 03:48:41 PM,11.819,,,,,
171,09/10/24 05:48:41 PM,10.455,,,,,
172,09/10/24 07:48:41 PM,9.373,,,,,
173,09/10/24 09:48:41 PM,8.182,,,,,
174,09/10/24 11:48:41 PM,7.481,,,,,
175,09/11/24 01:48:41 AM,7.280,,,,,
176,09/11/24 03:48:41 AM,6.471,,,,,
177,09/11/24 05:48:41 AM,5.450,,,,,
178,09/11/24 07:48:41 AM,5.141,,,,,
179,09/11/24 09:48:41 AM,8.779,,,,,
180,09/11/24 11:48:41 AM,13.076,,,,,
181,09/11/24 01:48:41 PM,16.332,,,,,
182,09/11/24 03:48:41 PM,17.855,,,,,
183,09/11/24 05:48:41 PM,13.461,,,,,
184,09/11/24 07:48:41 PM,10.748,,,,,
185,09/11/24 09:48:41 PM,8.879,,,,,
186,09/11/24 11:48:41 PM,7.682,,,,,
187,09/12/24 01:48:41 AM,6.775,,,,,
188,09/12/24 03:48:41 AM,6.166,,,,,
189,09/12/24 05:48:41 AM,5.552,,,,,
190,09/12/24 07:48:41 AM,5.141,,,,,
191,09/12/24 09:48:41 AM,8.182,,,,,
192,09/12/24 11:48:41 AM,12.594,,,,,
193,09/12/24 01:48:41 PM,16.523,,,,,
194,09/12/24 03:48:41 PM,18.236,,,,,
195,09/12/24 05:48:41 PM,15.569,,,,,
196,09/12/24 07:48:41 PM,12.594,,,,,
197,09/12/24 09:48:41 PM,10.651,,,,,
198,09/12/24 11:48:41 PM,9.176,,,,,
199,09/13/24 01:48:41 AM,8.382,,,,,
200,09/13/24 03:48:41 AM,7.481,,,,,
201,09/13/24 05:48:41 AM,6.471,,,,,
202,09/13/24 07:48:41 AM,5.860,,,,,
203,09/13/24 09:48:41 AM,9.077,,,,,
204,09/13/24 11:48:41 AM,13.654,,,,,
205,09/13/24 01:48:41 PM,17.665,,,,,
206,09/13/24 03:48:41 PM,19.472,,,,,
207,09/13/24 05:48:41 PM,16.141,,,,,
208,09/13/24 07:48:41 PM,12.594,,,,,
209,09/13/24 09:48:41 PM,10.455,,,,,
210,09/13/24 11:48:41 PM,8.680,,,,,
211,09/14/24 01:48:41 AM,7.782,,,,,
212,09/14/24 03:48:41 AM,6.877,,,,,
213,09/14/24 05:48:41 AM,6.268,,,,,
214,09/14/24 07:48:41 AM,6.064,,,,,
215,09/14/24 09:48:41 AM,8.182,,,,,
216,09/14/24 11:48:41 AM,10.944,,,,,
217,09/14/24 01:48:41 PM,15.951,,,,,
218,09/14/24 03:48:41 PM,18.331,,,,,
219,09/14/24 05:48:41 PM,17.189,,,,,
220,09/14/24 07:48:41 PM,13.558,,,,,
221,09/14/24 09:48:41 PM,10.944,,,,,
222,09/14/24 11:48:41 PM,9.077,,,,,
223,09/15/24 01:48:41 AM,7.882,,,,,
224,09/15/24 03:48:41 AM,6.978,,,,,
225,09/15/24 05:48:41 AM,6.166,,,,,
226,09/15/24 07:48:41 AM,5.655,,,,,
227,09/15/24 09:48:41 AM,9.669,,,,,
228,09/15/24 11:48:41 AM,14.230,,,,,
229,09/15/24 01:48:41 PM,14.038,,,,,
230,09/15/24 03:48:41 PM,14.421,,,,,
231,09/15/24 05:48:41 PM,11.334,,,,,
232,09/15/24 07:48:41 PM,9.373,,,,,
233,09/15/24 09:48:41 PM,7.882,,,,,
234,09/15/24 11:48:41 PM,6.978,,,,,
235,09/16/24 01:48:41 AM,6.166,,,,,
236,09/16/24 03:48:41 AM,5.552,,,,,
237,09/16/24 05:48:41 AM,5.037,,,,,
238,09/16/24 07:48:41 AM,4.623,,,,,
239,09/16/24 09:48:41 AM,7.582,,,,,
240,09/16/24 11:48:41 AM,12.110,,,,,
241,09/16/24 01:48:41 PM,13.173,,,,,
242,09/16/24 03:48:41 PM,11.819,,,,,
243,09/16/24 05:48:41 PM,11.722,,,,,
244,09/16/24 07:48:41 PM,9.571,,,,,
245,09/16/24 09:48:41 PM,7.983,,,,,
246,09/16/24 11:48:41 PM,6.978,,,,,
247,09/17/24 01:48:41 AM,6.166,,,,,
248,09/17/24 03:48:41 AM,5.450,,,,,
249,09/17/24 05:48:41 AM,5.141,,,,,
250,09/17/24 07:48:41 AM,5.037,,,,,
251,09/17/24 09:48:41 AM,8.382,,,,,
252,09/17/24 11:48:41 AM,12.207,,,,,
253,09/17/24 01:48:41 PM,11.722,,,,,
254,09/17/24 03:48:41 PM,10.748,,,,,
255,09/17/24 05:48:41 PM,9.077,,,,,
256,09/17/24 07:48:41 PM,6.978,,,,,
257,09/17/24 09:48:41 PM,5.347,,,,,
258,09/17/24 11:48:41 PM,4.519,,,,,
259,09/18/24 01:48:41 AM,3.893,,,,,
260,09/18/24 03:48:41 AM,3.261,,,,,
261,09/18/24 05:48:41 AM,2.730,,,,,
262,09/18/24 07:48:41 AM,2.517,,,,,
263,09/18/24 09:48:41 AM,3.472,,,,,
264,09/18/24 11:48:41 AM,7.079,,,,,
265,09/18/24 01:48:41 PM,11.722,,,,,
266,09/18/24 03:48:41 PM,13.461,,,,,
267,09/18/24 05:48:41 PM,11.819,,,,,
268,09/18/24 07:48:41 PM,8.779,,,,,
269,09/18/24 09:48:41 PM,6.877,,,,,
270,09/18/24 11:48:41 PM,5.552,,,,,
271,09/19/24 01:48:41 AM,4.831,,,,,
272,09/19/24 03:48:41 AM,4.102,,,,,
273,09/19/24 05:48:41 AM,3.472,,,,,
274,09/19/24 07:48:41 AM,3.049,,,,,
275,09/19/24 09:48:41 AM,6.471,,,,,
276,09/19/24 11:48:41 AM,10.846,,,,,
277,09/19/24 01:48:41 PM,15.282,,,,,
278,09/19/24 03:48:41 PM,17.284,,,,,
279,09/19/24 05:48:41 PM,16.237,,,,,
280,09/19/24 07:48:41 PM,12.013,,,,,
281,09/19/24 09:48:41 PM,9.176,,,,,
282,09/19/24 11:48:41 PM,7.983,,,,,
283,09/20/24 01:48:41 AM,7.079,,,,,
284,09/20/24 03:48:41 AM,6.573,,,,,
285,09/20/24 05:48:41 AM,6.064,,,,,
286,09/20/24 07:48:41 AM,5.962,,,,,
287,09/20/24 09:48:41 AM,7.381,,,,,
288,09/20/24 11:48:41 AM,12.304,,,,,
289,09/20/24 01:48:41 PM,16.808,,,,,
290,09/20/24 03:48:41 PM,17.284,,,,,
291,09/20/24 05:48:41 PM,16.046,,,,,
292,09/20/24 07:48:41 PM,12.304,,,,,
293,09/20/24 09:48:41 PM,10.161,,,,,
294,09/20/24 11:48:41 PM,8.779,,,,,
295,09/21/24 01:48:41 AM,7.882,,,,,
296,09/21/24 03:48:41 AM,6.674,,,,,
297,09/21/24 05:48:41 AM,5.552,,,,,
298,09/21/24 07:48:41 AM,5.141,,,,,
299,09/21/24 09:48:41 AM,7.983,,,,,
300,09/21/24 11:48:41 AM,12.787,,,,,
301,09/21/24 01:48:41 PM,15.569,,,,,
302,09/21/24 03:48:41 PM,14.804,,,,,
303,09/21/24 05:48:41 PM,10.651,,,,,
304,09/21/24 07:48:41 PM,7.882,,,,,
305,09/21/24 09:48:41 PM,6.370,,,,,
306,09/21/24 11:48:41 PM,5.450,,,,,
307,09/22/24 01:48:41 AM,5.037,,,,,
308,09/22/24 03:48:41 AM,4.831,,,,,
309,09/22/24 05:48:41 AM,4.727,,,,,
310,09/22/24 07:48:41 AM,4.623,,,,,
311,09/22/24 09:48:41 AM,4.207,,,,,
312,09/22/24 11:48:41 AM,3.998,,,,,
313,09/22/24 01:48:41 PM,3.788,,,,,
314,09/22/24 03:48:41 PM,3.472,,,,,
315,09/22/24 05:48:41 PM,3.367,,,,,
316,09/22/24 07:48:41 PM,3.261,,,,,
317,09/22/24 09:48:41 PM,3.155,,,,,
318,09/22/24 11:48:41 PM,3.049,,,,,
319,09/23/24 01:48:41 AM,2.837,,,,,
320,09/23/24 03:48:41 AM,2.624,,,,,
321,09/23/24 05:48:41 AM,2.410,,,,,
322,09/23/24 07:48:41 AM,2.195,,,,,
323,09/23/24 09:48:41 AM,2.624,,,,,
324,09/23/24 11:48:41 AM,3.578,,,,,
325,09/23/24 01:48:41 PM,7.882,,,,,
326,09/23/24 03:48:41 PM,9.669,,,,,
327,09/23/24 05:48:41 PM,8.779,,,,,
328,09/23/24 07:48:41 PM,6.573,,,,,
329,09/23/24 09:48:41 PM,5.244,,,,,
330,09/23/24 11:48:41 PM,4.519,,,,,
331,09/24/24 01:48:41 AM,4.207,,,,,
332,09/24/24 03:48:41 AM,3.578,,,,,
333,09/24/24 05:48:41 AM,3.049,,,,,
334,09/24/24 07:48:41 AM,2.730,,,,,
335,09/24/24 09:48:41 AM,4.519,,,,,
336,09/24/24 11:48:41 AM,8.382,,,,,
337,09/24/24 01:48:41 PM,11.916,,,,,
338,09/24/24 03:48:41 PM,13.269,,,,,
339,09/24/24 05:48:41 PM,12.497,,,,,
340,09/24/24 07:48:41 PM,9.373,,,,,
341,09/24/24 09:48:41 PM,7.280,,,,,
342,09/24/24 11:48:41 PM,5.860,,,,,
343,09/25/24 01:48:41 AM,4.831,,,,,
344,09/25/24 03:48:41 AM,4.311,,,,,
345,09/25/24 05:48:41 AM,4.102,,,,,
346,09/25/24 07:48:41 AM,3.261,,,,,
347,09/25/24 09:48:41 AM,6.877,,,,,
348,09/25/24 11:48:41 AM,12.304,,,,,
349,09/25/24 01:48:41 PM,16.141,,,,,
350,09/25/24 03:48:41 PM,17.189,,,,,
351,09/25/24 05:48:41 PM,15.282,,,,,
352,09/25/24 07:48:41 PM,11.819,,,,,
353,09/25/24 09:48:41 PM,9.866,,,,,
354,09/25/24 11:48:41 PM,8.879,,,,,
355,09/26/24 01:48:41 AM,8.082,,,,,
356,09/26/24 03:48:41 AM,7.481,,,,,
357,09/26/24 05:48:41 AM,7.079,,,,,
358,09/26/24 07:48:41 AM,6.978,,,,,
359,09/26/24 09:48:41 AM,8.581,,,,,
360,09/26/24 11:48:41 AM,11.625,,,,,
361,09/26/24 01:48:41 PM,14.900,,,,,
362,09/26/24 03:48:41 PM,15.378,,,,,
363,09/26/24 05:48:41 PM,14.325,,,,,
364,09/26/24 07:48:41 PM,11.819,,,,,
365,09/26/24 09:48:41 PM,9.768,,,,,
366,09/26/24 11:48:41 PM,8.779,,,,,
367,09/27/24 01:48:41 AM,8.382,,,,,
368,09/27/24 03:48:41 AM,7.381,,,,,
369,09/27/24 05:48:41 AM,6.877,,,,,
370,09/27/24 07:48:41 AM,6.471,,,,,
371,09/27/24 09:48:41 AM,8.182,,,,,
372,09/27/24 11:48:41 AM,12.787,,,,,
373,09/27/24 01:48:41 PM,15.187,,,,,
374,09/27/24 03:48:41 PM,15.282,,,,,
375,09/27/24 05:48:41 PM,14.421,,,,,
376,09/27/24 07:48:41 PM,11.431,,,,,
377,09/27/24 09:48:41 PM,9.768,,,,,
378,09/27/24 11:48:41 PM,8.680,,,,,
379,09/28/24 01:48:41 AM,7.882,,,,,
380,09/28/24 03:48:41 AM,6.775,,,,,
381,09/28/24 05:48:41 AM,5.860,,,,,
382,09/28/24 07:48:41 AM,5.244,,,,,
383,09/28/24 09:48:41 AM,8.581,,,,,
384,09/28/24 11:48:41 AM,13.269,,,,,
385,09/28/24 01:48:41 PM,16.523,,,,,
386,09/28/24 03:48:41 PM,17.379,,,,,
387,09/28/24 05:48:41 PM,15.569,,,,,
388,09/28/24 07:48:41 PM,12.401,,,,,
389,09/28/24 09:48:41 PM,10.553,,,,,
390,09/28/24 11:48:41 PM,9.275,,,,,
391,09/29/24 01:48:41 AM,8.282,,,,,
392,09/29/24 03:48:41 AM,7.682,,,,,
393,09/29/24 05:48:41 AM,7.381,,,,,
394,09/29/24 07:48:41 AM,7.179,,,,,
395,09/29/24 09:48:41 AM,9.275,,,,,
396,09/29/24 11:48:41 AM,12.690,,,,,
397,09/29/24 01:48:41 PM,15.855,,,,,
398,09/29/24 03:48:41 PM,16.427,,,,,
399,09/29/24 05:48:41 PM,15.664,,,,,
400,09/29/24 07:48:41 PM,12.594,,,,,
401,09/29/24 09:48:41 PM,11.041,,,,,
402,09/29/24 11:48:41 PM,10.063,,,,,
403,09/30/24 01:48:41 AM,9.472,,,,,
404,09/30/24 03:48:41 AM,8.978,,,,,
405,09/30/24 05:48:41 AM,8.779,,,,,
406,09/30/24 07:48:41 AM,8.581,,,,,
407,09/30/24 09:48:41 AM,9.669,,,,,
408,09/30/24 11:48:41 AM,12.304,,,,,
409,09/30/24 01:48:41 PM,15.378,,,,,
410,09/30/24 03:48:41 PM,16.618,,,,,
411,09/30/24 05:48:41 PM,14.421,,,,,
412,09/30/24 07:48:41 PM,10.944,,,,,
413,09/30/24 09:48:41 PM,8.879,,,,,
414,09/30/24 11:48:41 PM,7.682,,,,,
415,10/01/24 01:48:41 AM,6.775,,,,,
416,10/01/24 03:48:41 AM,6.573,,,,,
417,10/01/24 05:48:41 AM,5.860,,,,,
418,10/01/24 07:48:41 AM,5.450,,,,,
419,10/01/24 09:48:41 AM,7.782,,,,,
420,10/01/24 11:48:41 AM,11.041,,,,,
421,10/01/24 01:48:41 PM,13.461,,,,,
422,10/01/24 03:48:41 PM,15.091,,,,,
423,10/01/24 05:48:41 PM,14.038,,,,,
424,10/01/24 07:48:41 PM,11.139,,,,,
425,10/01/24 09:48:41 PM,9.571,,,,,
426,10/01/24 11:48:41 PM,8.879,,,,,
427,10/02/24 01:48:41 AM,8.282,,,,,
428,10/02/24 03:48:41 AM,7.682,,,,,
429,10/02/24 05:48:41 AM,7.179,,,,,
430,10/02/24 07:48:41 AM,6.978,,,,,
431,10/02/24 09:48:41 AM,8.182,,,,,
432,10/02/24 11:48:41 AM,10.748,,,,,
433,10/02/24 01:48:41 PM,13.365,,,,,
434,10/02/24 03:48:41 PM,14.613,,,,,
435,10/02/24 05:48:41 PM,13.173,,,,,
436,10/02/24 07:48:41 PM,10.748,,,,,
437,10/02/24 09:48:41 PM,9.373,,,,,
438,10/02/24 11:48:41 PM,8.481,,,,,
439,10/03/24 01:48:41 AM,7.782,,,,,
440,10/03/24 03:48:41 AM,7.179,,,,,
441,10/03/24 05:48:41 AM,6.573,,,,,
442,10/03/24 07:48:41 AM,6.268,,,,,
443,10/03/24 09:48:41 AM,9.373,,,,,
444,10/03/24 11:48:41 AM,11.139,,,,,
445,10/03/24 01:48:41 PM,14.613,,,,,
446,10/03/24 03:48:41 PM,15.951,,,,,
447,10/03/24 05:48:41 PM,14.325,,,,,
448,10/03/24 07:48:41 PM,10.553,,,,,
449,10/03/24 09:48:41 PM,8.481,,,,,
450,10/03/24 11:48:41 PM,7.079,,,,,
451,10/04/24 01:48:41 AM,6.064,,,,,
452,10/04/24 03:48:41 AM,5.450,,,,,
453,10/04/24 05:48:41 AM,4.727,,,,,
454,10/04/24 07:48:41 AM,4.415,,,,,
455,10/04/24 09:48:41 AM,7.280,,,,,
456,10/04/24 11:48:41 AM,11.528,,,,,
457,10/04/24 01:48:41 PM,14.804,,,,,
458,10/04/24 03:48:41 PM,15.760,,,,,
459,10/04/24 05:48:41 PM,13.942,,,,,
460,10/04/24 07:48:41 PM,11.139,,,,,
461,10/04/24 09:48:41 PM,9.669,,,,,
462,10/04/24 11:48:41 PM,8.581,,,,,
463,10/05/24 01:48:41 AM,7.882,,,,,
464,10/05/24 03:48:41 AM,7.381,,,,,
465,10/05/24 05:48:41 AM,7.079,,,,,
466,10/05/24 07:48:41 AM,6.674,,,,,
467,10/05/24 09:48:41 AM,8.282,,,,,
468,10/05/24 11:48:41 AM,11.334,,,,,
469,10/05/24 01:48:41 PM,13.750,,,,,
470,10/05/24 03:48:41 PM,13.558,,,,,
471,10/05/24 05:48:41 PM,12.110,,,,,
472,10/05/24 07:48:41 PM,9.669,,,,,
473,10/05/24 09:48:41 PM,8.082,,,,,
474,10/05/24 11:48:41 PM,6.978,,,,,
475,10/06/24 01:48:41 AM,6.370,,,,,
476,10/06/24 03:48:41 AM,5.552,,,,,
477,10/06/24 05:48:41 AM,4.415,,,,,
478,10/06/24 07:48:41 AM,3.578,,,,,
479,10/06/24 09:48:41 AM,6.775,,,,,
480,10/06/24 11:48:41 AM,11.819,,,,,
481,10/06/24 01:48:41 PM,14.709,,,,,
482,10/06/24 03:48:41 PM,15.855,,,,,
483,10/06/24 05:48:41 PM,14.230,,,,,
484,10/06/24 07:48:41 PM,10.553,,,,,
485,10/06/24 09:48:41 PM,8.282,,,,,
486,10/06/24 11:48:41 PM,7.280,,,,,
487,10/07/24 01:48:41 AM,6.674,,,,,
488,10/07/24 03:48:41 AM,6.166,,,,,
489,10/07/24 05:48:41 AM,5.450,,,,,
490,10/07/24 07:48:41 AM,4.831,,,,,
491,10/07/24 09:48:41 AM,6.978,,,,,
492,10/07/24 11:48:41 AM,9.373,,,,,
493,10/07/24 01:48:41 PM,11.916,,,,,
494,10/07/24 03:48:41 PM,13.365,,,,,
495,10/07/24 05:48:41 PM,11.722,,,,,
496,10/07/24 07:48:41 PM,8.779,,,,,
497,10/07/24 09:48:41 PM,6.573,,,,,
498,10/07/24 11:48:41 PM,5.244,,,,,
499,10/08/24 01:48:41 AM,3.998,,,,,
500,10/08/24 03:48:41 AM,3.155,,,,,
501,10/08/24 05:48:41 AM,2.624,,,,,
502,10/08/24 07:48:41 AM,2.517,,,,,
503,10/08/24 09:48:41 AM,5.757,,,,,
504,10/08/24 11:48:41 AM,9.077,,,,,
505,10/08/24 01:48:41 PM,12.207,,,,,
506,10/08/24 03:48:41 PM,12.401,,,,,
507,10/08/24 05:48:41 PM,10.846,,,,,
508,10/08/24 07:48:41 PM,8.581,,,,,
509,10/08/24 09:48:41 PM,6.674,,,,,
510,10/08/24 11:48:41 PM,5.655,,,,,
511,10/09/24 01:48:41 AM,4.934,,,,,
512,10/09/24 03:48:41 AM,4.311,,,,,
513,10/09/24 05:48:41 AM,4.207,,,,,
514,10/09/24 07:48:41 AM,3.788,,,,,
515,10/09/24 09:48:41 AM,5.347,,,,,
516,10/09/24 11:48:41 AM,8.382,,,,,
517,10/09/24 01:48:41 PM,11.916,,,,,
518,10/09/24 03:48:41 PM,12.497,,,,,
519,10/09/24 05:48:41 PM,10.063,,,,,
520,10/09/24 07:48:41 PM,7.983,,,,,
521,10/09/24 09:48:41 PM,6.370,,,,,
522,10/09/24 11:48:41 PM,5.244,,,,,
523,10/10/24 01:48:41 AM,4.519,,,,,
524,10/10/24 03:48:41 AM,3.788,,,,,
525,10/10/24 05:48:41 AM,3.155,,,,,
526,10/10/24 07:48:41 AM,3.578,,,,,
527,10/10/24 09:48:41 AM,5.450,,,,,
528,10/10/24 11:48:41 AM,8.481,,,,,
529,10/10/24 01:48:41 PM,11.334,,,,,
530,10/10/24 03:48:41 PM,12.690,,,,,
531,10/10/24 05:48:41 PM,10.455,,,,,
532,10/10/24 07:48:41 PM,8.481,,,,,
