Plot Title: 21397973,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)",Coupler Detached (LGR S/N: 21397973),Bad Battery (LGR S/N: 21397973),End Of File (LGR S/N: 21397973)
725,10/17/22 20:59,-2.494,,,
726,10/17/22 22:59,-3.197,,,
727,10/18/22 0:59,-4.031,,,
728,10/18/22 2:59,-4.393,,,
729,10/18/22 4:59,-4.88,,,
730,10/18/22 6:59,-5.372,,,
731,10/18/22 8:59,-5.003,,,
732,10/18/22 10:59,-0.325,,,
733,10/18/22 12:59,2.088,,,
734,10/18/22 14:59,2.303,,,
735,10/18/22 16:59,0.674,,,
736,10/18/22 18:59,-1.341,,,
737,10/18/22 20:59,-3.434,,,
738,10/18/22 22:59,-3.434,,,
739,10/19/22 0:59,-3.316,,,
740,10/19/22 2:59,-3.316,,,
741,10/19/22 4:59,-3.316,,,
742,10/19/22 6:59,-3.197,,,
743,10/19/22 8:59,-2.844,,,
744,10/19/22 10:59,1.112,,,
745,10/19/22 12:59,2.41,,,
746,10/19/22 14:59,2.303,,,
747,10/19/22 16:59,0.784,,,
748,10/19/22 18:59,-0.437,,,
749,10/19/22 20:59,-1.341,,,
750,10/19/22 22:59,-2.377,,,
751,10/20/22 0:59,-3.197,,,
752,10/20/22 2:59,-3.197,,,
753,10/20/22 4:59,-3.434,,,
754,10/20/22 6:59,-3.079,,,
755,10/20/22 8:59,-2.261,,,
756,10/20/22 10:59,2.088,,,
757,10/20/22 12:59,4.102,,,
758,10/20/22 14:59,3.155,,,
759,10/20/22 16:59,0.784,,,
760,10/20/22 18:59,-0.325,,,
761,10/20/22 20:59,-1.001,,,
762,10/20/22 22:59,-1.914,,,
763,10/21/22 0:59,-2.494,,,
764,10/21/22 2:59,-2.61,,,
765,10/21/22 4:59,-2.962,,,
766,10/21/22 6:59,-3.079,,,
767,10/21/22 8:59,-3.197,,,
768,10/21/22 10:59,-1.114,,,
769,10/21/22 12:59,1.003,,,
770,10/21/22 14:59,1.003,,,
771,10/21/22 16:59,-0.437,,,
772,10/21/22 18:59,-1.914,,,
773,10/21/22 20:59,-2.61,,,
774,10/21/22 22:59,-2.844,,,
775,10/22/22 0:59,-2.962,,,
776,10/22/22 2:59,-3.434,,,
777,10/22/22 4:59,-3.672,,,
778,10/22/22 6:59,-4.031,,,
779,10/22/22 8:59,-4.272,,,
780,10/22/22 10:59,0.01,,,
781,10/22/22 12:59,2.195,,,
782,10/22/22 14:59,1.98,,,
783,10/22/22 16:59,0.01,,,
784,10/22/22 18:59,-1.456,,,
785,10/22/22 20:59,-2.494,,,
786,10/22/22 22:59,-2.727,,,
787,10/23/22 0:59,-3.079,,,
788,10/23/22 2:59,-3.316,,,
789,10/23/22 4:59,-3.553,,,
790,10/23/22 6:59,-3.553,,,
791,10/23/22 8:59,-2.844,,,
792,10/23/22 10:59,-1.914,,,
793,10/23/22 12:59,-2.03,,,
794,10/23/22 14:59,-2.261,,,
795,10/23/22 16:59,-2.61,,,
796,10/23/22 18:59,-3.316,,,
797,10/23/22 20:59,-5.249,,,
798,10/23/22 22:59,-5.62,,,
799,10/24/22 0:59,-6.373,,,
800,10/24/22 2:59,-7.527,,,
801,10/24/22 4:59,-8.314,,,
802,10/24/22 6:59,-8.982,,,
803,10/24/22 8:59,-9.388,,,
804,10/24/22 10:59,-8.182,,,
805,10/24/22 12:59,-6.499,,,
806,10/24/22 14:59,-6.246,,,
807,10/24/22 16:59,-7.397,,,
808,10/24/22 18:59,-8.182,,,
809,10/24/22 20:59,-8.982,,,
810,10/24/22 22:59,-7.918,,,
811,10/25/22 0:59,-7.787,,,
812,10/25/22 2:59,-7.527,,,
813,10/25/22 4:59,-7.397,,,
814,10/25/22 6:59,-7.787,,,
815,10/25/22 8:59,-7.397,,,
816,10/25/22 10:59,-4.152,,,
817,10/25/22 12:59,-2.61,,,
818,10/25/22 14:59,-2.844,,,
819,10/25/22 16:59,-5.125,,,
820,10/25/22 18:59,-6.12,,,
821,10/25/22 20:59,-6.12,,,
822,10/25/22 22:59,-5.995,,,
823,10/26/22 0:59,-5.995,,,
824,10/26/22 2:59,-5.995,,,
825,10/26/22 4:59,-5.87,,,
826,10/26/22 6:59,-5.496,,,
827,10/26/22 8:59,-5.003,,,
828,10/26/22 10:59,-4.393,,,
829,10/26/22 12:59,-3.792,,,
830,10/26/22 14:59,-3.316,,,
831,10/26/22 16:59,-3.434,,,
832,10/26/22 18:59,-3.792,,,
833,10/26/22 20:59,-4.152,,,
834,10/26/22 22:59,-4.152,,,
835,10/27/22 0:59,-4.152,,,
836,10/27/22 2:59,-4.031,,,
837,10/27/22 4:59,-3.911,,,
838,10/27/22 6:59,-3.792,,,
839,10/27/22 8:59,-3.672,,,
840,10/27/22 10:59,-3.553,,,
841,10/27/22 12:59,-3.316,,,
842,10/27/22 14:59,-3.079,,,
843,10/27/22 16:59,-2.962,,,
844,10/27/22 18:59,-3.079,,,
845,10/27/22 20:59,-3.553,,,
846,10/27/22 22:59,-3.911,,,
847,10/28/22 0:59,-4.152,,,
848,10/28/22 2:59,-4.393,,,
849,10/28/22 4:59,-4.636,,,
850,10/28/22 6:59,-4.758,,,
851,10/28/22 8:59,-4.636,,,
852,10/28/22 10:59,-4.514,,,
853,10/28/22 12:59,-4.152,,,
854,10/28/22 14:59,-3.792,,,
855,10/28/22 16:59,-3.911,,,
856,10/28/22 18:59,-4.272,,,
857,10/28/22 20:59,-4.514,,,
858,10/28/22 22:59,-4.636,,,
859,10/29/22 0:59,-4.636,,,
860,10/29/22 2:59,-4.758,,,
861,10/29/22 4:59,-5.003,,,
862,10/29/22 6:59,-5.125,,,
863,10/29/22 8:59,-5.249,,,
864,10/29/22 10:59,-5.249,,,
865,10/29/22 12:59,-4.636,,,
866,10/29/22 14:59,-4.152,,,
867,10/29/22 16:59,-3.911,,,
868,10/29/22 18:59,-4.272,,,
869,10/29/22 20:59,-4.758,,,
870,10/29/22 22:59,-4.88,,,
871,10/30/22 0:59,-4.758,,,
872,10/30/22 2:59,-5.003,,,
873,10/30/22 4:59,-5.372,,,
874,10/30/22 6:59,-5.372,,,
875,10/30/22 8:59,-5.62,,,
876,10/30/22 10:59,-5.496,,,
877,10/30/22 12:59,-4.758,,,
878,10/30/22 14:59,-4.272,,,
879,10/30/22 16:59,-4.152,,,
880,10/30/22 18:59,-4.514,,,
881,10/30/22 20:59,-4.88,,,
882,10/30/22 22:59,-5.125,,,
883,10/31/22 0:59,-5.125,,,
884,10/31/22 2:59,-5.249,,,
885,10/31/22 4:59,-5.62,,,
886,10/31/22 6:59,-6.12,,,
887,10/31/22 8:59,-6.373,,,
888,10/31/22 10:59,-4.88,,,
889,10/31/22 12:59,-3.434,,,
890,10/31/22 14:59,-3.553,,,
891,10/31/22 16:59,-4.758,,,
892,10/31/22 18:59,-5.372,,,
893,10/31/22 20:59,-5.62,,,
894,10/31/22 22:59,-5.745,,,
895,11/1/22 0:59,-5.995,,,
896,11/1/22 2:59,-5.745,,,
897,11/1/22 4:59,-5.745,,,
898,11/1/22 6:59,-5.745,,,
899,11/1/22 8:59,-5.496,,,
900,11/1/22 10:59,-3.792,,,
901,11/1/22 12:59,-2.261,,,
902,11/1/22 14:59,-1.799,,,
903,11/1/22 16:59,-2.494,,,
904,11/1/22 18:59,-3.672,,,
905,11/1/22 20:59,-4.636,,,
906,11/1/22 22:59,-5.125,,,
907,11/2/22 0:59,-5.62,,,
908,11/2/22 2:59,-5.62,,,
909,11/2/22 4:59,-6.12,,,
910,11/2/22 6:59,-6.499,,,
911,11/2/22 8:59,-6.499,,,
912,11/2/22 10:59,-4.758,,,
913,11/2/22 12:59,-2.727,,,
914,11/2/22 14:59,-3.079,,,
915,11/2/22 16:59,-4.758,,,
916,11/2/22 18:59,-5.62,,,
917,11/2/22 20:59,-6.626,,,
918,11/2/22 22:59,-7.01,,,
919,11/3/22 0:59,-6.882,,,
920,11/3/22 2:59,-7.267,,,
921,11/3/22 4:59,-6.882,,,
922,11/3/22 6:59,-6.246,,,
923,11/3/22 8:59,-5.745,,,
924,11/3/22 10:59,-5.003,,,
925,11/3/22 12:59,-4.514,,,
926,11/3/22 14:59,-4.272,,,
927,11/3/22 16:59,-4.272,,,
928,11/3/22 18:59,-4.272,,,
929,11/3/22 20:59,-4.272,,,
930,11/3/22 22:59,-4.272,,,
931,11/4/22 0:59,-4.152,,,
932,11/4/22 2:59,-4.152,,,
933,11/4/22 4:59,-4.152,,,
934,11/4/22 6:59,-4.152,,,
935,11/4/22 8:59,-4.272,,,
936,11/4/22 10:59,-4.636,,,
937,11/4/22 12:59,-6.12,,,
938,11/4/22 14:59,-6.754,,,
939,11/4/22 16:59,-8.314,,,
940,11/4/22 18:59,-8.713,,,
941,11/4/22 20:59,-8.713,,,
942,11/4/22 22:59,-8.58,,,
943,11/5/22 0:59,-8.58,,,
944,11/5/22 2:59,-8.447,,,
945,11/5/22 4:59,-8.05,,,
946,11/5/22 6:59,-7.657,,,
947,11/5/22 8:59,-7.657,,,
948,11/5/22 10:59,-5.745,,,
949,11/5/22 12:59,-5.249,,,
950,11/5/22 14:59,-5.496,,,
951,11/5/22 16:59,-5.62,,,
952,11/5/22 18:59,-5.87,,,
953,11/5/22 20:59,-5.745,,,
954,11/5/22 22:59,-5.62,,,
955,11/6/22 0:59,-5.745,,,
956,11/6/22 2:59,-5.496,,,
957,11/6/22 4:59,-5.62,,,
958,11/6/22 6:59,-5.496,,,
959,11/6/22 8:59,-5.372,,,
960,11/6/22 10:59,-4.758,,,
961,11/6/22 12:59,-4.152,,,
962,11/6/22 14:59,-3.911,,,
963,11/6/22 16:59,-4.152,,,
964,11/6/22 18:59,-4.393,,,
965,11/6/22 20:59,-4.393,,,
966,11/6/22 22:59,-4.88,,,
967,11/7/22 0:59,-5.496,,,
968,11/7/22 2:59,-5.249,,,
969,11/7/22 4:59,-5.125,,,
970,11/7/22 6:59,-5.125,,,
971,11/7/22 8:59,-5.125,,,
972,11/7/22 10:59,-5.125,,,
973,11/7/22 12:59,-5.003,,,
974,11/7/22 14:59,-4.88,,,
975,11/7/22 16:59,-4.758,,,
976,11/7/22 18:59,-4.636,,,
977,11/7/22 20:59,-4.514,,,
978,11/7/22 22:59,-4.514,,,
979,11/8/22 0:59,-4.514,,,
980,11/8/22 2:59,-4.514,,,
981,11/8/22 4:59,-4.514,,,
982,11/8/22 6:59,-4.636,,,
983,11/8/22 8:59,-4.636,,,
984,11/8/22 10:59,-4.636,,,
985,11/8/22 12:59,-4.636,,,
986,11/8/22 14:59,-4.636,,,
987,11/8/22 16:59,-4.514,,,
988,11/8/22 18:59,-4.514,,,
989,11/8/22 20:59,-4.514,,,
990,11/8/22 22:59,-4.393,,,
991,11/9/22 0:59,-4.393,,,
992,11/9/22 2:59,-4.272,,,
993,11/9/22 4:59,-4.272,,,
994,11/9/22 6:59,-4.272,,,
995,11/9/22 8:59,-4.152,,,
996,11/9/22 10:59,-4.152,,,
997,11/9/22 12:59,-4.152,,,
998,11/9/22 14:59,-4.152,,,
999,11/9/22 16:59,-4.152,,,
1000,11/9/22 18:59,-4.152,,,
1001,11/9/22 20:59,-4.152,,,
1002,11/9/22 22:59,-4.031,,,
1003,11/10/22 0:59,-4.031,,,
1004,11/10/22 2:59,-4.031,,,
1005,11/10/22 4:59,-4.031,,,
1006,11/10/22 6:59,-4.031,,,
1007,11/10/22 8:59,-4.031,,,
1008,11/10/22 10:59,-4.031,,,
1009,11/10/22 12:59,-4.031,,,
1010,11/10/22 14:59,-4.031,,,
1011,11/10/22 16:59,-4.031,,,
1012,11/10/22 18:59,-4.031,,,
1013,11/10/22 20:59,-4.031,,,
1014,11/10/22 22:59,-4.152,,,
1015,11/11/22 0:59,-4.152,,,
1016,11/11/22 2:59,-4.152,,,
1017,11/11/22 4:59,-4.152,,,
1018,11/11/22 6:59,-4.272,,,
1019,11/11/22 8:59,-4.272,,,
1020,11/11/22 10:59,-4.272,,,
1021,11/11/22 12:59,-4.393,,,
1022,11/11/22 14:59,-4.514,,,
1023,11/11/22 16:59,-4.514,,,
1024,11/11/22 18:59,-4.636,,,
1025,11/11/22 20:59,-4.636,,,
1026,11/11/22 22:59,-4.636,,,
1027,11/12/22 0:59,-4.758,,,
1028,11/12/22 2:59,-4.758,,,
1029,11/12/22 4:59,-4.88,,,
1030,11/12/22 6:59,-4.88,,,
1031,11/12/22 8:59,-4.88,,,
1032,11/12/22 10:59,-4.88,,,
1033,11/12/22 12:59,-4.88,,,
1034,11/12/22 14:59,-5.003,,,
1035,11/12/22 16:59,-5.003,,,
1036,11/12/22 18:59,-5.003,,,
1037,11/12/22 20:59,-5.003,,,
1038,11/12/22 22:59,-5.003,,,
1039,11/13/22 0:59,-5.003,,,
1040,11/13/22 2:59,-5.003,,,
1041,11/13/22 4:59,-5.125,,,
1042,11/13/22 6:59,-5.125,,,
1043,11/13/22 8:59,-5.125,,,
1044,11/13/22 10:59,-5.125,,,
1045,11/13/22 12:59,-5.125,,,
1046,11/13/22 14:59,-5.125,,,
1047,11/13/22 16:59,-5.125,,,
1048,11/13/22 18:59,-5.125,,,
1049,11/13/22 20:59,-5.125,,,
1050,11/13/22 22:59,-5.125,,,
1051,11/14/22 0:59,-5.249,,,
1052,11/14/22 2:59,-5.249,,,
1053,11/14/22 4:59,-5.249,,,
1054,11/14/22 6:59,-5.249,,,
1055,11/14/22 8:59,-5.249,,,
1056,11/14/22 10:59,-5.249,,,
1057,11/14/22 12:59,-5.249,,,
1058,11/14/22 14:59,-5.372,,,
1059,11/14/22 16:59,-5.372,,,
1060,11/14/22 18:59,-5.372,,,
1061,11/14/22 20:59,-5.496,,,
1062,11/14/22 22:59,-5.496,,,
1063,11/15/22 0:59,-5.496,,,
1064,11/15/22 2:59,-5.496,,,
1065,11/15/22 4:59,-5.496,,,
1066,11/15/22 6:59,-5.496,,,
1067,11/15/22 8:59,-5.62,,,
1068,11/15/22 10:59,-5.62,,,
1069,11/15/22 12:59,-5.62,,,
1070,11/15/22 14:59,-5.745,,,
1071,11/15/22 16:59,-5.745,,,
1072,11/15/22 18:59,-5.745,,,
1073,11/15/22 20:59,-5.87,,,
1074,11/15/22 22:59,-5.87,,,
1075,11/16/22 0:59,-5.995,,,
1076,11/16/22 2:59,-5.995,,,
1077,11/16/22 4:59,-6.12,,,
1078,11/16/22 6:59,-6.12,,,
1079,11/16/22 8:59,-6.12,,,
1080,11/16/22 10:59,-6.246,,,
1081,11/16/22 12:59,-6.246,,,
1082,11/16/22 14:59,-6.246,,,
1083,11/16/22 16:59,-6.246,,,
1084,11/16/22 18:59,-6.246,,,
1085,11/16/22 20:59,-6.246,,,
1086,11/16/22 22:59,-6.246,,,
1087,11/17/22 0:59,-6.373,,,
1088,11/17/22 2:59,-6.373,,,
1089,11/17/22 4:59,-6.373,,,
1090,11/17/22 6:59,-6.373,,,
1091,11/17/22 8:59,-6.373,,,
1092,11/17/22 10:59,-6.373,,,
1093,11/17/22 12:59,-6.373,,,
1094,11/17/22 14:59,-6.373,,,
1095,11/17/22 16:59,-6.373,,,
1096,11/17/22 18:59,-6.373,,,
1097,11/17/22 20:59,-6.373,,,
1098,11/17/22 22:59,-6.246,,,
1099,11/18/22 0:59,-6.246,,,
1100,11/18/22 2:59,-6.246,,,
1101,11/18/22 4:59,-6.246,,,
1102,11/18/22 6:59,-6.12,,,
1103,11/18/22 8:59,-6.12,,,
1104,11/18/22 10:59,-6.12,,,
1105,11/18/22 12:59,-6.12,,,
1106,11/18/22 14:59,-6.12,,,
1107,11/18/22 16:59,-6.12,,,
1108,11/18/22 18:59,-6.12,,,
1109,11/18/22 20:59,-6.12,,,
1110,11/18/22 22:59,-6.12,,,
1111,11/19/22 0:59,-6.12,,,
1112,11/19/22 2:59,-6.246,,,
1113,11/19/22 4:59,-6.246,,,
1114,11/19/22 6:59,-6.246,,,
1115,11/19/22 8:59,-6.373,,,
1116,11/19/22 10:59,-6.373,,,
1117,11/19/22 12:59,-6.373,,,
1118,11/19/22 14:59,-6.373,,,
1119,11/19/22 16:59,-6.373,,,
1120,11/19/22 18:59,-6.499,,,
1121,11/19/22 20:59,-6.499,,,
1122,11/19/22 22:59,-6.499,,,
1123,11/20/22 0:59,-6.499,,,
1124,11/20/22 2:59,-6.499,,,
1125,11/20/22 4:59,-6.626,,,
1126,11/20/22 6:59,-6.626,,,
1127,11/20/22 8:59,-6.626,,,
1128,11/20/22 10:59,-6.626,,,
1129,11/20/22 12:59,-6.626,,,
1130,11/20/22 14:59,-6.626,,,
1131,11/20/22 16:59,-6.626,,,
1132,11/20/22 18:59,-6.499,,,
1133,11/20/22 20:59,-6.499,,,
1134,11/20/22 22:59,-6.499,,,
1135,11/21/22 0:59,-6.499,,,
1136,11/21/22 2:59,-6.499,,,
1137,11/21/22 4:59,-6.499,,,
1138,11/21/22 6:59,-6.499,,,
1139,11/21/22 8:59,-6.373,,,
1140,11/21/22 10:59,-6.373,,,
1141,11/21/22 12:59,-6.373,,,
1142,11/21/22 14:59,-6.373,,,
1143,11/21/22 16:59,-6.499,,,
1144,11/21/22 18:59,-6.499,,,
1145,11/21/22 20:59,-6.499,,,
1146,11/21/22 22:59,-6.499,,,
1147,11/22/22 0:59,-6.499,,,
1148,11/22/22 2:59,-6.499,,,
1149,11/22/22 4:59,-6.373,,,
1150,11/22/22 6:59,-6.499,,,
1151,11/22/22 8:59,-6.373,,,
1152,11/22/22 10:59,-6.373,,,
1153,11/22/22 12:59,-6.373,,,
1154,11/22/22 14:59,-6.373,,,
1155,11/22/22 16:59,-6.499,,,
1156,11/22/22 18:59,-6.499,,,
1157,11/22/22 20:59,-6.499,,,
1158,11/22/22 22:59,-6.499,,,
1159,11/23/22 0:59,-6.499,,,
1160,11/23/22 2:59,-6.499,,,
1161,11/23/22 4:59,-6.499,,,
1162,11/23/22 6:59,-6.499,,,
1163,11/23/22 8:59,-6.499,,,
1164,11/23/22 10:59,-6.499,,,
1165,11/23/22 12:59,-6.499,,,
1166,11/23/22 14:59,-6.499,,,
1167,11/23/22 16:59,-6.499,,,
1168,11/23/22 18:59,-6.499,,,
1169,11/23/22 20:59,-6.499,,,
1170,11/23/22 22:59,-6.499,,,
1171,11/24/22 0:59,-6.499,,,
1172,11/24/22 2:59,-6.499,,,
1173,11/24/22 4:59,-6.499,,,
1174,11/24/22 6:59,-6.499,,,
1175,11/24/22 8:59,-6.499,,,
1176,11/24/22 10:59,-6.499,,,
1177,11/24/22 12:59,-6.499,,,
1178,11/24/22 14:59,-6.626,,,
1179,11/24/22 16:59,-6.626,,,
1180,11/24/22 18:59,-6.626,,,
1181,11/24/22 20:59,-6.626,,,
1182,11/24/22 22:59,-6.626,,,
1183,11/25/22 0:59,-6.626,,,
1184,11/25/22 2:59,-6.626,,,
1185,11/25/22 4:59,-6.626,,,
1186,11/25/22 6:59,-6.626,,,
1187,11/25/22 8:59,-6.626,,,
1188,11/25/22 10:59,-6.626,,,
1189,11/25/22 12:59,-6.626,,,
1190,11/25/22 14:59,-6.626,,,
1191,11/25/22 16:59,-6.626,,,
1192,11/25/22 18:59,-6.626,,,
1193,11/25/22 20:59,-6.499,,,
1194,11/25/22 22:59,-6.499,,,
1195,11/26/22 0:59,-6.499,,,
1196,11/26/22 2:59,-6.499,,,
1197,11/26/22 4:59,-6.499,,,
1198,11/26/22 6:59,-6.499,,,
1199,11/26/22 8:59,-6.499,,,
1200,11/26/22 10:59,-6.499,,,
1201,11/26/22 12:59,-6.373,,,
1202,11/26/22 14:59,-6.373,,,
1203,11/26/22 16:59,-6.373,,,
1204,11/26/22 18:59,-6.373,,,
1205,11/26/22 20:59,-6.246,,,
1206,11/26/22 22:59,-6.246,,,
1207,11/27/22 0:59,-6.246,,,
1208,11/27/22 2:59,-6.246,,,
1209,11/27/22 4:59,-6.12,,,
1210,11/27/22 6:59,-6.12,,,
1211,11/27/22 8:59,-6.12,,,
1212,11/27/22 10:59,-6.12,,,
1213,11/27/22 12:59,-6.12,,,
1214,11/27/22 14:59,-6.12,,,
1215,11/27/22 16:59,-6.12,,,
1216,11/27/22 18:59,-6.12,,,
1217,11/27/22 20:59,-6.12,,,
1218,11/27/22 22:59,-6.12,,,
1219,11/28/22 0:59,-6.12,,,
1220,11/28/22 2:59,-6.12,,,
1221,11/28/22 4:59,-6.12,,,
1222,11/28/22 6:59,-6.12,,,
1223,11/28/22 8:59,-6.12,,,
1224,11/28/22 10:59,-6.246,,,
1225,11/28/22 12:59,-6.246,,,
1226,11/28/22 14:59,-6.246,,,
1227,11/28/22 16:59,-6.246,,,
1228,11/28/22 18:59,-6.12,,,
1229,11/28/22 20:59,-6.12,,,
1230,11/28/22 22:59,-6.12,,,
1231,11/29/22 0:59,-6.12,,,
1232,11/29/22 2:59,-6.12,,,
1233,11/29/22 4:59,-5.995,,,
1234,11/29/22 6:59,-5.995,,,
1235,11/29/22 8:59,-5.995,,,
1236,11/29/22 10:59,-5.995,,,
1237,11/29/22 12:59,-5.995,,,
1238,11/29/22 14:59,-5.995,,,
1239,11/29/22 16:59,-6.12,,,
1240,11/29/22 18:59,-6.12,,,
1241,11/29/22 20:59,-6.12,,,
1242,11/29/22 22:59,-6.246,,,
1243,11/30/22 0:59,-6.246,,,
1244,11/30/22 2:59,-6.373,,,
1245,11/30/22 4:59,-6.499,,,
1246,11/30/22 6:59,-6.499,,,
1247,11/30/22 8:59,-6.626,,,
1248,11/30/22 10:59,-6.754,,,
1249,11/30/22 12:59,-6.754,,,
1250,11/30/22 14:59,-6.754,,,
1251,11/30/22 16:59,-6.882,,,
1252,11/30/22 18:59,-6.882,,,
1253,11/30/22 20:59,-6.882,,,
1254,11/30/22 22:59,-6.754,,,
1255,12/1/22 0:59,-6.754,,,
1256,12/1/22 2:59,-6.754,,,
1257,12/1/22 4:59,-6.754,,,
1258,12/1/22 6:59,-6.754,,,
1259,12/1/22 8:59,-6.754,,,
1260,12/1/22 10:59,-6.754,,,
1261,12/1/22 12:59,-6.754,,,
1262,12/1/22 14:59,-6.626,,,
1263,12/1/22 16:59,-6.626,,,
1264,12/1/22 18:59,-6.626,,,
1265,12/1/22 20:59,-6.626,,,
1266,12/1/22 22:59,-6.626,,,
1267,12/2/22 0:59,-6.499,,,
1268,12/2/22 2:59,-6.499,,,
1269,12/2/22 4:59,-6.499,,,
1270,12/2/22 6:59,-6.499,,,
1271,12/2/22 8:59,-6.373,,,
1272,12/2/22 10:59,-6.373,,,
1273,12/2/22 12:59,-6.373,,,
1274,12/2/22 14:59,-6.246,,,
1275,12/2/22 16:59,-6.246,,,
1276,12/2/22 18:59,-6.246,,,
1277,12/2/22 20:59,-6.12,,,
1278,12/2/22 22:59,-6.12,,,
1279,12/3/22 0:59,-6.12,,,
1280,12/3/22 2:59,-6.12,,,
1281,12/3/22 4:59,-6.246,,,
1282,12/3/22 6:59,-6.246,,,
1283,12/3/22 8:59,-6.373,,,
1284,12/3/22 10:59,-6.373,,,
1285,12/3/22 12:59,-6.499,,,
1286,12/3/22 14:59,-6.499,,,
1287,12/3/22 16:59,-6.499,,,
1288,12/3/22 18:59,-6.499,,,
1289,12/3/22 20:59,-6.499,,,
1290,12/3/22 22:59,-6.373,,,
1291,12/4/22 0:59,-6.373,,,
1292,12/4/22 2:59,-6.246,,,
1293,12/4/22 4:59,-6.246,,,
1294,12/4/22 6:59,-6.12,,,
1295,12/4/22 8:59,-6.12,,,
1296,12/4/22 10:59,-5.995,,,
1297,12/4/22 12:59,-5.995,,,
1298,12/4/22 14:59,-5.995,,,
1299,12/4/22 16:59,-5.87,,,
1300,12/4/22 18:59,-5.87,,,
1301,12/4/22 20:59,-5.87,,,
1302,12/4/22 22:59,-5.87,,,
1303,12/5/22 0:59,-5.745,,,
1304,12/5/22 2:59,-5.745,,,
1305,12/5/22 4:59,-5.745,,,
1306,12/5/22 6:59,-5.745,,,
1307,12/5/22 8:59,-5.745,,,
1308,12/5/22 10:59,-5.62,,,
1309,12/5/22 12:59,-5.62,,,
1310,12/5/22 14:59,-5.62,,,
1311,12/5/22 16:59,-5.62,,,
1312,12/5/22 18:59,-5.496,,,
1313,12/5/22 20:59,-5.496,,,
1314,12/5/22 22:59,-5.496,,,
1315,12/6/22 0:59,-5.496,,,
1316,12/6/22 2:59,-5.496,,,
1317,12/6/22 4:59,-5.496,,,
1318,12/6/22 6:59,-5.496,,,
1319,12/6/22 8:59,-5.496,,,
1320,12/6/22 10:59,-5.496,,,
1321,12/6/22 12:59,-5.496,,,
1322,12/6/22 14:59,-5.496,,,
1323,12/6/22 16:59,-5.496,,,
1324,12/6/22 18:59,-5.496,,,
1325,12/6/22 20:59,-5.496,,,
1326,12/6/22 22:59,-5.496,,,
1327,12/7/22 0:59,-5.496,,,
1328,12/7/22 2:59,-5.496,,,
1329,12/7/22 4:59,-5.496,,,
1330,12/7/22 6:59,-5.62,,,
1331,12/7/22 8:59,-5.62,,,
1332,12/7/22 10:59,-5.745,,,
1333,12/7/22 12:59,-5.87,,,
1334,12/7/22 14:59,-5.87,,,
1335,12/7/22 16:59,-5.995,,,
1336,12/7/22 18:59,-5.995,,,
1337,12/7/22 20:59,-5.995,,,
1338,12/7/22 22:59,-5.995,,,
1339,12/8/22 0:59,-5.995,,,
1340,12/8/22 2:59,-5.995,,,
1341,12/8/22 4:59,-5.87,,,
1342,12/8/22 6:59,-5.87,,,
1343,12/8/22 8:59,-5.87,,,
1344,12/8/22 10:59,-5.87,,,
1345,12/8/22 12:59,-5.87,,,
1346,12/8/22 14:59,-5.745,,,
1347,12/8/22 16:59,-5.745,,,
1348,12/8/22 18:59,-5.745,,,
1349,12/8/22 20:59,-5.745,,,
1350,12/8/22 22:59,-5.745,,,
1351,12/9/22 0:59,-5.87,,,
1352,12/9/22 2:59,-5.87,,,
1353,12/9/22 4:59,-5.995,,,
1354,12/9/22 6:59,-6.12,,,
1355,12/9/22 8:59,-6.12,,,
1356,12/9/22 10:59,-6.246,,,
1357,12/9/22 12:59,-6.373,,,
1358,12/9/22 14:59,-6.373,,,
1359,12/9/22 16:59,-6.499,,,
1360,12/9/22 18:59,-6.499,,,
1361,12/9/22 20:59,-6.626,,,
1362,12/9/22 22:59,-6.626,,,
1363,12/10/22 0:59,-6.626,,,
1364,12/10/22 2:59,-6.626,,,
1365,12/10/22 4:59,-6.754,,,
1366,12/10/22 6:59,-6.754,,,
1367,12/10/22 8:59,-6.882,,,
1368,12/10/22 10:59,-6.882,,,
1369,12/10/22 12:59,-6.882,,,
1370,12/10/22 14:59,-6.882,,,
1371,12/10/22 16:59,-7.01,,,
1372,12/10/22 18:59,-7.01,,,
1373,12/10/22 20:59,-7.01,,,
1374,12/10/22 22:59,-7.01,,,
1375,12/11/22 0:59,-7.01,,,
1376,12/11/22 2:59,-7.01,,,
1377,12/11/22 4:59,-7.01,,,
1378,12/11/22 6:59,-7.01,,,
1379,12/11/22 8:59,-7.01,,,
1380,12/11/22 10:59,-7.01,,,
1381,12/11/22 12:59,-7.01,,,
1382,12/11/22 14:59,-7.01,,,
1383,12/11/22 16:59,-7.01,,,
1384,12/11/22 18:59,-7.01,,,
1385,12/11/22 20:59,-7.01,,,
1386,12/11/22 22:59,-7.01,,,
1387,12/12/22 0:59,-7.01,,,
1388,12/12/22 2:59,-7.01,,,
1389,12/12/22 4:59,-7.01,,,
1390,12/12/22 6:59,-7.01,,,
1391,12/12/22 8:59,-7.01,,,
1392,12/12/22 10:59,-7.01,,,
1393,12/12/22 12:59,-7.01,,,
1394,12/12/22 14:59,-7.01,,,
1395,12/12/22 16:59,-7.01,,,
1396,12/12/22 18:59,-7.01,,,
1397,12/12/22 20:59,-6.882,,,
1398,12/12/22 22:59,-6.882,,,
