"Plot Title: 21397973"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)","Coupler Detached (LGR S/N: 21397973)","Coupler Attached (LGR S/N: 21397973)","Host Connected (LGR S/N: 21397973)","Stopped (LGR S/N: 21397973)","End Of File (LGR S/N: 21397973)"
321,08/01/22 12:48:50 AM,5.962,,,,,
322,08/01/22 01:48:50 AM,5.655,,,,,
323,08/01/22 02:48:50 AM,4.934,,,,,
324,08/01/22 03:48:50 AM,5.037,,,,,
325,08/01/22 04:48:50 AM,4.727,,,,,
326,08/01/22 05:48:50 AM,4.623,,,,,
327,08/01/22 06:48:50 AM,5.037,,,,,
328,08/01/22 07:48:50 AM,7.280,,,,,
329,08/01/22 08:48:50 AM,8.879,,,,,
330,08/01/22 09:48:50 AM,12.690,,,,,
331,08/01/22 10:48:50 AM,14.804,,,,,
332,08/01/22 11:48:50 AM,16.903,,,,,
333,08/01/22 12:48:50 PM,16.713,,,,,
334,08/01/22 01:48:50 PM,15.760,,,,,
335,08/01/22 02:48:50 PM,14.134,,,,,
336,08/01/22 03:48:50 PM,14.709,,,,,
337,08/01/22 04:48:50 PM,13.461,,,,,
338,08/01/22 05:48:50 PM,11.139,,,,,
339,08/01/22 06:48:50 PM,9.373,,,,,
340,08/01/22 07:48:50 PM,8.481,,,,,
341,08/01/22 08:48:50 PM,7.682,,,,,
342,08/01/22 09:48:50 PM,7.280,,,,,
343,08/01/22 10:48:50 PM,6.978,,,,,
344,08/01/22 11:48:50 PM,6.775,,,,,
345,08/02/22 12:48:50 AM,6.268,,,,,
346,08/02/22 01:48:50 AM,6.268,,,,,
347,08/02/22 02:48:50 AM,6.268,,,,,
348,08/02/22 03:48:50 AM,5.962,,,,,
349,08/02/22 04:48:50 AM,5.552,,,,,
350,08/02/22 05:48:50 AM,5.244,,,,,
351,08/02/22 06:48:50 AM,5.450,,,,,
352,08/02/22 07:48:50 AM,7.381,,,,,
353,08/02/22 08:48:50 AM,10.063,,,,,
354,08/02/22 09:48:50 AM,11.431,,,,,
355,08/02/22 10:48:50 AM,12.690,,,,,
356,08/02/22 11:48:50 AM,13.846,,,,,
357,08/02/22 12:48:50 PM,16.618,,,,,
358,08/02/22 01:48:50 PM,18.996,,,,,
359,08/02/22 02:48:50 PM,20.329,,,,,
360,08/02/22 03:48:50 PM,19.948,,,,,
361,08/02/22 04:48:50 PM,18.901,,,,,
362,08/02/22 05:48:50 PM,16.903,,,,,
363,08/02/22 06:48:50 PM,14.517,,,,,
364,08/02/22 07:48:50 PM,12.980,,,,,
365,08/02/22 08:48:50 PM,10.455,,,,,
366,08/02/22 09:48:50 PM,9.373,,,,,
367,08/02/22 10:48:50 PM,8.779,,,,,
368,08/02/22 11:48:50 PM,8.382,,,,,
369,08/03/22 12:48:50 AM,8.082,,,,,
370,08/03/22 01:48:50 AM,7.983,,,,,
371,08/03/22 02:48:50 AM,7.682,,,,,
372,08/03/22 03:48:50 AM,6.877,,,,,
373,08/03/22 04:48:50 AM,6.166,,,,,
374,08/03/22 05:48:50 AM,5.757,,,,,
375,08/03/22 06:48:50 AM,6.166,,,,,
376,08/03/22 07:48:50 AM,8.082,,,,,
377,08/03/22 08:48:50 AM,10.063,,,,,
378,08/03/22 09:48:50 AM,10.357,,,,,
379,08/03/22 10:48:50 AM,12.207,,,,,
380,08/03/22 11:48:50 AM,14.996,,,,,
381,08/03/22 12:48:50 PM,16.999,,,,,
382,08/03/22 01:48:50 PM,19.853,,,,,
383,08/03/22 02:48:50 PM,20.329,,,,,
384,08/03/22 03:48:50 PM,16.523,,,,,
385,08/03/22 04:48:50 PM,17.475,,,,,
386,08/03/22 05:48:50 PM,15.378,,,,,
387,08/03/22 06:48:50 PM,12.207,,,,,
388,08/03/22 07:48:50 PM,10.455,,,,,
389,08/03/22 08:48:50 PM,9.373,,,,,
390,08/03/22 09:48:50 PM,8.879,,,,,
391,08/03/22 10:48:50 PM,8.581,,,,,
392,08/03/22 11:48:50 PM,8.382,,,,,
393,08/04/22 12:48:50 AM,7.280,,,,,
394,08/04/22 01:48:50 AM,6.471,,,,,
395,08/04/22 02:48:50 AM,6.064,,,,,
396,08/04/22 03:48:50 AM,5.552,,,,,
397,08/04/22 04:48:50 AM,5.244,,,,,
398,08/04/22 05:48:50 AM,4.934,,,,,
399,08/04/22 06:48:50 AM,5.450,,,,,
400,08/04/22 07:48:50 AM,7.882,,,,,
401,08/04/22 08:48:50 AM,11.139,,,,,
402,08/04/22 09:48:50 AM,14.517,,,,,
403,08/04/22 10:48:50 AM,16.237,,,,,
404,08/04/22 11:48:50 AM,16.808,,,,,
405,08/04/22 12:48:50 PM,18.616,,,,,
406,08/04/22 01:48:50 PM,17.379,,,,,
407,08/04/22 02:48:50 PM,17.570,,,,,
408,08/04/22 03:48:50 PM,17.189,,,,,
409,08/04/22 04:48:50 PM,15.855,,,,,
410,08/04/22 05:48:50 PM,14.230,,,,,
411,08/04/22 06:48:50 PM,13.076,,,,,
412,08/04/22 07:48:50 PM,11.236,,,,,
413,08/04/22 08:48:50 PM,9.866,,,,,
414,08/04/22 09:48:50 PM,9.077,,,,,
415,08/04/22 10:48:50 PM,8.680,,,,,
416,08/04/22 11:48:50 PM,7.983,,,,,
417,08/05/22 12:48:50 AM,7.582,,,,,
418,08/05/22 01:48:50 AM,7.179,,,,,
419,08/05/22 02:48:50 AM,6.877,,,,,
420,08/05/22 03:48:50 AM,6.775,,,,,
421,08/05/22 04:48:50 AM,6.471,,,,,
422,08/05/22 05:48:50 AM,6.166,,,,,
423,08/05/22 06:48:50 AM,6.775,,,,,
424,08/05/22 07:48:50 AM,7.582,,,,,
425,08/05/22 08:48:50 AM,11.236,,,,,
426,08/05/22 09:48:50 AM,15.473,,,,,
427,08/05/22 10:48:50 AM,16.523,,,,,
428,08/05/22 11:48:50 AM,17.665,,,,,
429,08/05/22 12:48:50 PM,15.951,,,,,
430,08/05/22 01:48:50 PM,11.041,,,,,
431,08/05/22 02:48:50 PM,10.161,,,,,
432,08/05/22 03:48:50 PM,11.041,,,,,
433,08/05/22 04:48:50 PM,15.187,,,,,
434,08/05/22 05:48:50 PM,15.569,,,,,
435,08/05/22 06:48:50 PM,13.076,,,,,
436,08/05/22 07:48:50 PM,10.651,,,,,
437,08/05/22 08:48:50 PM,9.768,,,,,
438,08/05/22 09:48:50 PM,9.275,,,,,
439,08/05/22 10:48:50 PM,8.680,,,,,
440,08/05/22 11:48:50 PM,8.182,,,,,
441,08/06/22 12:48:50 AM,7.682,,,,,
442,08/06/22 01:48:50 AM,7.381,,,,,
443,08/06/22 02:48:50 AM,7.280,,,,,
444,08/06/22 03:48:50 AM,7.280,,,,,
445,08/06/22 04:48:50 AM,6.573,,,,,
446,08/06/22 05:48:50 AM,6.166,,,,,
447,08/06/22 06:48:50 AM,6.573,,,,,
448,08/06/22 07:48:50 AM,8.879,,,,,
449,08/06/22 08:48:50 AM,11.625,,,,,
450,08/06/22 09:48:50 AM,14.613,,,,,
451,08/06/22 10:48:50 AM,16.903,,,,,
452,08/06/22 11:48:50 AM,18.331,,,,,
453,08/06/22 12:48:50 PM,20.710,,,,,
454,08/06/22 01:48:50 PM,23.100,,,,,
455,08/06/22 02:48:50 PM,21.951,,,,,
456,08/06/22 03:48:50 PM,18.711,,,,,
457,08/06/22 04:48:50 PM,17.855,,,,,
458,08/06/22 05:48:50 PM,15.855,,,,,
459,08/06/22 06:48:50 PM,13.269,,,,,
460,08/06/22 07:48:50 PM,12.207,,,,,
461,08/06/22 08:48:50 PM,10.944,,,,,
462,08/06/22 09:48:50 PM,10.357,,,,,
463,08/06/22 10:48:50 PM,9.176,,,,,
464,08/06/22 11:48:50 PM,8.382,,,,,
465,08/07/22 12:48:50 AM,7.983,,,,,
466,08/07/22 01:48:50 AM,7.481,,,,,
467,08/07/22 02:48:50 AM,6.978,,,,,
468,08/07/22 03:48:50 AM,6.370,,,,,
469,08/07/22 04:48:50 AM,6.166,,,,,
470,08/07/22 05:48:50 AM,5.860,,,,,
471,08/07/22 06:48:50 AM,5.655,,,,,
472,08/07/22 07:48:50 AM,6.674,,,,,
473,08/07/22 08:48:50 AM,10.063,,,,,
474,08/07/22 09:48:50 AM,11.916,,,,,
475,08/07/22 10:48:50 AM,12.980,,,,,
476,08/07/22 11:48:50 AM,15.664,,,,,
477,08/07/22 12:48:50 PM,17.855,,,,,
478,08/07/22 01:48:50 PM,20.234,,,,,
479,08/07/22 02:48:50 PM,21.664,,,,,
480,08/07/22 03:48:50 PM,18.236,,,,,
481,08/07/22 04:48:50 PM,15.951,,,,,
482,08/07/22 05:48:50 PM,13.750,,,,,
483,08/07/22 06:48:50 PM,11.625,,,,,
484,08/07/22 07:48:50 PM,9.669,,,,,
485,08/07/22 08:48:50 PM,8.879,,,,,
486,08/07/22 09:48:50 PM,8.481,,,,,
487,08/07/22 10:48:50 PM,8.282,,,,,
488,08/07/22 11:48:50 PM,7.983,,,,,
489,08/08/22 12:48:50 AM,7.782,,,,,
490,08/08/22 01:48:50 AM,7.179,,,,,
491,08/08/22 02:48:50 AM,6.268,,,,,
492,08/08/22 03:48:50 AM,5.860,,,,,
493,08/08/22 04:48:50 AM,5.141,,,,,
494,08/08/22 05:48:50 AM,4.831,,,,,
495,08/08/22 06:48:50 AM,4.831,,,,,
496,08/08/22 07:48:50 AM,7.381,,,,,
497,08/08/22 08:48:50 AM,9.965,,,,,
498,08/08/22 09:48:50 AM,12.401,,,,,
499,08/08/22 10:48:50 AM,14.325,,,,,
500,08/08/22 11:48:50 AM,16.427,,,,,
501,08/08/22 12:48:50 PM,16.332,,,,,
502,08/08/22 01:48:50 PM,18.236,,,,,
503,08/08/22 02:48:50 PM,17.284,,,,,
504,08/08/22 03:48:50 PM,16.903,,,,,
505,08/08/22 04:48:50 PM,15.378,,,,,
506,08/08/22 05:48:50 PM,15.187,,,,,
507,08/08/22 06:48:50 PM,12.980,,,,,
508,08/08/22 07:48:50 PM,11.334,,,,,
509,08/08/22 08:48:50 PM,10.063,,,,,
510,08/08/22 09:48:50 PM,9.077,,,,,
511,08/08/22 10:48:50 PM,8.581,,,,,
512,08/08/22 11:48:50 PM,8.282,,,,,
513,08/09/22 12:48:50 AM,7.782,,,,,
