"Plot Title: 20365628"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365628, SEN S/N: 20365628)","Coupler Detached (LGR S/N: 20365628)","Coupler Attached (LGR S/N: 20365628)","Host Connected (LGR S/N: 20365628)","Bad Battery (LGR S/N: 20365628)","Stopped (LGR S/N: 20365628)","End Of File (LGR S/N: 20365628)"
1,08/30/23 06:20:51 PM,21.760,,,,,,
2,08/30/23 06:21:12 PM,,Logged,,,,,
3,08/30/23 10:20:51 PM,21.664,,,,,,
4,08/31/23 02:20:51 AM,21.378,,,,,,
5,08/31/23 06:20:51 AM,20.805,,,,,,
6,08/31/23 10:20:51 AM,34.691,,,,,,
7,08/31/23 02:20:51 PM,38.938,,,,,,
8,08/31/23 03:45:23 PM,,,Logged,,,,
9,08/31/23 03:45:30 PM,,,,Logged,,,
10,08/31/23 03:45:41 PM,,Logged,,,,,
11,08/31/23 06:20:51 PM,18.331,,,,,,
12,08/31/23 10:20:51 PM,11.916,,,,,,
13,09/01/23 02:20:51 AM,9.077,,,,,,
14,09/01/23 06:20:51 AM,6.877,,,,,,
15,09/01/23 10:20:51 AM,12.497,,,,,,
16,09/01/23 02:20:51 PM,19.282,,,,,,
17,09/01/23 06:20:51 PM,16.427,,,,,,
18,09/01/23 10:20:51 PM,11.625,,,,,,
19,09/02/23 02:20:51 AM,9.077,,,,,,
20,09/02/23 06:20:51 AM,7.381,,,,,,
21,09/02/23 10:20:51 AM,10.748,,,,,,
22,09/02/23 02:20:51 PM,20.329,,,,,,
23,09/02/23 06:20:51 PM,15.760,,,,,,
24,09/02/23 10:20:51 PM,10.944,,,,,,
25,09/03/23 02:20:51 AM,9.571,,,,,,
26,09/03/23 06:20:51 AM,7.682,,,,,,
27,09/03/23 10:20:51 AM,11.916,,,,,,
28,09/03/23 02:20:51 PM,16.141,,,,,,
29,09/03/23 06:20:51 PM,13.269,,,,,,
30,09/03/23 10:20:51 PM,9.965,,,,,,
31,09/04/23 02:20:51 AM,7.481,,,,,,
32,09/04/23 06:20:51 AM,5.860,,,,,,
33,09/04/23 10:20:51 AM,10.063,,,,,,
34,09/04/23 02:20:51 PM,17.189,,,,,,
35,09/04/23 06:20:51 PM,14.230,,,,,,
36,09/04/23 10:20:51 PM,8.581,,,,,,
37,09/05/23 02:20:51 AM,6.268,,,,,,
38,09/05/23 06:20:51 AM,5.037,,,,,,
39,09/05/23 10:20:51 AM,7.983,,,,,,
40,09/05/23 02:20:51 PM,20.234,,,,,,
41,09/05/23 06:20:51 PM,15.378,,,,,,
42,09/05/23 10:20:51 PM,8.879,,,,,,
43,09/06/23 02:20:51 AM,7.481,,,,,,
44,09/06/23 06:20:51 AM,5.655,,,,,,
45,09/06/23 10:20:51 AM,10.259,,,,,,
46,09/06/23 02:20:51 PM,21.473,,,,,,
47,09/06/23 06:20:51 PM,18.806,,,,,,
48,09/06/23 10:20:51 PM,10.063,,,,,,
49,09/07/23 02:20:51 AM,7.179,,,,,,
50,09/07/23 06:20:51 AM,5.860,,,,,,
51,09/07/23 10:20:51 AM,10.161,,,,,,
52,09/07/23 02:20:51 PM,19.948,,,,,,
53,09/07/23 06:20:51 PM,17.379,,,,,,
54,09/07/23 10:20:51 PM,9.176,,,,,,
55,09/08/23 02:20:51 AM,6.674,,,,,,
56,09/08/23 06:20:51 AM,5.347,,,,,,
57,09/08/23 10:20:51 AM,10.944,,,,,,
58,09/08/23 02:20:51 PM,20.996,,,,,,
59,09/08/23 06:20:51 PM,18.521,,,,,,
60,09/08/23 10:20:51 PM,9.965,,,,,,
61,09/09/23 02:20:51 AM,6.978,,,,,,
62,09/09/23 06:20:51 AM,5.141,,,,,,
63,09/09/23 10:20:51 AM,11.819,,,,,,
64,09/09/23 02:20:51 PM,21.378,,,,,,
65,09/09/23 06:20:51 PM,15.951,,,,,,
66,09/09/23 10:20:51 PM,10.651,,,,,,
67,09/10/23 02:20:51 AM,8.282,,,,,,
68,09/10/23 06:20:51 AM,6.064,,,,,,
69,09/10/23 10:20:51 AM,9.275,,,,,,
70,09/10/23 02:20:51 PM,15.282,,,,,,
71,09/10/23 06:20:51 PM,12.980,,,,,,
72,09/10/23 10:20:51 PM,8.779,,,,,,
73,09/11/23 02:20:51 AM,6.268,,,,,,
74,09/11/23 06:20:51 AM,5.962,,,,,,
75,09/11/23 10:20:51 AM,8.382,,,,,,
76,09/11/23 02:20:51 PM,13.365,,,,,,
77,09/11/23 06:20:51 PM,6.166,,,,,,
78,09/11/23 10:20:51 PM,4.831,,,,,,
79,09/12/23 02:20:51 AM,3.998,,,,,,
80,09/12/23 06:20:51 AM,3.367,,,,,,
81,09/12/23 10:20:51 AM,8.481,,,,,,
82,09/12/23 02:20:51 PM,20.234,,,,,,
83,09/12/23 06:20:51 PM,13.269,,,,,,
84,09/12/23 10:20:51 PM,8.282,,,,,,
85,09/13/23 02:20:51 AM,6.370,,,,,,
86,09/13/23 06:20:51 AM,3.578,,,,,,
87,09/13/23 10:20:51 AM,10.063,,,,,,
88,09/13/23 02:20:51 PM,15.187,,,,,,
89,09/13/23 06:20:51 PM,10.651,,,,,,
90,09/13/23 10:20:51 PM,6.064,,,,,,
91,09/14/23 02:20:51 AM,3.683,,,,,,
92,09/14/23 06:20:51 AM,2.730,,,,,,
93,09/14/23 10:20:51 AM,6.166,,,,,,
94,09/14/23 02:20:51 PM,12.594,,,,,,
95,09/14/23 06:20:51 PM,8.182,,,,,,
96,09/14/23 10:20:51 PM,4.934,,,,,,
97,09/15/23 02:20:51 AM,4.207,,,,,,
98,09/15/23 06:20:51 AM,3.683,,,,,,
99,09/15/23 10:20:51 AM,3.472,,,,,,
100,09/15/23 02:20:51 PM,3.261,,,,,,
101,09/15/23 06:20:51 PM,3.049,,,,,,
102,09/15/23 10:20:51 PM,2.837,,,,,,
103,09/16/23 02:20:51 AM,2.303,,,,,,
104,09/16/23 06:20:51 AM,1.656,,,,,,
105,09/16/23 10:20:51 AM,1.221,,,,,,
106,09/16/23 02:20:51 PM,12.980,,,,,,
107,09/16/23 06:20:51 PM,13.750,,,,,,
108,09/16/23 10:20:51 PM,4.623,,,,,,
109,09/17/23 02:20:51 AM,2.410,,,,,,
110,09/17/23 06:20:51 AM,1.548,,,,,,
111,09/17/23 10:20:51 AM,1.764,,,,,,
112,09/17/23 02:20:51 PM,18.806,,,,,,
113,09/17/23 06:20:51 PM,14.804,,,,,,
114,09/17/23 10:20:51 PM,6.775,,,,,,
115,09/18/23 02:20:51 AM,4.311,,,,,,
116,09/18/23 06:20:51 AM,2.730,,,,,,
117,09/18/23 10:20:51 AM,7.882,,,,,,
118,09/18/23 02:20:51 PM,14.996,,,,,,
119,09/18/23 06:20:51 PM,9.275,,,,,,
120,09/18/23 10:20:51 PM,5.347,,,,,,
121,09/19/23 02:20:51 AM,3.683,,,,,,
122,09/19/23 06:20:51 AM,2.624,,,,,,
123,09/19/23 10:20:51 AM,9.077,,,,,,
124,09/19/23 02:20:51 PM,14.709,,,,,,
125,09/19/23 06:20:51 PM,8.382,,,,,,
126,09/19/23 10:20:51 PM,4.519,,,,,,
127,09/20/23 02:20:51 AM,2.837,,,,,,
128,09/20/23 06:20:51 AM,1.980,,,,,,
129,09/20/23 10:20:51 AM,8.182,,,,,,
130,09/20/23 02:20:51 PM,16.237,,,,,,
131,09/20/23 06:20:51 PM,9.965,,,,,,
132,09/20/23 10:20:51 PM,5.141,,,,,,
133,09/21/23 02:20:51 AM,3.049,,,,,,
134,09/21/23 06:20:51 AM,1.872,,,,,,
135,09/21/23 10:20:51 AM,4.934,,,,,,
136,09/21/23 02:20:51 PM,11.236,,,,,,
137,09/21/23 06:20:51 PM,9.571,,,,,,
138,09/21/23 10:20:51 PM,3.998,,,,,,
139,09/22/23 02:20:51 AM,2.195,,,,,,
140,09/22/23 06:20:51 AM,1.112,,,,,,
141,09/22/23 10:20:51 AM,1.872,,,,,,
142,09/22/23 02:20:51 PM,13.461,,,,,,
143,09/22/23 06:20:51 PM,10.651,,,,,,
144,09/22/23 10:20:51 PM,4.207,,,,,,
145,09/23/23 02:20:51 AM,2.410,,,,,,
146,09/23/23 06:20:51 AM,1.439,,,,,,
147,09/23/23 10:20:51 AM,2.730,,,,,,
148,09/23/23 02:20:51 PM,12.980,,,,,,
149,09/23/23 06:20:51 PM,10.063,,,,,,
150,09/23/23 10:20:51 PM,3.788,,,,,,
151,09/24/23 02:20:51 AM,1.764,,,,,,
152,09/24/23 06:20:51 AM,0.563,,,,,,
153,09/24/23 10:20:51 AM,2.517,,,,,,
154,09/24/23 02:20:51 PM,19.092,,,,,,
155,09/24/23 06:20:51 PM,13.173,,,,,,
156,09/24/23 10:20:51 PM,4.519,,,,,,
157,09/25/23 02:20:51 AM,2.410,,,,,,
158,09/25/23 06:20:51 AM,1.221,,,,,,
159,09/25/23 10:20:51 AM,5.244,,,,,,
160,09/25/23 02:20:51 PM,17.950,,,,,,
161,09/25/23 06:20:51 PM,14.613,,,,,,
162,09/25/23 10:20:51 PM,5.962,,,,,,
163,09/26/23 02:20:51 AM,3.788,,,,,,
164,09/26/23 06:20:51 AM,2.195,,,,,,
165,09/26/23 10:20:51 AM,7.983,,,,,,
166,09/26/23 02:20:51 PM,18.521,,,,,,
167,09/26/23 06:20:51 PM,13.076,,,,,,
168,09/26/23 10:20:51 PM,7.983,,,,,,
169,09/27/23 02:20:51 AM,5.037,,,,,,
170,09/27/23 06:20:51 AM,3.261,,,,,,
171,09/27/23 10:20:51 AM,8.282,,,,,,
172,09/27/23 02:20:51 PM,18.616,,,,,,
173,09/27/23 06:20:51 PM,14.325,,,,,,
174,09/27/23 10:20:51 PM,7.179,,,,,,
175,09/28/23 02:20:51 AM,5.037,,,,,,
176,09/28/23 06:20:51 AM,4.415,,,,,,
177,09/28/23 10:20:51 AM,9.571,,,,,,
178,09/28/23 02:20:51 PM,18.521,,,,,,
179,09/28/23 06:20:51 PM,13.076,,,,,,
180,09/28/23 10:20:51 PM,7.682,,,,,,
181,09/29/23 02:20:51 AM,5.757,,,,,,
182,09/29/23 06:20:51 AM,4.207,,,,,,
183,09/29/23 10:20:51 AM,8.581,,,,,,
184,09/29/23 02:20:51 PM,17.855,,,,,,
185,09/29/23 06:20:51 PM,13.173,,,,,,
186,09/29/23 10:20:51 PM,7.582,,,,,,
187,09/30/23 02:20:51 AM,4.831,,,,,,
188,09/30/23 06:20:51 AM,2.837,,,,,,
189,09/30/23 10:20:51 AM,7.079,,,,,,
190,09/30/23 02:20:51 PM,16.332,,,,,,
191,09/30/23 06:20:51 PM,10.944,,,,,,
192,09/30/23 10:20:51 PM,7.079,,,,,,
193,10/01/23 02:20:51 AM,5.037,,,,,,
194,10/01/23 06:20:51 AM,5.141,,,,,,
195,10/01/23 10:20:51 AM,5.655,,,,,,
196,10/01/23 02:20:51 PM,12.207,,,,,,
197,10/01/23 06:20:51 PM,9.866,,,,,,
198,10/01/23 10:20:51 PM,6.268,,,,,,
199,10/02/23 02:20:51 AM,4.623,,,,,,
200,10/02/23 06:20:51 AM,4.519,,,,,,
201,10/02/23 10:20:51 AM,4.415,,,,,,
202,10/02/23 02:20:51 PM,8.382,,,,,,
203,10/02/23 06:20:51 PM,5.450,,,,,,
204,10/02/23 10:20:51 PM,3.893,,,,,,
205,10/03/23 02:20:51 AM,2.195,,,,,,
206,10/03/23 06:20:51 AM,1.112,,,,,,
207,10/03/23 10:20:51 AM,1.764,,,,,,
208,10/03/23 02:20:51 PM,11.528,,,,,,
209,10/03/23 06:20:51 PM,6.064,,,,,,
210,10/03/23 10:20:51 PM,2.410,,,,,,
211,10/04/23 02:20:51 AM,1.330,,,,,,
212,10/04/23 06:20:51 AM,0.893,,,,,,
213,10/04/23 10:20:51 AM,2.730,,,,,,
214,10/04/23 02:20:51 PM,11.431,,,,,,
215,10/04/23 06:20:51 PM,8.481,,,,,,
216,10/04/23 10:20:51 PM,2.730,,,,,,
217,10/05/23 02:20:51 AM,1.221,,,,,,
218,10/05/23 06:20:51 AM,0.563,,,,,,
219,10/05/23 10:20:51 AM,2.943,,,,,,
220,10/05/23 02:20:51 PM,17.475,,,,,,
221,10/05/23 06:20:51 PM,11.819,,,,,,
222,10/05/23 10:20:51 PM,4.519,,,,,,
223,10/06/23 02:20:51 AM,2.195,,,,,,
224,10/06/23 06:20:51 AM,0.893,,,,,,
225,10/06/23 10:20:51 AM,3.788,,,,,,
226,10/06/23 02:20:51 PM,14.996,,,,,,
227,10/06/23 06:20:51 PM,10.553,,,,,,
228,10/06/23 10:20:51 PM,4.311,,,,,,
229,10/07/23 02:20:51 AM,2.730,,,,,,
230,10/07/23 06:20:51 AM,1.980,,,,,,
231,10/07/23 10:20:51 AM,7.079,,,,,,
232,10/07/23 02:20:51 PM,18.901,,,,,,
233,10/07/23 06:20:51 PM,12.980,,,,,,
234,10/07/23 10:20:51 PM,5.141,,,,,,
235,10/08/23 02:20:51 AM,3.049,,,,,,
236,10/08/23 06:20:51 AM,0.563,,,,,,
237,10/08/23 10:20:51 AM,6.370,,,,,,
238,10/08/23 02:20:51 PM,18.616,,,,,,
239,10/08/23 06:20:51 PM,14.517,,,,,,
240,10/08/23 10:20:51 PM,5.757,,,,,,
241,10/09/23 02:20:51 AM,3.155,,,,,,
242,10/09/23 06:20:51 AM,2.730,,,,,,
243,10/09/23 10:20:51 AM,7.079,,,,,,
244,10/09/23 02:20:51 PM,17.570,,,,,,
245,10/09/23 06:20:51 PM,12.594,,,,,,
246,10/09/23 10:20:51 PM,5.860,,,,,,
247,10/10/23 02:20:51 AM,3.049,,,,,,
248,10/10/23 06:20:51 AM,1.330,,,,,,
249,10/10/23 10:20:51 AM,6.370,,,,,,
250,10/10/23 02:20:51 PM,14.134,,,,,,
251,10/10/23 06:20:51 PM,9.866,,,,,,
252,10/10/23 10:20:51 PM,4.831,,,,,,
253,10/11/23 02:20:51 AM,2.088,,,,,,
254,10/11/23 06:20:51 AM,1.439,,,,,,
255,10/11/23 10:20:51 AM,5.037,,,,,,
256,10/11/23 02:20:51 PM,7.280,,,,,,
257,10/11/23 06:20:51 PM,4.519,,,,,,
258,10/11/23 10:20:51 PM,3.261,,,,,,
259,10/12/23 02:20:51 AM,2.517,,,,,,
260,10/12/23 06:20:51 AM,2.088,,,,,,
261,10/12/23 10:20:51 AM,2.195,,,,,,
262,10/12/23 02:20:51 PM,3.261,,,,,,
263,10/12/23 06:20:51 PM,2.303,,,,,,
264,10/12/23 10:20:51 PM,1.439,,,,,,
265,10/13/23 02:20:51 AM,1.003,,,,,,
266,10/13/23 06:20:51 AM,0.343,,,,,,
267,10/13/23 10:20:51 AM,0.453,,,,,,
268,10/13/23 02:20:51 PM,9.077,,,,,,
269,10/13/23 06:20:51 PM,5.552,,,,,,
270,10/13/23 10:20:51 PM,1.439,,,,,,
271,10/14/23 02:20:51 AM,0.121,,,,,,
272,10/14/23 06:20:51 AM,-0.774,,,,,,
273,10/14/23 10:20:51 AM,0.010,,,,,,
274,10/14/23 02:20:51 PM,8.680,,,,,,
275,10/14/23 06:20:51 PM,5.450,,,,,,
276,10/14/23 10:20:51 PM,1.221,,,,,,
277,10/15/23 02:20:51 AM,0.232,,,,,,
278,10/15/23 06:20:51 AM,-0.437,,,,,,
279,10/15/23 10:20:51 AM,0.121,,,,,,
280,10/15/23 02:20:51 PM,14.421,,,,,,
281,10/15/23 06:20:51 PM,8.680,,,,,,
282,10/15/23 10:20:51 PM,2.088,,,,,,
283,10/16/23 02:20:51 AM,1.003,,,,,,
284,10/16/23 06:20:51 AM,0.453,,,,,,
285,10/16/23 10:20:51 AM,2.195,,,,,,
286,10/16/23 02:20:51 PM,16.903,,,,,,
287,10/16/23 06:20:51 PM,9.965,,,,,,
288,10/16/23 10:20:51 PM,3.472,,,,,,
289,10/17/23 02:20:51 AM,2.410,,,,,,
290,10/17/23 06:20:51 AM,1.656,,,,,,
291,10/17/23 10:20:51 AM,5.655,,,,,,
292,10/17/23 02:20:51 PM,16.141,,,,,,
293,10/17/23 06:20:51 PM,9.571,,,,,,
294,10/17/23 10:20:51 PM,4.519,,,,,,
295,10/18/23 02:20:51 AM,2.943,,,,,,
296,10/18/23 06:20:51 AM,1.548,,,,,,
297,10/18/23 10:20:51 AM,5.347,,,,,,
298,10/18/23 02:20:51 PM,11.625,,,,,,
299,10/18/23 06:20:51 PM,8.680,,,,,,
300,10/18/23 10:20:51 PM,3.578,,,,,,
301,10/19/23 02:20:51 AM,1.330,,,,,,
302,10/19/23 06:20:51 AM,0.784,,,,,,
303,10/19/23 10:20:51 AM,5.655,,,,,,
304,10/19/23 02:20:51 PM,17.665,,,,,,
305,10/19/23 06:20:51 PM,10.161,,,,,,
306,10/19/23 10:20:51 PM,3.472,,,,,,
307,10/20/23 02:20:51 AM,2.088,,,,,,
308,10/20/23 06:20:51 AM,1.221,,,,,,
309,10/20/23 10:20:51 AM,6.573,,,,,,
310,10/20/23 02:20:51 PM,18.426,,,,,,
311,10/20/23 06:20:51 PM,11.334,,,,,,
312,10/20/23 10:20:51 PM,4.311,,,,,,
313,10/21/23 02:20:51 AM,2.195,,,,,,
314,10/21/23 06:20:51 AM,0.563,,,,,,
315,10/21/23 10:20:51 AM,5.757,,,,,,
316,10/21/23 02:20:51 PM,16.332,,,,,,
317,10/21/23 06:20:51 PM,11.819,,,,,,
318,10/21/23 10:20:51 PM,6.166,,,,,,
319,10/22/23 02:20:51 AM,3.788,,,,,,
320,10/22/23 06:20:51 AM,2.303,,,,,,
321,10/22/23 10:20:51 AM,5.757,,,,,,
322,10/22/23 02:20:51 PM,13.558,,,,,,
323,10/22/23 06:20:51 PM,8.879,,,,,,
324,10/22/23 10:20:51 PM,3.472,,,,,,
325,10/23/23 02:20:51 AM,1.980,,,,,,
326,10/23/23 06:20:51 AM,1.112,,,,,,
327,10/23/23 10:20:51 AM,5.141,,,,,,
328,10/23/23 02:20:51 PM,13.461,,,,,,
329,10/23/23 06:20:51 PM,8.779,,,,,,
330,10/23/23 10:20:51 PM,4.102,,,,,,
331,10/24/23 02:20:51 AM,2.088,,,,,,
332,10/24/23 06:20:51 AM,0.784,,,,,,
333,10/24/23 10:20:51 AM,3.683,,,,,,
334,10/24/23 02:20:51 PM,9.275,,,,,,
335,10/24/23 06:20:51 PM,5.552,,,,,,
336,10/24/23 10:20:51 PM,2.195,,,,,,
337,10/25/23 02:20:51 AM,0.784,,,,,,
338,10/25/23 06:20:51 AM,-0.437,,,,,,
339,10/25/23 10:20:51 AM,2.730,,,,,,
340,10/25/23 02:20:51 PM,12.883,,,,,,
341,10/25/23 06:20:51 PM,8.182,,,,,,
342,10/25/23 10:20:51 PM,2.517,,,,,,
343,10/26/23 02:20:51 AM,0.674,,,,,,
344,10/26/23 06:20:51 AM,0.121,,,,,,
345,10/26/23 10:20:51 AM,3.367,,,,,,
346,10/26/23 02:20:51 PM,9.768,,,,,,
347,10/26/23 06:20:51 PM,5.244,,,,,,
348,10/26/23 10:20:51 PM,2.195,,,,,,
349,10/27/23 02:20:51 AM,1.221,,,,,,
350,10/27/23 06:20:51 AM,-0.437,,,,,,
351,10/27/23 10:20:51 AM,1.980,,,,,,
352,10/27/23 02:20:51 PM,7.882,,,,,,
353,10/27/23 06:20:51 PM,5.037,,,,,,
354,10/27/23 10:20:51 PM,1.221,,,,,,
355,10/28/23 02:20:51 AM,-0.213,,,,,,
356,10/28/23 06:20:51 AM,0.121,,,,,,
357,10/28/23 10:20:51 AM,0.674,,,,,,
358,10/28/23 02:20:51 PM,1.439,,,,,,
359,10/28/23 06:20:51 PM,1.548,,,,,,
360,10/28/23 10:20:51 PM,1.548,,,,,,
361,10/29/23 02:20:51 AM,1.548,,,,,,
362,10/29/23 06:20:51 AM,1.548,,,,,,
363,10/29/23 10:20:51 AM,1.548,,,,,,
364,10/29/23 02:20:51 PM,1.548,,,,,,
365,10/29/23 06:20:51 PM,1.656,,,,,,
366,10/29/23 10:20:51 PM,1.548,,,,,,
367,10/30/23 02:20:51 AM,1.112,,,,,,
368,10/30/23 06:20:51 AM,0.232,,,,,,
369,10/30/23 10:20:51 AM,-0.213,,,,,,
370,10/30/23 02:20:51 PM,0.232,,,,,,
371,10/30/23 06:20:51 PM,0.453,,,,,,
372,10/30/23 10:20:51 PM,-0.102,,,,,,
373,10/31/23 02:20:51 AM,-0.549,,,,,,
374,10/31/23 06:20:51 AM,-0.662,,,,,,
375,10/31/23 10:20:51 AM,-0.662,,,,,,
376,10/31/23 02:20:51 PM,0.121,,,,,,
377,10/31/23 06:20:51 PM,0.232,,,,,,
378,10/31/23 10:20:51 PM,0.010,,,,,,
379,11/01/23 02:20:51 AM,-0.325,,,,,,
380,11/01/23 06:20:51 AM,-0.437,,,,,,
381,11/01/23 10:20:51 AM,-0.325,,,,,,
382,11/01/23 02:20:51 PM,0.121,,,,,,
383,11/01/23 06:20:51 PM,0.232,,,,,,
384,11/01/23 10:20:51 PM,0.010,,,,,,
385,11/02/23 02:20:51 AM,-0.437,,,,,,
386,11/02/23 06:20:51 AM,-0.549,,,,,,
387,11/02/23 10:20:51 AM,-0.437,,,,,,
388,11/02/23 02:20:51 PM,0.010,,,,,,
389,11/02/23 06:20:51 PM,0.121,,,,,,
390,11/02/23 10:20:51 PM,-0.102,,,,,,
391,11/03/23 02:20:51 AM,-0.213,,,,,,
392,11/03/23 06:20:51 AM,-0.437,,,,,,
393,11/03/23 10:20:51 AM,-0.213,,,,,,
394,11/03/23 02:20:51 PM,0.121,,,,,,
395,11/03/23 06:20:51 PM,0.121,,,,,,
396,11/03/23 10:20:51 PM,0.121,,,,,,
397,11/04/23 02:20:51 AM,-0.102,,,,,,
398,11/04/23 06:20:51 AM,-0.437,,,,,,
399,11/04/23 10:20:51 AM,-0.213,,,,,,
400,11/04/23 02:20:51 PM,3.472,,,,,,
401,11/04/23 06:20:51 PM,1.330,,,,,,
402,11/04/23 10:20:51 PM,0.343,,,,,,
403,11/05/23 02:20:51 AM,-0.213,,,,,,
404,11/05/23 06:20:51 AM,-0.662,,,,,,
405,11/05/23 10:20:51 AM,-0.102,,,,,,
406,11/05/23 02:20:51 PM,4.102,,,,,,
407,11/05/23 06:20:51 PM,1.003,,,,,,
408,11/05/23 10:20:51 PM,0.343,,,,,,
409,11/06/23 02:20:51 AM,0.010,,,,,,
410,11/06/23 06:20:51 AM,-0.437,,,,,,
411,11/06/23 10:20:51 AM,-0.102,,,,,,
412,11/06/23 02:20:51 PM,5.347,,,,,,
413,11/06/23 06:20:51 PM,2.730,,,,,,
414,11/06/23 10:20:51 PM,0.453,,,,,,
415,11/07/23 02:20:51 AM,0.121,,,,,,
416,11/07/23 06:20:51 AM,-0.213,,,,,,
417,11/07/23 10:20:51 AM,0.010,,,,,,
418,11/07/23 02:20:51 PM,5.347,,,,,,
419,11/07/23 06:20:51 PM,1.548,,,,,,
420,11/07/23 10:20:51 PM,0.343,,,,,,
421,11/08/23 02:20:51 AM,-0.102,,,,,,
422,11/08/23 06:20:51 AM,-0.887,,,,,,
423,11/08/23 10:20:51 AM,-0.662,,,,,,
424,11/08/23 02:20:51 PM,0.343,,,,,,
425,11/08/23 06:20:51 PM,0.121,,,,,,
426,11/08/23 10:20:51 PM,0.121,,,,,,
427,11/09/23 02:20:51 AM,0.121,,,,,,
428,11/09/23 06:20:51 AM,0.010,,,,,,
429,11/09/23 10:20:51 AM,-0.213,,,,,,
430,11/09/23 02:20:51 PM,0.010,,,,,,
431,11/09/23 06:20:51 PM,0.121,,,,,,
432,11/09/23 10:20:51 PM,-0.325,,,,,,
433,11/10/23 02:20:51 AM,-0.662,,,,,,
434,11/10/23 06:20:51 AM,-0.887,,,,,,
435,11/10/23 10:20:51 AM,-0.774,,,,,,
436,11/10/23 02:20:51 PM,-0.102,,,,,,
437,11/10/23 06:20:51 PM,-0.102,,,,,,
438,11/10/23 10:20:51 PM,-0.774,,,,,,
439,11/11/23 02:20:51 AM,-1.001,,,,,,
440,11/11/23 06:20:51 AM,-1.914,,,,,,
441,11/11/23 10:20:51 AM,-1.341,,,,,,
442,11/11/23 02:20:51 PM,-0.213,,,,,,
443,11/11/23 06:20:51 PM,0.010,,,,,,
444,11/11/23 10:20:51 PM,-2.030,,,,,,
445,11/12/23 02:20:51 AM,-2.261,,,,,,
446,11/12/23 06:20:51 AM,-2.494,,,,,,
447,11/12/23 10:20:51 AM,-0.887,,,,,,
448,11/12/23 02:20:51 PM,3.049,,,,,,
449,11/12/23 06:20:51 PM,0.121,,,,,,
450,11/12/23 10:20:51 PM,-0.437,,,,,,
451,11/13/23 02:20:51 AM,-1.799,,,,,,
452,11/13/23 06:20:51 AM,-3.079,,,,,,
453,11/13/23 10:20:51 AM,-0.887,,,,,,
454,11/13/23 02:20:51 PM,3.998,,,,,,
455,11/13/23 06:20:51 PM,0.232,,,,,,
456,11/13/23 10:20:51 PM,-0.102,,,,,,
457,11/14/23 02:20:51 AM,-0.887,,,,,,
458,11/14/23 06:20:51 AM,-1.570,,,,,,
459,11/14/23 10:20:51 AM,-0.662,,,,,,
460,11/14/23 02:20:51 PM,4.311,,,,,,
461,11/14/23 06:20:51 PM,0.121,,,,,,
462,11/14/23 10:20:51 PM,-0.325,,,,,,
463,11/15/23 02:20:51 AM,-1.114,,,,,,
464,11/15/23 06:20:51 AM,-2.261,,,,,,
465,11/15/23 10:20:51 AM,-0.774,,,,,,
466,11/15/23 02:20:51 PM,4.623,,,,,,
467,11/15/23 06:20:51 PM,0.121,,,,,,
468,11/15/23 10:20:51 PM,-0.102,,,,,,
469,11/16/23 02:20:51 AM,-0.213,,,,,,
470,11/16/23 06:20:51 AM,-0.549,,,,,,
471,11/16/23 10:20:51 AM,-0.325,,,,,,
472,11/16/23 02:20:51 PM,3.578,,,,,,
473,11/16/23 06:20:51 PM,0.121,,,,,,
474,11/16/23 10:20:51 PM,-0.213,,,,,,
475,11/17/23 02:20:51 AM,-1.114,,,,,,
476,11/17/23 06:20:51 AM,-1.456,,,,,,
477,11/17/23 10:20:51 AM,-0.887,,,,,,
478,11/17/23 02:20:51 PM,6.471,,,,,,
479,11/17/23 06:20:51 PM,0.121,,,,,,
480,11/17/23 10:20:51 PM,-0.549,,,,,,
481,11/18/23 02:20:51 AM,-1.228,,,,,,
482,11/18/23 06:20:51 AM,-1.914,,,,,,
483,11/18/23 10:20:51 AM,-0.887,,,,,,
484,11/18/23 02:20:51 PM,1.764,,,,,,
485,11/18/23 06:20:51 PM,0.121,,,,,,
486,11/18/23 10:20:51 PM,-0.102,,,,,,
487,11/19/23 02:20:51 AM,-1.001,,,,,,
488,11/19/23 06:20:51 AM,-2.145,,,,,,
489,11/19/23 10:20:51 AM,-1.456,,,,,,
490,11/19/23 02:20:51 PM,-0.662,,,,,,
491,11/19/23 06:20:51 PM,-0.437,,,,,,
492,11/19/23 10:20:51 PM,-1.456,,,,,,
493,11/20/23 02:20:51 AM,-1.456,,,,,,
494,11/20/23 06:20:51 AM,-1.456,,,,,,
495,11/20/23 10:20:51 AM,-1.228,,,,,,
496,11/20/23 02:20:51 PM,-0.549,,,,,,
497,11/20/23 06:20:51 PM,-0.662,,,,,,
498,11/20/23 10:20:51 PM,-1.341,,,,,,
499,11/21/23 02:20:51 AM,-1.914,,,,,,
500,11/21/23 06:20:51 AM,-2.377,,,,,,
501,11/21/23 10:20:51 AM,-1.570,,,,,,
502,11/21/23 02:20:51 PM,-0.437,,,,,,
503,11/21/23 06:20:51 PM,-0.102,,,,,,
504,11/21/23 10:20:51 PM,-1.684,,,,,,
505,11/22/23 02:20:51 AM,-2.844,,,,,,
506,11/22/23 06:20:51 AM,-3.553,,,,,,
507,11/22/23 10:20:51 AM,-1.570,,,,,,
508,11/22/23 02:20:51 PM,2.624,,,,,,
