"Plot Title: 21397973"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)","Coupler Detached (LGR S/N: 21397973)","Bad Battery (LGR S/N: 21397973)","Good Battery (LGR S/N: 21397973)","End Of File (LGR S/N: 21397973)"
3830,07/03/23 02:59:43 PM,0.010,,,,
3831,07/03/23 04:59:43 PM,0.010,,,,
3832,07/03/23 06:59:43 PM,0.010,,,,
3833,07/03/23 08:59:43 PM,0.010,,,,
3834,07/03/23 10:59:43 PM,0.010,,,,
3835,07/04/23 12:59:43 AM,0.010,,,,
3836,07/04/23 02:59:43 AM,0.010,,,,
3837,07/04/23 04:59:43 AM,0.010,,,,
3838,07/04/23 06:59:43 AM,0.010,,,,
3839,07/04/23 08:59:43 AM,0.343,,,,
3840,07/04/23 10:59:43 AM,0.453,,,,
3841,07/04/23 12:59:43 PM,0.563,,,,
3842,07/04/23 02:59:43 PM,2.303,,,,
3843,07/04/23 04:59:43 PM,3.788,,,,
3844,07/04/23 06:59:43 PM,1.764,,,,
3845,07/04/23 08:59:43 PM,0.010,,,,
3846,07/04/23 10:59:43 PM,0.232,,,,
3847,07/05/23 12:59:43 AM,0.563,,,,
3848,07/05/23 02:59:43 AM,0.784,,,,
3849,07/05/23 04:59:43 AM,1.330,,,,
3850,07/05/23 06:59:43 AM,1.764,,,,
3851,07/05/23 08:59:43 AM,4.519,,,,
3852,07/05/23 10:59:43 AM,10.357,,,,
3853,07/05/23 12:59:43 PM,12.787,,,,
3854,07/05/23 02:59:43 PM,12.980,,,,
3855,07/05/23 04:59:43 PM,10.063,,,,
3856,07/05/23 06:59:43 PM,5.757,,,,
3857,07/05/23 08:59:43 PM,2.303,,,,
3858,07/05/23 10:59:43 PM,1.548,,,,
3859,07/06/23 12:59:43 AM,1.112,,,,
3860,07/06/23 02:59:43 AM,1.764,,,,
3861,07/06/23 04:59:43 AM,1.003,,,,
3862,07/06/23 06:59:43 AM,1.980,,,,
3863,07/06/23 08:59:43 AM,9.077,,,,
3864,07/06/23 10:59:43 AM,12.594,,,,
3865,07/06/23 12:59:43 PM,14.804,,,,
3866,07/06/23 02:59:43 PM,14.709,,,,
3867,07/06/23 04:59:43 PM,10.357,,,,
3868,07/06/23 06:59:43 PM,8.082,,,,
3869,07/06/23 08:59:43 PM,5.552,,,,
3870,07/06/23 10:59:43 PM,3.788,,,,
3871,07/07/23 12:59:43 AM,1.980,,,,
3872,07/07/23 02:59:43 AM,0.563,,,,
3873,07/07/23 04:59:43 AM,0.232,,,,
3874,07/07/23 06:59:43 AM,2.517,,,,
3875,07/07/23 08:59:43 AM,8.382,,,,
3876,07/07/23 10:59:43 AM,12.304,,,,
3877,07/07/23 12:59:43 PM,12.980,,,,
3878,07/07/23 02:59:43 PM,13.846,,,,
3879,07/07/23 04:59:43 PM,10.455,,,,
3880,07/07/23 06:59:43 PM,6.674,,,,
3881,07/07/23 08:59:43 PM,5.244,,,,
3882,07/07/23 10:59:43 PM,4.207,,,,
3883,07/08/23 12:59:43 AM,3.367,,,,
3884,07/08/23 02:59:43 AM,3.155,,,,
3885,07/08/23 04:59:43 AM,2.624,,,,
3886,07/08/23 06:59:43 AM,2.943,,,,
3887,07/08/23 08:59:43 AM,6.978,,,,
3888,07/08/23 10:59:43 AM,14.613,,,,
3889,07/08/23 12:59:43 PM,15.473,,,,
3890,07/08/23 02:59:43 PM,16.903,,,,
3891,07/08/23 04:59:43 PM,16.141,,,,
3892,07/08/23 06:59:43 PM,14.421,,,,
3893,07/08/23 08:59:43 PM,7.682,,,,
3894,07/08/23 10:59:43 PM,4.207,,,,
3895,07/09/23 12:59:43 AM,2.730,,,,
3896,07/09/23 02:59:43 AM,2.195,,,,
3897,07/09/23 04:59:43 AM,1.003,,,,
3898,07/09/23 06:59:43 AM,3.683,,,,
3899,07/09/23 08:59:43 AM,9.373,,,,
3900,07/09/23 10:59:43 AM,12.110,,,,
3901,07/09/23 12:59:43 PM,13.558,,,,
3902,07/09/23 02:59:43 PM,12.594,,,,
3903,07/09/23 04:59:43 PM,13.942,,,,
3904,07/09/23 06:59:43 PM,11.334,,,,
3905,07/09/23 08:59:43 PM,6.978,,,,
3906,07/09/23 10:59:43 PM,4.311,,,,
3907,07/10/23 12:59:43 AM,3.367,,,,
3908,07/10/23 02:59:43 AM,2.410,,,,
3909,07/10/23 04:59:43 AM,1.548,,,,
3910,07/10/23 06:59:43 AM,2.730,,,,
3911,07/10/23 08:59:43 AM,6.370,,,,
3912,07/10/23 10:59:43 AM,14.325,,,,
3913,07/10/23 12:59:43 PM,16.332,,,,
3914,07/10/23 02:59:43 PM,18.045,,,,
3915,07/10/23 04:59:43 PM,16.141,,,,
3916,07/10/23 06:59:43 PM,13.461,,,,
3917,07/10/23 08:59:43 PM,7.782,,,,
3918,07/10/23 10:59:43 PM,5.450,,,,
3919,07/11/23 12:59:43 AM,4.519,,,,
3920,07/11/23 02:59:43 AM,3.788,,,,
3921,07/11/23 04:59:43 AM,2.943,,,,
3922,07/11/23 06:59:43 AM,5.757,,,,
3923,07/11/23 08:59:43 AM,10.259,,,,
3924,07/11/23 10:59:43 AM,14.709,,,,
3925,07/11/23 12:59:43 PM,16.808,,,,
3926,07/11/23 02:59:43 PM,18.045,,,,
3927,07/11/23 04:59:43 PM,18.331,,,,
3928,07/11/23 06:59:43 PM,14.900,,,,
3929,07/11/23 08:59:43 PM,8.680,,,,
3930,07/11/23 10:59:43 PM,5.962,,,,
3931,07/12/23 12:59:43 AM,4.623,,,,
3932,07/12/23 02:59:43 AM,3.893,,,,
3933,07/12/23 04:59:43 AM,3.367,,,,
3934,07/12/23 06:59:43 AM,5.860,,,,
3935,07/12/23 08:59:43 AM,12.497,,,,
3936,07/12/23 10:59:43 AM,17.475,,,,
3937,07/12/23 12:59:43 PM,20.424,,,,
3938,07/12/23 02:59:43 PM,19.948,,,,
3939,07/12/23 04:59:43 PM,19.187,,,,
3940,07/12/23 06:59:43 PM,16.618,,,,
3941,07/12/23 08:59:43 PM,10.063,,,,
3942,07/12/23 10:59:43 PM,7.983,,,,
3943,07/13/23 12:59:43 AM,5.860,,,,
3944,07/13/23 02:59:43 AM,5.037,,,,
3945,07/13/23 04:59:43 AM,4.102,,,,
3946,07/13/23 06:59:43 AM,7.079,,,,
3947,07/13/23 08:59:43 AM,12.690,,,,
3948,07/13/23 10:59:43 AM,15.091,,,,
3949,07/13/23 12:59:43 PM,18.616,,,,
3950,07/13/23 02:59:43 PM,22.046,,,,
3951,07/13/23 04:59:43 PM,21.091,,,,
3952,07/13/23 06:59:43 PM,18.045,,,,
3953,07/13/23 08:59:43 PM,11.236,,,,
3954,07/13/23 10:59:43 PM,9.077,,,,
3955,07/14/23 12:59:43 AM,7.682,,,,
3956,07/14/23 02:59:43 AM,6.268,,,,
3957,07/14/23 04:59:43 AM,4.519,,,,
3958,07/14/23 06:59:43 AM,6.775,,,,
3959,07/14/23 08:59:43 AM,12.594,,,,
3960,07/14/23 10:59:43 AM,15.664,,,,
3961,07/14/23 12:59:43 PM,17.475,,,,
3962,07/14/23 02:59:43 PM,18.045,,,,
3963,07/14/23 04:59:43 PM,16.618,,,,
3964,07/14/23 06:59:43 PM,14.038,,,,
3965,07/14/23 08:59:43 PM,9.275,,,,
3966,07/14/23 10:59:43 PM,6.674,,,,
3967,07/15/23 12:59:43 AM,5.450,,,,
3968,07/15/23 02:59:43 AM,4.207,,,,
3969,07/15/23 04:59:43 AM,3.788,,,,
3970,07/15/23 06:59:43 AM,5.860,,,,
3971,07/15/23 08:59:43 AM,13.461,,,,
3972,07/15/23 10:59:43 AM,17.760,,,,
3973,07/15/23 12:59:43 PM,21.664,,,,
3974,07/15/23 02:59:43 PM,21.282,,,,
3975,07/15/23 04:59:43 PM,16.999,,,,
3976,07/15/23 06:59:43 PM,14.325,,,,
3977,07/15/23 08:59:43 PM,9.275,,,,
3978,07/15/23 10:59:43 PM,7.079,,,,
3979,07/16/23 12:59:43 AM,5.757,,,,
3980,07/16/23 02:59:43 AM,5.244,,,,
3981,07/16/23 04:59:43 AM,4.727,,,,
3982,07/16/23 06:59:43 AM,6.775,,,,
3983,07/16/23 08:59:43 AM,11.236,,,,
3984,07/16/23 10:59:43 AM,16.618,,,,
3985,07/16/23 12:59:43 PM,21.473,,,,
3986,07/16/23 02:59:43 PM,22.142,,,,
3987,07/16/23 04:59:43 PM,21.091,,,,
3988,07/16/23 06:59:43 PM,16.427,,,,
3989,07/16/23 08:59:43 PM,10.651,,,,
3990,07/16/23 10:59:43 PM,8.182,,,,
3991,07/17/23 12:59:43 AM,7.179,,,,
3992,07/17/23 02:59:43 AM,7.079,,,,
3993,07/17/23 04:59:43 AM,6.978,,,,
3994,07/17/23 06:59:43 AM,8.879,,,,
3995,07/17/23 08:59:43 AM,13.365,,,,
3996,07/17/23 10:59:43 AM,17.570,,,,
3997,07/17/23 12:59:43 PM,20.805,,,,
3998,07/17/23 02:59:43 PM,22.046,,,,
3999,07/17/23 04:59:43 PM,21.187,,,,
4000,07/17/23 06:59:43 PM,15.569,,,,
4001,07/17/23 08:59:43 PM,11.528,,,,
4002,07/17/23 10:59:43 PM,9.373,,,,
4003,07/18/23 12:59:43 AM,7.782,,,,
4004,07/18/23 02:59:43 AM,6.978,,,,
4005,07/18/23 04:59:43 AM,6.268,,,,
4006,07/18/23 06:59:43 AM,7.782,,,,
4007,07/18/23 08:59:43 AM,13.750,,,,
4008,07/18/23 10:59:43 AM,19.758,,,,
4009,07/18/23 12:59:43 PM,22.908,,,,
4010,07/18/23 02:59:43 PM,20.615,,,,
4011,07/18/23 04:59:43 PM,20.043,,,,
4012,07/18/23 06:59:43 PM,13.365,,,,
4013,07/18/23 08:59:43 PM,9.866,,,,
4014,07/18/23 10:59:43 PM,8.581,,,,
4015,07/19/23 12:59:43 AM,7.882,,,,
4016,07/19/23 02:59:43 AM,6.775,,,,
4017,07/19/23 04:59:43 AM,5.860,,,,
4018,07/19/23 06:59:43 AM,5.757,,,,
4019,07/19/23 08:59:43 AM,9.275,,,,
4020,07/19/23 10:59:43 AM,14.325,,,,
4021,07/19/23 12:59:43 PM,20.043,,,,
4022,07/19/23 02:59:43 PM,18.711,,,,
4023,07/19/23 04:59:43 PM,18.901,,,,
4024,07/19/23 06:59:43 PM,14.230,,,,
4025,07/19/23 08:59:43 PM,9.669,,,,
4026,07/19/23 10:59:43 PM,7.782,,,,
4027,07/20/23 12:59:43 AM,7.179,,,,
4028,07/20/23 02:59:43 AM,6.978,,,,
4029,07/20/23 04:59:43 AM,4.311,,,,
4030,07/20/23 06:59:43 AM,4.934,,,,
4031,07/20/23 08:59:43 AM,10.651,,,,
4032,07/20/23 10:59:43 AM,14.325,,,,
4033,07/20/23 12:59:43 PM,15.760,,,,
4034,07/20/23 02:59:43 PM,16.713,,,,
4035,07/20/23 04:59:43 PM,12.013,,,,
4036,07/20/23 06:59:43 PM,8.879,,,,
4037,07/20/23 08:59:43 PM,7.983,,,,
4038,07/20/23 10:59:43 PM,6.674,,,,
4039,07/21/23 12:59:43 AM,5.244,,,,
4040,07/21/23 02:59:43 AM,4.102,,,,
4041,07/21/23 04:59:43 AM,3.578,,,,
4042,07/21/23 06:59:43 AM,5.037,,,,
4043,07/21/23 08:59:43 AM,9.965,,,,
4044,07/21/23 10:59:43 AM,13.654,,,,
4045,07/21/23 12:59:43 PM,17.855,,,,
4046,07/21/23 02:59:43 PM,16.332,,,,
4047,07/21/23 04:59:43 PM,17.284,,,,
4048,07/21/23 06:59:43 PM,14.900,,,,
4049,07/21/23 08:59:43 PM,8.282,,,,
4050,07/21/23 10:59:43 PM,5.962,,,,
4051,07/22/23 12:59:43 AM,5.244,,,,
4052,07/22/23 02:59:43 AM,4.311,,,,
4053,07/22/23 04:59:43 AM,4.102,,,,
4054,07/22/23 06:59:43 AM,5.860,,,,
4055,07/22/23 08:59:43 AM,10.944,,,,
4056,07/22/23 10:59:43 AM,16.237,,,,
4057,07/22/23 12:59:43 PM,20.519,,,,
4058,07/22/23 02:59:43 PM,21.091,,,,
4059,07/22/23 04:59:43 PM,19.662,,,,
4060,07/22/23 06:59:43 PM,18.045,,,,
4061,07/22/23 08:59:43 PM,10.553,,,,
4062,07/22/23 10:59:43 PM,7.682,,,,
4063,07/23/23 12:59:43 AM,6.268,,,,
4064,07/23/23 02:59:43 AM,5.757,,,,
4065,07/23/23 04:59:43 AM,5.552,,,,
4066,07/23/23 06:59:43 AM,7.079,,,,
4067,07/23/23 08:59:43 AM,13.461,,,,
4068,07/23/23 10:59:43 AM,18.140,,,,
4069,07/23/23 12:59:43 PM,18.426,,,,
4070,07/23/23 02:59:43 PM,19.948,,,,
4071,07/23/23 04:59:43 PM,15.473,,,,
4072,07/23/23 06:59:43 PM,11.236,,,,
4073,07/23/23 08:59:43 PM,9.768,,,,
4074,07/23/23 10:59:43 PM,8.779,,,,
4075,07/24/23 12:59:43 AM,7.983,,,,
4076,07/24/23 02:59:43 AM,7.381,,,,
4077,07/24/23 04:59:43 AM,6.674,,,,
4078,07/24/23 06:59:43 AM,8.581,,,,
4079,07/24/23 08:59:43 AM,14.325,,,,
4080,07/24/23 10:59:43 AM,19.853,,,,
4081,07/24/23 12:59:43 PM,22.717,,,,
4082,07/24/23 02:59:43 PM,25.805,,,,
4083,07/24/23 04:59:43 PM,25.028,,,,
4084,07/24/23 06:59:43 PM,16.808,,,,
4085,07/24/23 08:59:43 PM,12.110,,,,
4086,07/24/23 10:59:43 PM,9.965,,,,
4087,07/25/23 12:59:43 AM,8.978,,,,
4088,07/25/23 02:59:43 AM,7.983,,,,
4089,07/25/23 04:59:43 AM,7.481,,,,
4090,07/25/23 06:59:43 AM,7.582,,,,
4091,07/25/23 08:59:43 AM,10.553,,,,
4092,07/25/23 10:59:43 AM,14.804,,,Logged,
4093,07/25/23 12:59:43 PM,20.519,,,,
4094,07/25/23 02:59:43 PM,20.710,,,,
4095,07/25/23 04:59:43 PM,18.711,,,,
4096,07/25/23 06:59:43 PM,13.846,,,,
4097,07/25/23 08:59:43 PM,10.651,,,,
4098,07/25/23 10:59:43 PM,9.866,,,,
4099,07/26/23 12:59:43 AM,8.581,,,,
4100,07/26/23 02:59:43 AM,8.481,,,,
4101,07/26/23 04:59:43 AM,7.179,,,,
4102,07/26/23 06:59:43 AM,7.682,,,,
4103,07/26/23 08:59:43 AM,14.325,,,,
4104,07/26/23 10:59:43 AM,19.187,,,,
4105,07/26/23 12:59:43 PM,22.717,,,,
4106,07/26/23 02:59:43 PM,24.931,,,,
4107,07/26/23 04:59:43 PM,22.429,,,,
4108,07/26/23 06:59:43 PM,17.665,,,,
4109,07/26/23 08:59:43 PM,10.944,,,,
4110,07/26/23 10:59:43 PM,8.680,,,,
4111,07/27/23 12:59:43 AM,7.280,,,,
4112,07/27/23 02:59:43 AM,6.471,,,,
4113,07/27/23 04:59:43 AM,5.962,,,,
4114,07/27/23 06:59:43 AM,6.775,,,,
4115,07/27/23 08:59:43 AM,13.076,,,,
4116,07/27/23 10:59:43 AM,19.853,,,,
4117,07/27/23 12:59:43 PM,23.388,,,,
4118,07/27/23 02:59:43 PM,22.429,,,,
4119,07/27/23 04:59:43 PM,22.142,,,,
4120,07/27/23 06:59:43 PM,12.497,,,,
4121,07/27/23 08:59:43 PM,9.077,,,,
4122,07/27/23 10:59:43 PM,7.179,,,,
4123,07/28/23 12:59:43 AM,6.775,,,,
4124,07/28/23 02:59:43 AM,6.370,,,,
4125,07/28/23 04:59:43 AM,5.962,,,,
4126,07/28/23 06:59:43 AM,5.962,,,,
4127,07/28/23 08:59:43 AM,13.173,,,,
4128,07/28/23 10:59:43 AM,20.043,,,,
4129,07/28/23 12:59:43 PM,24.931,,,,
4130,07/28/23 02:59:43 PM,22.429,,,,
4131,07/28/23 04:59:43 PM,12.883,,,,
4132,07/28/23 06:59:43 PM,16.808,,,,
4133,07/28/23 08:59:43 PM,10.259,,,,
4134,07/28/23 10:59:43 PM,7.882,,,,
4135,07/29/23 12:59:43 AM,6.268,,,,
4136,07/29/23 02:59:43 AM,6.064,,,,
4137,07/29/23 04:59:43 AM,5.655,,,,
4138,07/29/23 06:59:43 AM,6.573,,,,
4139,07/29/23 08:59:43 AM,12.980,,,,
4140,07/29/23 10:59:43 AM,18.901,,,,
4141,07/29/23 12:59:43 PM,21.378,,,,
4142,07/29/23 02:59:43 PM,22.046,,,,
4143,07/29/23 04:59:43 PM,16.141,,,,
4144,07/29/23 06:59:43 PM,9.866,,,,
4145,07/29/23 08:59:43 PM,8.082,,,,
4146,07/29/23 10:59:43 PM,6.877,,,,
4147,07/30/23 12:59:43 AM,6.370,,,,
4148,07/30/23 02:59:43 AM,5.962,,,,
4149,07/30/23 04:59:43 AM,5.655,,,,
4150,07/30/23 06:59:43 AM,6.471,,,,
4151,07/30/23 08:59:43 AM,12.304,,,,
4152,07/30/23 10:59:43 AM,19.377,,,,
4153,07/30/23 12:59:43 PM,18.806,,,,
4154,07/30/23 02:59:43 PM,14.709,,,,
4155,07/30/23 04:59:43 PM,11.041,,,,
4156,07/30/23 06:59:43 PM,11.722,,,,
4157,07/30/23 08:59:43 PM,9.077,,,,
4158,07/30/23 10:59:43 PM,7.682,,,,
4159,07/31/23 12:59:43 AM,7.381,,,,
4160,07/31/23 02:59:43 AM,7.381,,,,
4161,07/31/23 04:59:43 AM,7.481,,,,
4162,07/31/23 06:59:43 AM,7.280,,,,
4163,07/31/23 08:59:43 AM,12.110,,,,
4164,07/31/23 10:59:43 AM,15.664,,,,
4165,07/31/23 12:59:43 PM,15.473,,,,
4166,07/31/23 02:59:43 PM,16.237,,,,
4167,07/31/23 04:59:43 PM,11.819,,,,
4168,07/31/23 06:59:43 PM,7.481,,,,
4169,07/31/23 08:59:43 PM,7.079,,,,
4170,07/31/23 10:59:43 PM,6.877,,,,
4171,08/01/23 12:59:43 AM,6.674,,,,
4172,08/01/23 02:59:43 AM,5.757,,,,
4173,08/01/23 04:59:43 AM,5.244,,,,
4174,08/01/23 06:59:43 AM,5.037,,,,
4175,08/01/23 08:59:43 AM,9.669,,,,
4176,08/01/23 10:59:43 AM,14.517,,,,
4177,08/01/23 12:59:43 PM,18.521,,,,
4178,08/01/23 02:59:43 PM,14.517,,,,
4179,08/01/23 04:59:43 PM,10.063,,,,
4180,08/01/23 06:59:43 PM,8.082,,,,
4181,08/01/23 08:59:43 PM,6.775,,,,
4182,08/01/23 10:59:43 PM,5.757,,,,
4183,08/02/23 12:59:43 AM,5.552,,,,
4184,08/02/23 02:59:43 AM,5.141,,,,
4185,08/02/23 04:59:43 AM,4.934,,,,
4186,08/02/23 06:59:43 AM,5.037,,,,
4187,08/02/23 08:59:43 AM,8.779,,,,
4188,08/02/23 10:59:43 AM,13.942,,,,
4189,08/02/23 12:59:43 PM,16.808,,,,
4190,08/02/23 02:59:43 PM,12.980,,,,
4191,08/02/23 04:59:43 PM,18.711,,,,
4192,08/02/23 06:59:43 PM,12.594,,,,
4193,08/02/23 08:59:43 PM,8.282,,,,
4194,08/02/23 10:59:43 PM,6.573,,,,
4195,08/03/23 12:59:43 AM,6.573,,,,
4196,08/03/23 02:59:43 AM,5.757,,,,
4197,08/03/23 04:59:43 AM,5.552,,,,
4198,08/03/23 06:59:43 AM,5.141,,,,
4199,08/03/23 08:59:43 AM,8.382,,,,
4200,08/03/23 10:59:43 AM,13.269,,,,
4201,08/03/23 12:59:43 PM,17.760,,,,
4202,08/03/23 02:59:43 PM,19.377,,,,
4203,08/03/23 04:59:43 PM,16.332,,,,
4204,08/03/23 06:59:43 PM,12.883,,,,
4205,08/03/23 08:59:43 PM,7.582,,,,Logged
