date,site,SouthLower,SouthUpper,NorthUpper,NorthLower,TopUpper,TopLower,snotel_swe,snotel_snow_depth,snotel_tmean
2024-02-14,guanella,-6.768833333333333,-8.736,-10.225583333333333,-9.610666666666667,-10.551555555555556,-7.753953101534478,198.1,790,-8.2
2024-02-15,guanella,-6.703166666666666,-8.5245,-10.132916666666667,-8.7425,-9.635166666666667,-7.044868326279982,200.7,790,-6.2
2024-02-16,guanella,-6.087,-7.339,-9.867999999999999,-8.043666666666667,-8.442,-6.190662613752863,203.2,810,-9.5
2024-02-17,guanella,-6.115444444444445,-7.01,-9.8225,-9.223833333333333,-8.760777777777777,-6.574239641126439,208.3,860,-12.2
2024-02-18,guanella,-6.434055555555556,-7.990333333333333,-10.811,-11.485166666666666,-11.771277777777778,-8.83157604774118,208.3,860,-8.5
2024-02-19,guanella,-5.789444444444444,-8.0745,-10.692916666666667,-8.326333333333332,-9.216111111111111,-6.981000769310583,213.4,890,-5.5
2024-02-20,guanella,-5.673166666666667,-7.024666666666667,-10.283666666666667,-7.618833333333333,-8.62261111111111,-6.357112022876379,213.4,840,-2.3
2024-02-21,guanella,-5.021055555555556,-5.393666666666666,-9.525083333333333,-6.1525,-7.622777777777777,-5.585913980600651,213.4,840,-3.2
2024-02-22,guanella,-5.792777777777778,-7.695833333333334,-9.570666666666668,-7.746,-8.843111111111112,-6.39608741551632,213.4,810,-7.9
2024-02-23,guanella,-5.679888888888889,-7.054,-9.857166666666666,-8.577833333333333,-9.61661111111111,-7.124026539451904,215.9,860,-8.8
2024-02-24,guanella,-6.418055555555555,-7.573333333333333,-10.5285,-9.166666666666666,-10.211722222222223,-7.4941640317492215,215.9,840,-4.5
2024-02-25,guanella,-6.405888888888889,-7.248666666666667,-10.669,-8.371833333333333,-9.581,-7.002362311137119,215.9,840,-3
2024-02-26,guanella,-5.694944444444444,-6.9515,-10.377083333333333,-7.144666666666667,-8.212166666666667,-5.857555414939213,215.9,810,-3.1
2024-02-27,guanella,-5.380833333333333,-6.6531666666666665,-9.45675,-6.250500000000001,-7.913944444444445,-5.712858256690822,218.4,840,-12.4
2024-02-28,guanella,-6.649611111111112,-9.817333333333334,-10.033,-9.580833333333334,-10.143777777777778,-7.445856282035891,223.5,860,-9.7
2024-02-29,guanella,-6.423222222222222,-8.3245,-10.704,-7.5075,-9.153333333333332,-6.682965666318239,223.5,860,-3.8
