date,site,SouthEast,SouthWest,NorthEast,NorthWest,TopEast,TopWest,snotel_swe,snotel_snow_depth,snotel_tmean
2022-10-07,jones,4.51575,4.4085833333333335,1.4463333333333332,1.6921666666666666,4.007083333333333,4.298333333333333,0,0,2.5
2022-10-08,jones,4.057833333333333,3.4813333333333336,0.91725,0.7091666666666668,3.7940833333333335,3.49875,0,0,1.4
2022-10-09,jones,4.8815833333333325,4.30325,0.28508333333333336,0.6214999999999999,3.7915833333333335,4.3075,0,0,2.2
2022-10-10,jones,4.985166666666666,4.281166666666667,0.00783333333333334,0.7372499999999998,3.4949166666666662,4.071833333333333,0,0,2.5
2022-10-11,jones,3.90925,3.48925,0.008999999999999994,0.6315,3.23625,3.5841666666666665,0,0,2.3
2022-10-12,jones,4.131833333333334,3.4650833333333333,-0.17708333333333337,0.15824999999999986,3.1994166666666666,3.3743333333333334,0,0,2.3
2022-10-13,jones,4.623333333333333,4.030333333333333,-0.22366666666666668,0.26758333333333345,3.265416666666667,3.7748333333333335,0,0,0.6
2022-10-14,jones,4.564500000000001,3.8104999999999998,-0.3640833333333333,-0.03625000000000009,3.1639166666666663,3.655333333333333,0,0,2.8
2022-10-15,jones,5.234083333333333,4.533166666666667,-0.3001666666666667,0.7481666666666669,3.29625,4.531,0,0,1.8
2022-10-16,jones,5.522166666666667,4.91825,0.07291666666666667,1.0891666666666666,3.9274166666666668,4.161416666666667,0,0,-1
2022-10-17,jones,5.130333333333333,4.484,-0.26349999999999996,0.08283333333333345,3.3658333333333337,4.038083333333333,0,0,1.5
2022-10-18,jones,5.503833333333333,4.545416666666666,-0.46808333333333335,-0.39475000000000016,3.475333333333334,4.051749999999999,0,0,1.6
