1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 4D000000602F7021
Is Mission Active?  false
Mission Start:  Sun Jul 24 20:19:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2433
Total Samples:  2433
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
10/19/22 11:19:00 PM,C,0.5
10/20/22 3:34:00 AM,C,0.5
10/20/22 7:49:00 AM,C,0
10/20/22 12:04:00 PM,C,8.5
10/20/22 4:19:00 PM,C,11
10/20/22 8:34:00 PM,C,3.5
10/21/22 12:49:00 AM,C,2
10/21/22 5:04:00 AM,C,1
10/21/22 9:19:00 AM,C,0.5
10/21/22 1:34:00 PM,C,8.5
10/21/22 5:49:00 PM,C,8
10/21/22 10:04:00 PM,C,2
10/22/22 2:19:00 AM,C,1
10/22/22 6:34:00 AM,C,0.5
10/22/22 10:49:00 AM,C,8
10/22/22 3:04:00 PM,C,16.5
10/22/22 7:19:00 PM,C,4
10/22/22 11:34:00 PM,C,1.5
10/23/22 3:49:00 AM,C,1.5
10/23/22 8:04:00 AM,C,1
10/23/22 12:19:00 PM,C,6
10/23/22 4:34:00 PM,C,2
10/23/22 8:49:00 PM,C,-3
10/24/22 1:04:00 AM,C,-3.5
10/24/22 5:19:00 AM,C,-5.5
10/24/22 9:34:00 AM,C,-4.5
10/24/22 1:49:00 PM,C,0.5
10/24/22 6:04:00 PM,C,-4
10/24/22 10:19:00 PM,C,-6
10/25/22 2:34:00 AM,C,-5
10/25/22 6:49:00 AM,C,-4
10/25/22 11:04:00 AM,C,-2
10/25/22 3:19:00 PM,C,-0.5
10/25/22 7:34:00 PM,C,-3.5
10/25/22 11:49:00 PM,C,-3.5
10/26/22 4:04:00 AM,C,-4.5
10/26/22 8:19:00 AM,C,-3.5
10/26/22 12:34:00 PM,C,0.5
10/26/22 4:49:00 PM,C,-1.5
10/26/22 9:04:00 PM,C,-3.5
10/27/22 1:19:00 AM,C,-3.5
10/27/22 5:34:00 AM,C,-2.5
10/27/22 9:49:00 AM,C,-1.5
10/27/22 2:04:00 PM,C,-1
10/27/22 6:19:00 PM,C,-1
10/27/22 10:34:00 PM,C,-2
10/28/22 2:49:00 AM,C,-2
10/28/22 7:04:00 AM,C,-2.5
10/28/22 11:19:00 AM,C,-2
10/28/22 3:34:00 PM,C,-0.5
10/28/22 7:49:00 PM,C,-1
10/29/22 12:04:00 AM,C,-2
10/29/22 4:19:00 AM,C,-2
10/29/22 8:34:00 AM,C,-3
10/29/22 12:49:00 PM,C,-1
10/29/22 5:04:00 PM,C,-0.5
10/29/22 9:19:00 PM,C,-2
10/30/22 1:34:00 AM,C,-2.5
10/30/22 5:49:00 AM,C,-3
10/30/22 10:04:00 AM,C,-2.5
10/30/22 2:19:00 PM,C,-0.5
10/30/22 6:34:00 PM,C,-1
10/30/22 10:49:00 PM,C,-2.5
10/31/22 3:04:00 AM,C,-2.5
10/31/22 7:19:00 AM,C,-2.5
10/31/22 11:34:00 AM,C,-1.5
10/31/22 3:49:00 PM,C,-0.5
10/31/22 8:04:00 PM,C,-2
11/1/22 12:19:00 AM,C,-2.5
11/1/22 4:34:00 AM,C,-2.5
11/1/22 8:49:00 AM,C,-2
11/1/22 1:04:00 PM,C,0
11/1/22 5:19:00 PM,C,1
11/1/22 9:34:00 PM,C,-1
11/2/22 1:49:00 AM,C,-2.5
11/2/22 6:04:00 AM,C,-3.5
11/2/22 10:19:00 AM,C,-2.5
11/2/22 2:34:00 PM,C,5.5
11/2/22 6:49:00 PM,C,-0.5
11/2/22 11:04:00 PM,C,-3.5
11/3/22 3:19:00 AM,C,-3
11/3/22 7:34:00 AM,C,-4
11/3/22 11:49:00 AM,C,-0.5
11/3/22 4:04:00 PM,C,-0.5
11/3/22 8:19:00 PM,C,-0.5
11/4/22 12:34:00 AM,C,-0.5
11/4/22 4:49:00 AM,C,-1
11/4/22 9:04:00 AM,C,-1
11/4/22 1:19:00 PM,C,-1.5
11/4/22 5:34:00 PM,C,-4
11/4/22 9:49:00 PM,C,-5.5
11/5/22 2:04:00 AM,C,-5.5
11/5/22 6:19:00 AM,C,-4.5
11/5/22 10:34:00 AM,C,-4.5
11/5/22 2:49:00 PM,C,-2.5
11/5/22 7:04:00 PM,C,-3.5
11/5/22 11:19:00 PM,C,-3
11/6/22 2:34:00 AM,C,-3
11/6/22 6:49:00 AM,C,-3.5
11/6/22 11:04:00 AM,C,-2
11/6/22 3:19:00 PM,C,-2
11/6/22 7:34:00 PM,C,-3
11/6/22 11:49:00 PM,C,-4
11/7/22 4:04:00 AM,C,-4
11/7/22 8:19:00 AM,C,-2.5
11/7/22 12:34:00 PM,C,1
11/7/22 4:49:00 PM,C,0
11/7/22 9:04:00 PM,C,-1.5
11/8/22 1:19:00 AM,C,-2.5
11/8/22 5:34:00 AM,C,-3
11/8/22 9:49:00 AM,C,-1.5
11/8/22 2:04:00 PM,C,6
11/8/22 6:19:00 PM,C,-1
11/8/22 10:34:00 PM,C,-2
11/9/22 2:49:00 AM,C,-2
11/9/22 7:04:00 AM,C,-3.5
11/9/22 11:19:00 AM,C,2.5
11/9/22 3:34:00 PM,C,3.5
11/9/22 7:49:00 PM,C,-1.5
11/10/22 12:04:00 AM,C,-3.5
11/10/22 4:19:00 AM,C,-4.5
11/10/22 8:34:00 AM,C,-5.5
11/10/22 12:49:00 PM,C,-3
11/10/22 5:04:00 PM,C,-4
11/10/22 9:19:00 PM,C,-5.5
11/11/22 1:34:00 AM,C,-7.5
11/11/22 5:49:00 AM,C,-8.5
11/11/22 10:04:00 AM,C,-5
11/11/22 2:19:00 PM,C,-0.5
11/11/22 6:34:00 PM,C,-6.5
11/11/22 10:49:00 PM,C,-8.5
11/12/22 3:04:00 AM,C,-9
11/12/22 7:19:00 AM,C,-9
11/12/22 11:34:00 AM,C,2
