"Plot Title: 20365576"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365576, SEN S/N: 20365576)","Coupler Detached (LGR S/N: 20365576)","Coupler Attached (LGR S/N: 20365576)","Host Connected (LGR S/N: 20365576)","Stopped (LGR S/N: 20365576)","End Of File (LGR S/N: 20365576)"
292,10/19/23 08:28:47 PM,0.121,,,,,
293,10/20/23 12:28:47 AM,-0.102,,,,,
294,10/20/23 04:28:47 AM,-0.437,,,,,
295,10/20/23 08:28:47 AM,-0.662,,,,,
296,10/20/23 12:28:47 PM,1.548,,,,,
297,10/20/23 04:28:47 PM,1.980,,,,,
298,10/20/23 08:28:47 PM,0.121,,,,,
299,10/21/23 12:28:47 AM,-0.325,,,,,
300,10/21/23 04:28:47 AM,-0.549,,,,,
301,10/21/23 08:28:47 AM,-0.887,,,,,
302,10/21/23 12:28:47 PM,1.330,,,,,
303,10/21/23 04:28:47 PM,2.303,,,,,
304,10/21/23 08:28:47 PM,0.121,,,,,
305,10/22/23 12:28:47 AM,0.121,,,,,
306,10/22/23 04:28:47 AM,-0.213,,,,,
307,10/22/23 08:28:47 AM,-0.437,,,,,
308,10/22/23 12:28:47 PM,1.656,,,,,
309,10/22/23 04:28:47 PM,2.195,,,,,
310,10/22/23 08:28:47 PM,0.121,,,,,
311,10/23/23 12:28:47 AM,-0.437,,,,,
312,10/23/23 04:28:47 AM,-0.549,,,,,
313,10/23/23 08:28:47 AM,-0.437,,,,,
314,10/23/23 12:28:47 PM,1.872,,,,,
315,10/23/23 04:28:47 PM,1.548,,,,,
316,10/23/23 08:28:47 PM,0.121,,,,,
317,10/24/23 12:28:47 AM,-0.437,,,,,
318,10/24/23 04:28:47 AM,-0.662,,,,,
319,10/24/23 08:28:47 AM,-0.549,,,,,
320,10/24/23 12:28:47 PM,1.439,,,,,
321,10/24/23 04:28:47 PM,1.764,,,,,
322,10/24/23 08:28:47 PM,-0.102,,,,,
323,10/25/23 12:28:47 AM,-0.662,,,,,
324,10/25/23 04:28:47 AM,-0.887,,,,,
325,10/25/23 08:28:47 AM,-1.001,,,,,
326,10/25/23 12:28:47 PM,0.784,,,,,
327,10/25/23 04:28:47 PM,1.112,,,,,
328,10/25/23 08:28:47 PM,-0.549,,,,,
329,10/26/23 12:28:47 AM,-0.887,,,,,
330,10/26/23 04:28:47 AM,-1.114,,,,,
331,10/26/23 08:28:47 AM,-1.114,,,,,
332,10/26/23 12:28:47 PM,0.674,,,,,
333,10/26/23 04:28:47 PM,0.343,,,,,
334,10/26/23 08:28:47 PM,-0.437,,,,,
335,10/27/23 12:28:47 AM,-0.549,,,,,
