"Plot Title: 20365583"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365583, SEN S/N: 20365583)","Coupler Detached (LGR S/N: 20365583)","Bad Battery (LGR S/N: 20365583)","Good Battery (LGR S/N: 20365583)","Coupler Attached (LGR S/N: 20365583)","Host Connected (LGR S/N: 20365583)","Stopped (LGR S/N: 20365583)","End Of File (LGR S/N: 20365583)"
1396,01/12/23 12:21:41 AM,-9.117,,,,,,,
1397,01/12/23 02:21:41 AM,-9.662,,,,,,,
1398,01/12/23 04:21:41 AM,-10.075,,,,,,,
1399,01/12/23 06:21:41 AM,-10.353,,,,,,,
1400,01/12/23 08:21:41 AM,-10.634,,,,,,,
1401,01/12/23 10:21:41 AM,-9.525,,,,,,,
1402,01/12/23 12:21:41 PM,-6.499,,,,,,,
1403,01/12/23 02:21:41 PM,-5.620,,,,,,,
1404,01/12/23 04:21:41 PM,-5.745,,,,,,,
1405,01/12/23 06:21:41 PM,-8.050,,,,,,,
1406,01/12/23 08:21:41 PM,-8.314,,,,,,,
1407,01/12/23 10:21:41 PM,-7.918,,,,,,,
1408,01/13/23 12:21:41 AM,-8.314,,,,,,,
1409,01/13/23 02:21:41 AM,-7.918,,,,,,,
1410,01/13/23 04:21:41 AM,-7.138,,,,,,,
1411,01/13/23 06:21:41 AM,-6.626,,,,,,,
1412,01/13/23 08:21:41 AM,-6.120,,,,,,,
1413,01/13/23 10:21:41 AM,-4.880,,,,,,,
1414,01/13/23 12:21:41 PM,-3.434,,,,,,,
1415,01/13/23 02:21:41 PM,0.784,,,,,,,
1416,01/13/23 04:21:41 PM,0.343,,,,,,,
1417,01/13/23 06:21:41 PM,-2.494,,,,,,,
1418,01/13/23 08:21:41 PM,-3.792,,,,,,,
1419,01/13/23 10:21:41 PM,-3.911,,,,,,,
1420,01/14/23 12:21:41 AM,-3.911,,,,,,,
1421,01/14/23 02:21:41 AM,-4.031,,,,,,,
1422,01/14/23 04:21:41 AM,-4.031,,,,,,,
1423,01/14/23 06:21:41 AM,-4.152,,,,,,,
1424,01/14/23 08:21:41 AM,-4.393,,,,,,,
1425,01/14/23 10:21:41 AM,-3.672,,,,,,,
1426,01/14/23 12:21:41 PM,-1.570,,,,,,,
1427,01/14/23 02:21:41 PM,0.453,,,,,,,
1428,01/14/23 04:21:41 PM,0.121,,,,,,,
1429,01/14/23 06:21:41 PM,-2.030,,,,,,,
1430,01/14/23 08:21:41 PM,-3.672,,,,,,,
1431,01/14/23 10:21:41 PM,-4.393,,,,,,,
1432,01/15/23 12:21:41 AM,-4.880,,,,,,,
1433,01/15/23 02:21:41 AM,-5.249,,,,,,,
1434,01/15/23 04:21:41 AM,-6.373,,,,,,,
1435,01/15/23 06:21:41 AM,-6.246,,,,,,,
1436,01/15/23 08:21:41 AM,-6.120,,,,,,,
1437,01/15/23 10:21:41 AM,-5.620,,,,,,,
1438,01/15/23 12:21:41 PM,-3.197,,,,,,,
1439,01/15/23 02:21:41 PM,-2.610,,,,,,,
1440,01/15/23 04:21:41 PM,-2.727,,,,,,,
1441,01/15/23 06:21:41 PM,-3.434,,,,,,,
1442,01/15/23 08:21:41 PM,-4.031,,,,,,,
1443,01/15/23 10:21:41 PM,-4.152,,,,,,,
1444,01/16/23 12:21:41 AM,-5.745,,,,,,,
1445,01/16/23 02:21:41 AM,-6.754,,,,,,,
1446,01/16/23 04:21:41 AM,-7.657,,,,,,,
1447,01/16/23 06:21:41 AM,-7.918,,,,,,,
1448,01/16/23 08:21:41 AM,-8.314,,,,,,,
1449,01/16/23 10:21:41 AM,-8.314,,,,,,,
1450,01/16/23 12:21:41 PM,-7.527,,,,,,,
1451,01/16/23 02:21:41 PM,-4.152,,,,,,,
1452,01/16/23 04:21:41 PM,-2.494,,,,,,,
1453,01/16/23 06:21:41 PM,-6.499,,,,,,,
1454,01/16/23 08:21:41 PM,-7.657,,,,,,,
1455,01/16/23 10:21:41 PM,-7.787,,,,,,,
1456,01/17/23 12:21:41 AM,-8.447,,,,,,,
1457,01/17/23 02:21:41 AM,-8.982,,,,,,,
1458,01/17/23 04:21:41 AM,-8.847,,,,,,,
1459,01/17/23 06:21:41 AM,-9.117,,,,,,,
1460,01/17/23 08:21:41 AM,-9.252,,,,,,,
1461,01/17/23 10:21:41 AM,-7.657,,,,,,,
1462,01/17/23 12:21:41 PM,-2.377,,,,,,,
1463,01/17/23 02:21:41 PM,-2.727,,,,,,,
1464,01/17/23 04:21:41 PM,-3.672,,,,,,,
1465,01/17/23 06:21:41 PM,-5.003,,,,,,,
1466,01/17/23 08:21:41 PM,-5.372,,,,,,,
1467,01/17/23 10:21:41 PM,-5.496,,,,,,,
1468,01/18/23 12:21:41 AM,-5.620,,,,,,,
1469,01/18/23 02:21:41 AM,-5.620,,,,,,,
1470,01/18/23 04:21:41 AM,-5.620,,,,,,,
1471,01/18/23 06:21:41 AM,-5.745,,,,,,,
1472,01/18/23 08:21:41 AM,-5.870,,,,,,,
1473,01/18/23 10:21:41 AM,-6.626,,,,,,,
1474,01/18/23 12:21:41 PM,-6.754,,,,,,,
1475,01/18/23 02:21:41 PM,-6.754,,,,,,,
1476,01/18/23 04:21:41 PM,-6.626,,,,,,,
1477,01/18/23 06:21:41 PM,-6.626,,,,,,,
1478,01/18/23 08:21:41 PM,-6.626,,,,,,,
1479,01/18/23 10:21:41 PM,-8.182,,,,,,,
1480,01/19/23 12:21:41 AM,-10.075,,,,,,,
1481,01/19/23 02:21:41 AM,-10.774,,,,,,,
1482,01/19/23 04:21:41 AM,-11.344,,,,,,,
1483,01/19/23 06:21:41 AM,-11.776,,,,,,,
1484,01/19/23 08:21:41 AM,-12.068,,,,,,,
1485,01/19/23 10:21:41 AM,-10.634,,,,,,,
1486,01/19/23 12:21:41 PM,-9.525,,,,,,,
1487,01/19/23 02:21:41 PM,-8.580,,,,,,,
1488,01/19/23 04:21:41 PM,-7.527,,,,,,,
1489,01/19/23 06:21:41 PM,-8.314,,,,,,,
1490,01/19/23 08:21:41 PM,-9.662,,,,,,,
1491,01/19/23 10:21:41 PM,-9.937,,,,,,,
1492,01/20/23 12:21:41 AM,-10.075,,,,,,,
1493,01/20/23 02:21:41 AM,-10.214,,,,,,,
1494,01/20/23 04:21:41 AM,-10.353,,,,,,,
1495,01/20/23 06:21:41 AM,-10.493,,,,,,,
1496,01/20/23 08:21:41 AM,-11.200,,,,,,,
1497,01/20/23 10:21:41 AM,-10.075,,,,,,,
1498,01/20/23 12:21:41 PM,-7.138,,,,,,,
1499,01/20/23 02:21:41 PM,-7.010,,,,,,,
1500,01/20/23 04:21:41 PM,-7.267,,,,,,,
1501,01/20/23 06:21:41 PM,-7.787,,,,,,,
1502,01/20/23 08:21:41 PM,-8.982,,,,,,,
1503,01/20/23 10:21:41 PM,-10.075,,,,,,,
1504,01/21/23 12:21:41 AM,-11.058,,,,,,,
1505,01/21/23 02:21:41 AM,-11.344,,,,,,,
1506,01/21/23 04:21:41 AM,-11.344,,,,,,,
1507,01/21/23 06:21:41 AM,-11.922,,,,,,,
1508,01/21/23 08:21:41 AM,-12.068,,,,,,,
1509,01/21/23 10:21:41 AM,-10.214,,,,,,,
1510,01/21/23 12:21:41 PM,-7.527,,,,,,,
1511,01/21/23 02:21:41 PM,-7.787,,,,,,,
1512,01/21/23 04:21:41 PM,-8.182,,,,,,,
1513,01/21/23 06:21:41 PM,-10.214,,,,,,,
1514,01/21/23 08:21:41 PM,-11.344,,,,,,,
1515,01/21/23 10:21:41 PM,-12.068,,,,,,,
1516,01/22/23 12:21:41 AM,-12.214,,,,,,,
1517,01/22/23 02:21:41 AM,-12.361,,,,,,,
1518,01/22/23 04:21:41 AM,-12.214,,,,,,,
1519,01/22/23 06:21:41 AM,-12.214,,,,,,,
1520,01/22/23 08:21:41 AM,-12.214,,,,,,,
1521,01/22/23 10:21:41 AM,-9.388,,,,,,,
1522,01/22/23 12:21:41 PM,-2.727,,,,,,,
1523,01/22/23 02:21:41 PM,1.330,,,,,,,
1524,01/22/23 04:21:41 PM,0.453,,,,,,,
1525,01/22/23 06:21:41 PM,-3.672,,,,,,,
1526,01/22/23 08:21:41 PM,-7.657,,,,,,,
1527,01/22/23 10:21:41 PM,-8.050,,,,,,,
1528,01/23/23 12:21:41 AM,-8.580,,,,,,,
1529,01/23/23 02:21:41 AM,-8.982,,,,,,,
1530,01/23/23 04:21:41 AM,-9.117,,,,,,,
1531,01/23/23 06:21:41 AM,-8.982,,,,,,,
1532,01/23/23 08:21:41 AM,-8.847,,,,,,,
1533,01/23/23 10:21:41 AM,-7.787,,,,,,,
1534,01/23/23 12:21:41 PM,-5.372,,,,,,,
1535,01/23/23 02:21:41 PM,-2.844,,,,,,,
1536,01/23/23 04:21:41 PM,-1.341,,,,,,,
1537,01/23/23 06:21:41 PM,-4.393,,,,,,,
1538,01/23/23 08:21:41 PM,-7.657,,,,,,,
1539,01/23/23 10:21:41 PM,-8.447,,,,,,,
1540,01/24/23 12:21:41 AM,-8.982,,,,,,,
1541,01/24/23 02:21:41 AM,-9.799,,,,,,,
1542,01/24/23 04:21:41 AM,-10.353,,,,,,,
1543,01/24/23 06:21:41 AM,-10.916,,,,,,,
1544,01/24/23 08:21:41 AM,-11.631,,,,,,,
1545,01/24/23 10:21:41 AM,-9.117,,,,,,,
1546,01/24/23 12:21:41 PM,-7.527,,,,,,,
1547,01/24/23 02:21:41 PM,-6.373,,,,,,,
1548,01/24/23 04:21:41 PM,-6.373,,,,,,,
1549,01/24/23 06:21:41 PM,-9.525,,,,,,,
1550,01/24/23 08:21:41 PM,-11.487,,,,,,,
1551,01/24/23 10:21:41 PM,-12.807,,,,,,,
1552,01/25/23 12:21:41 AM,-13.107,,,,,,,
1553,01/25/23 02:21:41 AM,-13.409,,,,,,,
1554,01/25/23 04:21:41 AM,-13.868,,,,,,,
1555,01/25/23 06:21:41 AM,-14.490,,,,,,,
1556,01/25/23 08:21:41 AM,-14.806,,,,,,,
1557,01/25/23 10:21:41 AM,-13.868,,,,,,,
1558,01/25/23 12:21:41 PM,-10.075,,,,,,,
1559,01/25/23 02:21:41 PM,-7.527,,,,,,,
1560,01/25/23 04:21:41 PM,-9.388,,,,,,,
1561,01/25/23 06:21:41 PM,-11.922,,,,,,,
1562,01/25/23 08:21:41 PM,-12.956,,,,,,,
1563,01/25/23 10:21:41 PM,-13.868,,,,,,,
1564,01/26/23 12:21:41 AM,-14.178,,,,,,,
1565,01/26/23 02:21:41 AM,-14.648,,,,,,,
1566,01/26/23 04:21:41 AM,-14.965,,,,,,,
1567,01/26/23 06:21:41 AM,-15.124,,,,,,,
1568,01/26/23 08:21:41 AM,-15.285,,,,,,,
1569,01/26/23 10:21:41 AM,-14.023,,,,,,,
1570,01/26/23 12:21:41 PM,-11.631,,,,,,,
1571,01/26/23 02:21:41 PM,-10.353,,,,,,,
1572,01/26/23 04:21:41 PM,-11.487,,,,,,,
1573,01/26/23 06:21:41 PM,-12.361,,,,,,,
1574,01/26/23 08:21:41 PM,-13.107,,,,,,,
1575,01/26/23 10:21:41 PM,-13.258,,,,,,,
1576,01/27/23 12:21:41 AM,-13.258,,,,,,,
1577,01/27/23 02:21:41 AM,-13.258,,,,,,,
1578,01/27/23 04:21:41 AM,-12.956,,,,,,,
1579,01/27/23 06:21:41 AM,-12.658,,,,,,,
1580,01/27/23 08:21:41 AM,-12.361,,,,,,,
1581,01/27/23 10:21:41 AM,-11.631,,,,,,,
1582,01/27/23 12:21:41 PM,-8.847,,,,,,,
1583,01/27/23 02:21:41 PM,-8.050,,,,,,,
1584,01/27/23 04:21:41 PM,-9.252,,,,,,,
1585,01/27/23 06:21:41 PM,-9.937,,,,,,,
1586,01/27/23 08:21:41 PM,-10.214,,,,,,,
1587,01/27/23 10:21:41 PM,-10.214,,,,,,,
1588,01/28/23 12:21:41 AM,-9.937,,,,,,,
1589,01/28/23 02:21:41 AM,-9.799,,,,,,,
1590,01/28/23 04:21:41 AM,-9.662,,,,,,,
1591,01/28/23 06:21:41 AM,-9.525,,,,,,,
1592,01/28/23 08:21:41 AM,-9.525,,,,,,,
1593,01/28/23 10:21:41 AM,-8.982,,,,,,,
1594,01/28/23 12:21:41 PM,-7.527,,,,,,,
1595,01/28/23 02:21:41 PM,-6.882,,,,,,,
1596,01/28/23 04:21:41 PM,-7.918,,,,,,,
1597,01/28/23 06:21:41 PM,-9.388,,,,,,,
1598,01/28/23 08:21:41 PM,-10.075,,,,,,,
1599,01/28/23 10:21:41 PM,-10.353,,,,,,,
1600,01/29/23 12:21:41 AM,-10.774,,,,,,,
1601,01/29/23 02:21:41 AM,-11.058,,,,,,,
1602,01/29/23 04:21:41 AM,-10.916,,,,,,,
1603,01/29/23 06:21:41 AM,-10.916,,,,,,,
1604,01/29/23 08:21:41 AM,-10.774,,,,,,,
1605,01/29/23 10:21:41 AM,-9.252,,,,,,,
1606,01/29/23 12:21:41 PM,-7.267,,,,,,,
1607,01/29/23 02:21:41 PM,-7.918,,,,,,,
1608,01/29/23 04:21:41 PM,-8.314,,,,,,,
1609,01/29/23 06:21:41 PM,-8.847,,,,,,,
1610,01/29/23 08:21:41 PM,-9.252,,,,,,,
1611,01/29/23 10:21:41 PM,-9.117,,,,,,,
1612,01/30/23 12:21:41 AM,-9.252,,,,,,,
1613,01/30/23 02:21:41 AM,-9.388,,,,,,,
1614,01/30/23 04:21:41 AM,-9.252,,,,,,,
1615,01/30/23 06:21:41 AM,-9.117,,,,,,,
1616,01/30/23 08:21:41 AM,-8.982,,,,,,,
1617,01/30/23 10:21:41 AM,-8.847,,,,,,,
1618,01/30/23 12:21:41 PM,-8.580,,,,,,,
1619,01/30/23 02:21:41 PM,-8.314,,,,,,,
1620,01/30/23 04:21:41 PM,-8.050,,,,,,,
1621,01/30/23 06:21:41 PM,-8.182,,,,,,,
1622,01/30/23 08:21:41 PM,-8.447,,,,,,,
1623,01/30/23 10:21:41 PM,-8.847,,,,,,,
1624,01/31/23 12:21:41 AM,-9.117,,,,,,,
1625,01/31/23 02:21:41 AM,-9.117,,,,,,,
1626,01/31/23 04:21:41 AM,-10.353,,,,,,,
1627,01/31/23 06:21:41 AM,-13.258,,,,,,,
1628,01/31/23 08:21:41 AM,-14.648,,,,,,,
1629,01/31/23 10:21:41 AM,-13.107,,,,,,,
1630,01/31/23 12:21:41 PM,-9.252,,,,,,,
1631,01/31/23 02:21:41 PM,-6.373,,,,,,,
1632,01/31/23 04:21:41 PM,-7.397,,,,,,,
1633,01/31/23 06:21:41 PM,-10.493,,,,,,,
1634,01/31/23 08:21:41 PM,-12.068,,,,,,,
1635,01/31/23 10:21:41 PM,-12.361,,,,,,,
1636,02/01/23 12:21:41 AM,-12.509,,,,,,,
1637,02/01/23 02:21:41 AM,-12.956,,,,,,,
1638,02/01/23 04:21:41 AM,-12.956,,,,,,,
1639,02/01/23 06:21:41 AM,-13.258,,,,,,,
1640,02/01/23 08:21:41 AM,-13.562,,,,,,,
1641,02/01/23 10:21:41 AM,-11.487,,,,,,,
1642,02/01/23 12:21:41 PM,-6.120,,,,,,,
1643,02/01/23 02:21:41 PM,-2.610,,,,,,,
1644,02/01/23 04:21:41 PM,-4.272,,,,,,,
1645,02/01/23 06:21:41 PM,-8.182,,,,,,,
1646,02/01/23 08:21:41 PM,-9.937,,,,,,,
1647,02/01/23 10:21:41 PM,-10.353,,,,,,,
1648,02/02/23 12:21:41 AM,-10.634,,,,,,,
1649,02/02/23 02:21:41 AM,-11.058,,,,,,,
1650,02/02/23 04:21:41 AM,-11.344,,,,,,,
1651,02/02/23 06:21:41 AM,-11.487,,,,,,,
1652,02/02/23 08:21:41 AM,-11.344,,,,,,,
1653,02/02/23 10:21:41 AM,-8.982,,,,,,,
1654,02/02/23 12:21:41 PM,-5.496,,,,,,,
1655,02/02/23 02:21:41 PM,-3.792,,,,,,,
1656,02/02/23 04:21:41 PM,-4.393,,,,,,,
1657,02/02/23 06:21:41 PM,-7.397,,,,,,,
1658,02/02/23 08:21:41 PM,-8.982,,,,,,,
1659,02/02/23 10:21:41 PM,-9.252,,,,,,,
1660,02/03/23 12:21:41 AM,-9.662,,,,,,,
1661,02/03/23 02:21:41 AM,-9.799,,,,,,,
1662,02/03/23 04:21:41 AM,-9.799,,,,,,,
1663,02/03/23 06:21:41 AM,-9.252,,,,,,,
1664,02/03/23 08:21:41 AM,-9.252,,,,,,,
1665,02/03/23 10:21:41 AM,-5.372,,,,,,,
1666,02/03/23 12:21:41 PM,0.453,,,,,,,
1667,02/03/23 02:21:41 PM,-0.102,,,,,,,
1668,02/03/23 04:21:41 PM,-0.549,,,,,,,
1669,02/03/23 06:21:41 PM,-3.079,,,,,,,
1670,02/03/23 08:21:41 PM,-5.125,,,,,,,
1671,02/03/23 10:21:41 PM,-5.870,,,,,,,
1672,02/04/23 12:21:41 AM,-6.120,,,,,,,
1673,02/04/23 02:21:41 AM,-6.499,,,,,,,
1674,02/04/23 04:21:41 AM,-7.138,,,,,,,
1675,02/04/23 06:21:41 AM,-7.527,,,,,,,
1676,02/04/23 08:21:41 AM,-8.182,,,,,,,
1677,02/04/23 10:21:41 AM,-6.499,,,,,,,
1678,02/04/23 12:21:41 PM,-4.758,,,,,,,
1679,02/04/23 02:21:41 PM,-2.610,,,,,,,
1680,02/04/23 04:21:41 PM,-3.434,,,,,,,
1681,02/04/23 06:21:41 PM,-5.620,,,,,,,
1682,02/04/23 08:21:41 PM,-6.499,,,,,,,
1683,02/04/23 10:21:41 PM,-6.882,,,,,,,
1684,02/05/23 12:21:41 AM,-7.138,,,,,,,
1685,02/05/23 02:21:41 AM,-7.138,,,,,,,
1686,02/05/23 04:21:41 AM,-7.010,,,,,,,
1687,02/05/23 06:21:41 AM,-6.754,,,,,,,
1688,02/05/23 08:21:41 AM,-6.754,,,,,,,
1689,02/05/23 10:21:41 AM,-5.125,,,,,,,
1690,02/05/23 12:21:41 PM,-2.377,,,,,,,
1691,02/05/23 02:21:41 PM,1.548,,,,,,,
1692,02/05/23 04:21:41 PM,1.980,,,,,,,
1693,02/05/23 06:21:41 PM,-1.341,,,,,,,
1694,02/05/23 08:21:41 PM,-3.911,,,,,,,
1695,02/05/23 10:21:41 PM,-5.125,,,,,,,
1696,02/06/23 12:21:41 AM,-5.372,,,,,,,
1697,02/06/23 02:21:41 AM,-5.496,,,,,,,
1698,02/06/23 04:21:41 AM,-5.870,,,,,,,
1699,02/06/23 06:21:41 AM,-7.010,,,,,,,
1700,02/06/23 08:21:41 AM,-8.447,,,,,,,
1701,02/06/23 10:21:41 AM,-7.397,,,,,,,
1702,02/06/23 12:21:41 PM,-6.120,,,,,,,
1703,02/06/23 02:21:41 PM,-5.125,,,,,,,
1704,02/06/23 04:21:41 PM,-4.393,,,,,,,
1705,02/06/23 06:21:41 PM,-6.882,,,,,,,
1706,02/06/23 08:21:41 PM,-8.982,,,,,,,
1707,02/06/23 10:21:41 PM,-10.075,,,,,,,
1708,02/07/23 12:21:41 AM,-10.774,,,,,,,
1709,02/07/23 02:21:41 AM,-11.487,,,,,,,
1710,02/07/23 04:21:41 AM,-12.068,,,,,,,
1711,02/07/23 06:21:41 AM,-12.956,,,,,,,
1712,02/07/23 08:21:41 AM,-13.258,,,,,,,
1713,02/07/23 10:21:41 AM,-6.882,,,,,,,
1714,02/07/23 12:21:41 PM,0.674,,,,,,,
1715,02/07/23 02:21:41 PM,4.415,,,,,,,
1716,02/07/23 04:21:41 PM,3.155,,,,,,,
1717,02/07/23 06:21:41 PM,-1.114,,,,,,,
1718,02/07/23 08:21:41 PM,-5.620,,,,,,,
1719,02/07/23 10:21:41 PM,-7.010,,,,,,,
1720,02/08/23 12:21:41 AM,-7.527,,,,,,,
1721,02/08/23 02:21:41 AM,-8.050,,,,,,,
1722,02/08/23 04:21:41 AM,-8.447,,,,,,,
1723,02/08/23 06:21:41 AM,-9.252,,,,,,,
1724,02/08/23 08:21:41 AM,-9.388,,,,,,,
1725,02/08/23 10:21:41 AM,-7.010,,,,,,,
1726,02/08/23 12:21:41 PM,-6.120,,,,,,,
1727,02/08/23 02:21:41 PM,-7.397,,,,,,,
1728,02/08/23 04:21:41 PM,-5.249,,,,,,,
1729,02/08/23 06:21:41 PM,-6.754,,,,,,,
1730,02/08/23 08:21:41 PM,-7.527,,,,,,,
1731,02/08/23 10:21:41 PM,-8.182,,,,,,,
1732,02/09/23 12:21:41 AM,-10.353,,,,,,,
1733,02/09/23 02:21:41 AM,-10.916,,,,,,,
1734,02/09/23 04:21:41 AM,-11.344,,,,,,,
1735,02/09/23 06:21:41 AM,-12.361,,,,,,,
1736,02/09/23 08:21:41 AM,-12.956,,,,,,,
1737,02/09/23 10:21:41 AM,-11.200,,,,,,,
1738,02/09/23 12:21:41 PM,-6.499,,,,,,,
1739,02/09/23 02:21:41 PM,-3.434,,,,,,,
1740,02/09/23 04:21:41 PM,-4.880,,,,,,,
1741,02/09/23 06:21:41 PM,-9.388,,,,,,,
1742,02/09/23 08:21:41 PM,-11.776,,,,,,,
1743,02/09/23 10:21:41 PM,-12.807,,,,,,,
1744,02/10/23 12:21:41 AM,-13.409,,,,,,,
1745,02/10/23 02:21:41 AM,-13.258,,,,,,,
1746,02/10/23 04:21:41 AM,-12.658,,,,,,,
1747,02/10/23 06:21:41 AM,-12.509,,,,,,,
1748,02/10/23 08:21:41 AM,-11.776,,,,,,,
1749,02/10/23 10:21:41 AM,-7.397,,,,,,,
1750,02/10/23 12:21:41 PM,-2.261,,,,,,,
1751,02/10/23 02:21:41 PM,1.221,,,,,,,
1752,02/10/23 04:21:41 PM,0.563,,,,,,,
1753,02/10/23 06:21:41 PM,-3.079,,,,,,,
1754,02/10/23 08:21:41 PM,-5.003,,,,,,,
1755,02/10/23 10:21:41 PM,-5.620,,,,,,,
1756,02/11/23 12:21:41 AM,-6.246,,,,,,,
1757,02/11/23 02:21:41 AM,-6.499,,,,,,,
1758,02/11/23 04:21:41 AM,-7.010,,,,,,,
1759,02/11/23 06:21:41 AM,-7.010,,,,,,,
1760,02/11/23 08:21:41 AM,-7.267,,,,,,,
1761,02/11/23 10:21:41 AM,-1.570,,,,,,,
1762,02/11/23 12:21:41 PM,5.347,,,,,,,
1763,02/11/23 02:21:41 PM,6.573,,,,,,,
1764,02/11/23 04:21:41 PM,3.367,,,,,,,
1765,02/11/23 06:21:41 PM,0.784,,,,,,,
1766,02/11/23 08:21:41 PM,-2.377,,,,,,,
1767,02/11/23 10:21:41 PM,-3.079,,,,,,,
1768,02/12/23 12:21:41 AM,-4.031,,,,,,,
1769,02/12/23 02:21:41 AM,-4.152,,,,,,,
1770,02/12/23 04:21:41 AM,-4.393,,,,,,,
1771,02/12/23 06:21:41 AM,-4.758,,,,,,,
1772,02/12/23 08:21:41 AM,-5.372,,,,,,,
1773,02/12/23 10:21:41 AM,-4.031,,,,,,,
1774,02/12/23 12:21:41 PM,-3.079,,,,,,,
1775,02/12/23 02:21:41 PM,-0.437,,,,,,,
1776,02/12/23 04:21:41 PM,-1.914,,,,,,,
1777,02/12/23 06:21:41 PM,-2.844,,,,,,,
1778,02/12/23 08:21:41 PM,-5.249,,,,,,,
1779,02/12/23 10:21:41 PM,-6.120,,,,,,,
1780,02/13/23 12:21:41 AM,-6.754,,,,,,,
1781,02/13/23 02:21:41 AM,-7.138,,,,,,,
1782,02/13/23 04:21:41 AM,-7.527,,,,,,,
1783,02/13/23 06:21:41 AM,-7.787,,,,,,,
1784,02/13/23 08:21:41 AM,-7.267,,,,,,,
1785,02/13/23 10:21:41 AM,-4.636,,,,,,,
1786,02/13/23 12:21:41 PM,-1.114,,,,,,,
1787,02/13/23 02:21:41 PM,2.195,,,,,,,
1788,02/13/23 04:21:41 PM,1.656,,,,,,,
1789,02/13/23 06:21:41 PM,-1.341,,,,,,,
1790,02/13/23 08:21:41 PM,-3.553,,,,,,,
1791,02/13/23 10:21:41 PM,-4.758,,,,,,,
1792,02/14/23 12:21:41 AM,-5.496,,,,,,,
1793,02/14/23 02:21:41 AM,-6.120,,,,,,,
1794,02/14/23 04:21:41 AM,-6.626,,,,,,,
1795,02/14/23 06:21:41 AM,-7.267,,,,,,,
1796,02/14/23 08:21:41 AM,-7.918,,,,,,,
1797,02/14/23 10:21:41 AM,-8.050,,,,,,,
1798,02/14/23 12:21:41 PM,-6.246,,,,,,,
1799,02/14/23 02:21:41 PM,-4.880,,,,,,,
1800,02/14/23 04:21:41 PM,-5.249,,,,,,,
1801,02/14/23 06:21:41 PM,-7.787,,,,,,,
1802,02/14/23 08:21:41 PM,-8.982,,,,,,,
1803,02/14/23 10:21:41 PM,-9.252,,,,,,,
1804,02/15/23 12:21:41 AM,-10.075,,,,,,,
1805,02/15/23 02:21:41 AM,-10.493,,,,,,,
1806,02/15/23 04:21:41 AM,-10.493,,,,,,,
1807,02/15/23 06:21:41 AM,-10.493,,,,,,,
1808,02/15/23 08:21:41 AM,-10.634,,,,,,,
1809,02/15/23 10:21:41 AM,-10.493,,,,,,,
1810,02/15/23 12:21:41 PM,-9.662,,,,,,,
1811,02/15/23 02:21:41 PM,-7.918,,,,,,,
1812,02/15/23 04:21:41 PM,-7.657,,,,,,,
1813,02/15/23 06:21:41 PM,-8.447,,,,,,,
1814,02/15/23 08:21:41 PM,-9.252,,,,,,,
1815,02/15/23 10:21:41 PM,-9.662,,,,,,,
1816,02/16/23 12:21:41 AM,-10.075,,,,,,,
1817,02/16/23 02:21:41 AM,-10.634,,,,,,,
1818,02/16/23 04:21:41 AM,-11.922,,,,,,,
1819,02/16/23 06:21:41 AM,-12.214,,,,,,,
1820,02/16/23 08:21:41 AM,-12.509,,,,,,,
1821,02/16/23 10:21:41 AM,-12.214,,,,,,,
1822,02/16/23 12:21:41 PM,-11.058,,,,,,,
1823,02/16/23 02:21:41 PM,-9.937,,,,,,,
1824,02/16/23 04:21:41 PM,-9.799,,,,,,,
1825,02/16/23 06:21:41 PM,-10.634,,,,,,,
1826,02/16/23 08:21:41 PM,-12.068,,,,,,,
1827,02/16/23 10:21:41 PM,-12.214,,,,,,,
1828,02/17/23 12:21:41 AM,-12.361,,,,,,,
1829,02/17/23 02:21:41 AM,-12.068,,,,,,,
1830,02/17/23 04:21:41 AM,-11.631,,,,,,,
1831,02/17/23 06:21:41 AM,-11.631,,,,,,,
1832,02/17/23 08:21:41 AM,-11.487,,,,,,,
1833,02/17/23 10:21:41 AM,-9.117,,,,,,,
1834,02/17/23 12:21:41 PM,-5.745,,,,,,,
1835,02/17/23 02:21:41 PM,-3.553,,,,,,,
1836,02/17/23 04:21:41 PM,-2.030,,,,,,,
1837,02/17/23 06:21:41 PM,-5.249,,,,,,,
1838,02/17/23 08:21:41 PM,-8.314,,,,,,,
1839,02/17/23 10:21:41 PM,-9.252,,,,,,,
1840,02/18/23 12:21:41 AM,-8.847,,,,,,,
1841,02/18/23 02:21:41 AM,-8.847,,,,,,,
1842,02/18/23 04:21:41 AM,-8.847,,,,,,,
1843,02/18/23 06:21:41 AM,-9.117,,,,,,,
1844,02/18/23 08:21:41 AM,-9.662,,,,,,,
1845,02/18/23 10:21:41 AM,-9.252,,,,,,,
1846,02/18/23 12:21:41 PM,-6.373,,,,,,,
1847,02/18/23 02:21:41 PM,-3.316,,,,,,,
1848,02/18/23 04:21:41 PM,-1.114,,,,,,,
1849,02/18/23 06:21:41 PM,-5.870,,,,,,,
1850,02/18/23 08:21:41 PM,-8.182,,,,,,,
1851,02/18/23 10:21:41 PM,-8.982,,,,,,,
1852,02/19/23 12:21:41 AM,-9.662,,,,,,,
1853,02/19/23 02:21:41 AM,-9.937,,,,,,,
1854,02/19/23 04:21:41 AM,-9.937,,,,,,,
1855,02/19/23 06:21:41 AM,-9.937,,,,,,,
