pop,tr,plantID,year,area,log_size,surv,log_size_t0,growth
SouthUpper,2,2522,2023,86.25663103256524,4.457326934493223,1,4.438948346889777,0.018378587603446128
SouthUpper,2,2522,2024,98.11061266653972,4.5860955428458405,1,4.457326934493223,0.12876860835261716
SouthUpper,2,2522,2025,108.5353906273091,4.687076300691949,1,4.5860955428458405,0.10098075784610838
SouthUpper,2,2523,2023,56.87101384437251,4.040785788562167,1,4.033927264281722,0.0068585242804450886
SouthUpper,2,2523,2024,68.90707511102649,4.232758859409912,1,4.040785788562167,0.1919730708477445
SouthUpper,2,2523,2025,75.04866776461628,4.318136806617668,1,4.232758859409912,0.08537794720775604
SouthUpper,2,2524,2023,33.77433388230814,3.5197011614403233,1,3.1954168931622133,0.32428426827810997
SouthUpper,2,2524,2024,42.48672286269283,3.7491916238915595,1,3.5197011614403233,0.22949046245123617
SouthUpper,2,2524,2025,42.98672286269283,3.7608912973790445,1,3.7491916238915595,0.011699673487485018
SouthUpper,2,2525,2023,49.269908169872416,3.897313512739895,1,3.8314269808891863,0.0658865318507087
SouthUpper,2,2525,2024,26.670352248333657,3.283552545768257,1,3.897313512739895,-0.613760966971638
SouthUpper,2,2525,2025,37.13052837250048,3.6144394984270996,1,3.283552545768257,0.3308869526588425
SouthUpper,2,2526,2023,31.132741228718345,3.438260038036318,1,3.502656423122993,-0.06439638508667489
SouthUpper,2,2527,2023,39.91592653589793,3.686775405552839,1,3.6484721271462153,0.03830327840662351
SouthUpper,2,2527,2024,36.20353755551324,3.5891568365851803,1,3.686775405552839,-0.09761856896765853
SouthUpper,2,2527,2025,30.632741228718345,3.422069411738013,1,3.5891568365851803,-0.1670874248471672
SouthUpper,2,2528,2023,20.207963267948966,3.0060767479079957,1,3.5197011614403233,-0.5136244135323276
SouthUpper,2,2528,2024,31.132741228718345,3.438260038036318,1,3.0060767479079957,0.43218329012832246
SouthUpper,2,2528,2025,34.27433388230814,3.534396790753563,1,3.438260038036318,0.09613675271724498
SouthUpper,2,2529,2023,41.12920065876977,3.716718347547518,1,3.793388873749785,-0.07667052620226711
SouthUpper,2,2529,2024,29.703537555513243,3.3912661483289077,1,3.716718347547518,-0.32545219921861035
SouthUpper,2,2529,2025,30.203537555513243,3.407959055120527,1,3.3912661483289077,0.0166929067916195
SouthUpper,2,2530,2023,35.27433388230814,3.5631556139973815,1,3.313864082865935,0.2492915311314463
SouthUpper,2,2530,2024,38.48672286269283,3.6503133211063323,1,3.5631556139973815,0.08715770710895088
SouthUpper,2,2530,2025,37.41592653589793,3.6220964569808283,1,3.6503133211063323,-0.02821686412550406
SouthUpper,2,2531,2023,28.061944901923447,3.334414384529047,1,3.59306022551659,-0.2586458409875432
SouthUpper,2,2532,2023,60.76548245743669,4.107021905017018,1,4.088056329393177,0.018965575623841602
SouthUpper,2,2532,2024,66.97787143782138,4.2043622877900475,1,4.107021905017018,0.09734038277302925
SouthUpper,2,2532,2025,71.78096792930872,4.27361937029431,1,4.2043622877900475,0.06925708250426243
SouthUpper,2,2533,2023,32.20353755551324,3.472076308488439,1,3.4676698097806784,0.004406498707760775
SouthUpper,2,2533,2024,30.561944901923447,3.4197556043518955,1,3.472076308488439,-0.05232070413654366
SouthUpper,2,2533,2025,47.269908169872416,3.8558739021307895,1,3.4197556043518955,0.436118297778894
SouthUpper,2,2534,2023,34.59513020910303,3.5437129267564687,1,3.8235108407580545,-0.2797979140015858
SouthUpper,2,2534,2024,43.50663404700058,3.7729134332942538,1,3.5437129267564687,0.22920050653778512
SouthUpper,2,2534,2025,46.398669271833946,3.8372707793346077,1,3.7729134332942538,0.06435734604035392
SouthUpper,2,2536,2023,36.27433388230814,3.59111043560532,1,3.6086430713671627,-0.01753263576184283
SouthUpper,2,2537,2023,58.26946484502,4.0650781970561765,1,3.991046747796739,0.07403144925943739
SouthUpper,2,2537,2024,52.98583696659685,3.97002465079527,1,4.0650781970561765,-0.09505354626090634
SouthUpper,2,2537,2025,50.435836966596845,3.9207019733249253,1,3.97002465079527,-0.0493226774703448
SouthUpper,2,2538,2023,36.84513020910303,3.6067234581821315,1,3.7253734450283558,-0.1186499868462243
SouthUpper,2,2538,2024,46.62831551628262,3.8422079857045603,1,3.6067234581821315,0.23548452752242888
SouthUpper,2,2538,2025,50.269908169872416,3.91740665096465,1,3.8422079857045603,0.07519866526008956
SouthUpper,2,2539,2023,22.84955592153876,3.128931682645399,1,2.8700084334374365,0.2589232492079625
SouthUpper,2,2539,2024,33.20353755551324,3.502656423122993,1,3.128931682645399,0.3737247404775941
SouthUpper,2,2539,2025,35.27433388230814,3.5631556139973815,1,3.502656423122993,0.060499190874388376
SouthUpper,2,2540,2023,26.491148575128552,3.2768106611635117,1,3.6335023113445377,-0.356691650181026
SouthUpper,2,2540,2024,33.57787369864788,3.513867329175477,1,3.2768106611635117,0.23705666801196523
SouthUpper,2,2540,2025,35.84513020910303,3.5792077198579544,1,3.513867329175477,0.06534039068247743
SouthUpper,2,2541,2023,58.12388980384689,4.0625767635762395,1,3.9686207221055456,0.09395604147069392
SouthUpper,2,2541,2024,64.40707511102649,4.165223489048384,1,4.0625767635762395,0.1026467254721446
SouthUpper,2,2541,2025,65.90707511102649,4.188245797066231,1,4.165223489048384,0.023022308017846882
SouthUpper,2,2542,2023,66.07123437638546,4.190733468724627,1,4.190733468724627,0
SouthUpper,2,2542,2024,66.54623437638547,4.197896959865097,1,4.190733468724627,0.00716349114046988
SouthUpper,2,2542,2025,71.0761011528471,4.263751150246415,1,4.197896959865097,0.06585419038131857
SouthUpper,2,2543,2023,20.207963267948966,3.0060767479079957,1,2.091536177379416,0.9145405705285796
SouthUpper,2,2543,2024,27.991148575128552,3.331888337881174,1,3.0060767479079957,0.32581158997317816
SouthUpper,2,2543,2025,29.061944901923447,3.369429583016294,1,3.331888337881174,0.03754124513512025
SouthUpper,2,2545,2023,24.84955592153876,3.212839882022348,1,2.1159355325942553,1.0969043494280926
SouthUpper,2,2545,2024,22.84955592153876,3.128931682645399,1,3.212839882022348,-0.08390819937694882
SouthUpper,2,2545,2025,20.27875959474386,3.0095740128851256,1,3.128931682645399,-0.1193576697602734
SouthUpper,2,2546,2023,36.34513020910303,3.59306022551659,1,3.3864878889739045,0.2065723365426857
SouthUpper,2,2548,2023,41.05751918948772,3.7149739906102823,1,3.9074105477787953,-0.19243655716851293
SouthUpper,2,2548,2024,13.995574287564276,2.6387411573212285,1,3.7149739906102823,-1.0762328332890538
SouthUpper,2,2549,2023,26.619467105846514,3.28164279420335,1,3.623986813288531,-0.3423440190851812
SouthUpper,2,2549,2024,45.769908169872416,3.8236268483247224,1,3.28164279420335,0.5419840541213725
SouthUpper,2,2549,2025,47.840704496667314,3.8678768356348536,1,3.8236268483247224,0.04424998731013119
SouthUpper,2,2550,2023,45.769908169872416,3.8236268483247224,1,3.5792077198579544,0.24441912846676805
SouthUpper,2,2550,2024,44.12831551628262,3.7871016516098637,1,3.8236268483247224,-0.036525196714858765
SouthUpper,2,2550,2025,51.925217517577615,3.949804558825672,1,3.7871016516098637,0.16270290721580816
SouthUpper,2,2551,2023,9.353981633974483,2.2358020958609375,1,2.4786184169590766,-0.2428163210981391
SouthUpper,2,2552,2023,34.77433388230814,3.5488795825522326,1,3.388879872618999,0.15999970993323354
SouthUpper,2,2552,2024,47.269908169872416,3.8558739021307895,1,3.5488795825522326,0.30699431957855694
SouthUpper,2,2552,2025,47.82366927183394,3.8675206899906107,1,3.8558739021307895,0.011646787859821206
SouthUpper,2,2553,2023,28.026546738526,3.333152158818857,1,5.93637963878011,-2.6032274799612534
