plot,tr,id,year,area,log_size,surv,size_t0
S-east,2,1407,2025,33.27433388230814,3.5047863455175596,1,3.5792077198579544
S-east,2,1408,2023,19.707963267948966,2.98102278086574,1,3.0577093730538487
S-east,2,1408,2024,0,NA,0,2.98102278086574
S-east,2,1409,2023,27.991148575128552,3.331888337881174,1,3.2768106611635117
S-east,2,1409,2024,35.84513020910303,3.5792077198579544,1,3.331888337881174
S-east,2,1409,2025,23.920352248333657,3.1747296550749082,1,3.5792077198579544
S-east,2,1410,2023,24.920352248333657,3.215684828985229,1,3.4243778777759837
S-east,2,1410,2024,0,NA,0,3.215684828985229
S-east,2,1411,2023,37.27433388230814,3.618304990130512,1,2.944206019800055
S-east,2,1411,2024,43.05751918948772,3.762536877398866,1,3.618304990130512
S-east,2,1411,2025,45.269908169872416,3.812642532947299,1,3.762536877398866
S-east,2,1412,2023,0,NA,0,3.369429583016294
S-east,2,1413,2023,31.632741228718345,3.454192699029232,1,3.313864082865935
S-east,2,1413,2024,37.27433388230814,3.618304990130512,1,3.454192699029232
S-east,2,1413,2025,42.98672286269283,3.7608912973790445,1,3.618304990130512
S-east,2,1414,2023,0,NA,0,3.5488795825522326
S-east,2,1415,2023,30.132741228718345,3.405612329047532,1,3.405612329047532
S-east,2,1415,2024,39.98672286269283,3.6885474705808217,1,3.405612329047532
S-east,2,1415,2025,40.48672286269283,3.700974089813517,1,3.6885474705808217
S-east,2,1416,2023,34.84513020910303,3.550913391692312,1,3.5488795825522326
S-east,2,1416,2024,47.840704496667314,3.8678768356348536,1,3.550913391692312
S-east,2,1416,2025,42.62831551628262,3.7525187159519104,1,3.8678768356348536
S-east,2,1417,2023,23.34955592153876,3.1505779655845374,1,3.0809351643101865
S-east,2,1417,2024,32.56061718819273,3.4831034963660126,1,3.1505779655845374
S-east,2,1417,2025,38.98672286269283,3.6632211487488595,1,3.4831034963660126
S-east,2,1418,2023,36.27433388230814,3.59111043560532,1,3.5176028038228306
S-east,2,1418,2024,51.840704496667314,3.9481756417793656,1,3.59111043560532
S-east,2,1418,2025,53.411500823462205,3.97802609400298,1,3.9481756417793656
S-east,2,1419,2023,49.340704496667314,3.8987493894076115,1,3.8558739021307895
S-east,2,1419,2024,73.69026041820607,4.299870638742076,1,3.8987493894076115
S-east,2,1419,2025,71.61946409141117,4.271366881875594,1,4.299870638742076
S-east,2,1420,2023,36.84513020910303,3.6067234581821315,1,3.3520752339596087
S-east,2,1420,2024,49.69911184307752,3.905987062582293,1,3.6067234581821315
S-east,2,1420,2025,49.769908169872416,3.9074105477787953,1,3.905987062582293
S-east,3,1422,2023,62.19468613064179,4.130269564112363,1,3.9686207221055456
S-east,3,1422,2024,76.90264939859075,4.342540328435559,1,4.130269564112363
S-east,3,1422,2025,79.97344572538566,4.381694651140767,1,4.342540328435559
S-east,3,1423,2023,19.707963267948966,2.98102278086574,1,2.928949276420883
S-east,3,1423,2024,34.27433388230814,3.534396790753563,1,2.98102278086574
S-east,3,1423,2025,32.70353755551324,3.487483254177731,1,3.534396790753563
S-east,3,1424,2023,33.20353755551324,3.502656423122993,1,3.5197011614403233
S-east,3,1424,2024,50.340704496667314,3.9188139843781618,1,3.502656423122993
S-east,3,1424,2025,56.553093477052,4.035179904462098,1,3.9188139843781618
S-east,3,1425,2023,49.769908169872416,3.9074105477787953,1,4.025035518441119
S-east,3,1425,2024,34.18805057642355,3.5318761846645454,1,3.9074105477787953
S-east,3,1425,2025,34.91592653589793,3.5529430728468876,1,3.5318761846645454
S-east,3,1426,2023,61.26548245743669,4.1152165922979584,1,4.131407218596264
S-east,3,1426,2024,0,NA,0,4.1152165922979584
S-east,3,1427,2023,63.76548245743669,4.155212016629753,1,4.104338636438785
S-east,3,1427,2024,69.40707511102649,4.239988809161295,1,4.155212016629753
S-east,3,1427,2025,43.82920065876977,3.780300276955946,1,4.239988809161295
S-east,3,1428,2024,0,NA,0,4.585373685338541
S-east,3,1429,2023,23.77831702350029,3.168774115986901,1,3.244232947066689
S-east,3,1429,2024,22.84955592153876,3.128931682645399,1,3.168774115986901
S-east,3,1429,2025,0,NA,0,3.128931682645399
S-east,3,1430,2023,36.84513020910303,3.6067234581821315,1,3.6048001529939664
S-east,3,1430,2024,43.699775699942876,3.7773429693639526,1,3.6067234581821315
S-east,3,1430,2025,44.12477569994287,3.7870214319531272,1,3.7773429693639526
S-east,3,1431,2023,37.48672286269283,3.623986813288531,1,3.704465250028261
S-east,3,1431,2024,41.58141276137879,3.7276532587978006,1,3.623986813288531
S-east,3,1431,2025,45.515925782289095,3.818062281908344,1,3.7276532587978006
S-east,3,1432,2023,12.959733552923257,2.5618471315247655,1,3.1968653789317414
S-east,3,1432,2024,0,NA,0,2.5618471315247655
S-east,3,1433,2023,0,NA,0,3.646627536936785
S-east,3,1434,2023,37.84513020910303,3.6335023113445377,1,3.7967809205837386
S-east,3,1434,2024,0,NA,0,3.6335023113445377
S-east,3,1435,2023,36.14933388230814,3.5876585219428363,1,4.1129027849118405
S-east,3,1435,2024,0,NA,0,3.5876585219428363
S-east,3,1436,2023,44.05751918948772,3.7854960345118216,1,3.646627536936785
S-east,3,1436,2024,0,NA,0,3.7854960345118216
S-east,3,1437,2023,59.053093477052,4.078436928689522,1,3.9481756417793656
S-east,3,1437,2024,76.76105674500096,4.340697437915515,1,4.078436928689522
S-east,3,1437,2025,82.97344572538566,4.418520625588301,1,4.340697437915515
S-east,3,1438,2024,69.04866776461628,4.234811585890988,1,3.822078863205344
S-east,3,1438,2025,70.61946409141117,4.257305801847986,1,4.234811585890988
S-east,3,1439,2023,33.77433388230814,3.5197011614403233,1,3.5651606235630275
S-east,3,1439,2024,34.20353755551324,3.5323290760150003,1,3.5197011614403233
S-east,3,1439,2025,34.27433388230814,3.534396790753563,1,3.5323290760150003
S-east,3,1440,2023,54.053093477052,3.98996677606542,1,3.9088320095451743
S-east,3,1440,2024,0,NA,0,3.98996677606542
S-east,3,1441,2023,23.84955592153876,3.171765597519022,1,3.1505779655845374
S-east,3,1441,2024,35.84513020910303,3.5792077198579544,1,3.171765597519022
S-east,3,1441,2025,35.84513020910303,3.5792077198579544,1,3.5792077198579544
S-east,3,1442,2023,25.920352248333657,3.2550284612194202,1,3.0060767479079957
S-east,3,1442,2024,47.69911184307752,3.864912778078967,1,3.2550284612194202
S-east,3,1442,2025,45.62831551628262,3.8205284781124327,1,3.864912778078967
S-east,3,1443,2024,38.529643230013335,3.6514278990575204,1,3.405612329047532
S-east,3,1443,2025,42.62831551628262,3.7525187159519104,1,3.6514278990575204
S-east,3,1444,2023,30.632741228718345,3.422069411738013,1,3.369429583016294
S-east,3,1444,2024,0,NA,0,3.422069411738013
S-east,3,1445,2024,0,NA,0,3.5950062211440192
S-east,3,1446,2023,42.98672286269283,3.7608912973790445,1,4.220223151604093
S-east,3,1446,2024,35.84513020910303,3.5792077198579544,1,3.7608912973790445
S-east,3,1446,2025,0,NA,0,3.5792077198579544
S-east,3,1447,2023,39.81592653589794,3.6842669964645856,1,3.6856884582309646
S-east,3,1447,2024,33.91592653589793,3.523884713379083,1,3.6842669964645856
S-east,3,1447,2025,17.707963267948966,2.874014440548168,1,3.523884713379083
S-east,3,1448,2023,57.053093477052,4.043982298800367,1,4.159456689995226
S-east,3,1448,2024,0,NA,0,4.043982298800367
S-east,3,1449,2023,72.61946409141117,4.285232986330913,1,4.285232986330913
S-east,3,1449,2024,0,NA,0,4.285232986330913
S-east,3,1450,2023,21.77875959474386,3.0809351643101865,1,3.2741346316447273
S-east,3,1450,2024,36.27433388230814,3.59111043560532,1,3.0809351643101865
S-east,3,1450,2025,39.91592653589793,3.686775405552839,1,3.59111043560532
S-east,3,1451,2023,30.33318379996192,3.4122422881650043,1,3.1756541320762675
S-east,3,1451,2024,36.82433388230814,3.606158873449399,1,3.4122422881650043
S-east,3,1451,2025,36.43805057642355,3.5956135741556907,1,3.606158873449399
S-east,3,1452,2023,34.18805057642355,3.5318761846645454,1,3.809509887999004
S-east,3,1452,2024,12.809733552923257,2.5502053157643947,1,3.5318761846645454
S-east,3,1452,2025,15.015928043115602,2.7091115072585814,1,2.5502053157643947
S-east,3,1453,2023,46.12831551628262,3.8314269808891863,1,3.8958755713653543
S-east,3,1453,2024,59.982297150257104,4.09404947119131,1,3.8314269808891863
S-east,3,1453,2025,64.76548245743669,4.170772783308857,1,4.09404947119131
S-east,3,1454,2023,32.632741228718345,3.4853161165378133,1,3.5176028038228306
S-east,3,1454,2024,48.69911184307752,3.8856607926137725,1,3.4853161165378133
S-east,3,1454,2025,48.69911184307752,3.8856607926137725,1,3.8856607926137725
S-east,3,1455,2023,26.420352248333657,3.2741346316447273,1,3.366990561849606
S-east,3,1455,2024,0,NA,0,3.2741346316447273
S-east,3,1456,2023,15.066370614359172,2.7124651484875866,1,2.7124651484875866
S-east,3,1456,2024,20.707963267948966,3.030518325228393,1,2.7124651484875866
S-east,3,1456,2025,23.84955592153876,3.171765597519022,1,3.030518325228393
S-east,3,1457,2023,24.920352248333657,3.215684828985229,1,3.0124065714845925
S-east,3,1457,2024,37.34513020910303,3.6202025204572035,1,3.215684828985229
S-east,3,1457,2025,34.20353755551324,3.5323290760150003,1,3.6202025204572035
S-east,3,1458,2023,33.20353755551324,3.502656423122993,1,3.5197011614403233
S-east,3,1458,2024,42.93915625092364,3.7597841427681455,1,3.502656423122993
S-east,3,1458,2025,46.19911184307752,3.832960573727095,1,3.7597841427681455
S-east,3,NA,2024,0,NA,0,3.8678768356348536
S-west,1,1459,2023,8.283185307179586,2.114227593354238,1,2.38453198354235
S-west,1,1459,2024,0,NA,0,2.114227593354238
S-west,1,1460,2023,31.632741228718345,3.454192699029232,1,3.454192699029232
S-west,1,1460,2024,38.91592653589793,3.661403589350528,1,3.454192699029232
S-west,1,1460,2025,36.84513020910303,3.6067234581821315,1,3.661403589350528
S-west,1,1461,2023,19.77875959474386,2.9846086141545904,1,3.106806451579799
S-west,1,1461,2024,26.491148575128552,3.2768106611635117,1,2.9846086141545904
S-west,1,1461,2025,22.34955592153876,3.106806451579799,1,3.2768106611635117
S-west,1,1462,2023,26.491148575128552,3.2768106611635117,1,3.215684828985229
S-west,1,1462,2024,36.84513020910303,3.6067234581821315,1,3.2768106611635117
S-west,1,1462,2025,31.632741228718345,3.454192699029232,1,3.6067234581821315
S-west,1,1463,2023,23.34955592153876,3.1505779655845374,1,3.235550122798802
S-west,1,1463,2024,29.632741228718345,3.388879872618999,1,3.1505779655845374
S-west,1,1463,2025,24.920352248333657,3.215684828985229,1,3.388879872618999
S-west,1,1464,2023,51.840704496667314,3.9481756417793656,1,3.8528739990765084
S-west,1,1464,2024,60.76548245743669,4.107021905017018,1,3.9481756417793656
S-west,1,1464,2025,56.553093477052,4.035179904462098,1,4.107021905017018
S-west,1,1465,2023,92.6769832808989,4.529120149195174,1,4.882399504132769
S-west,1,1465,2024,21.27875959474386,3.0577093730538487,1,4.529120149195174
S-west,1,1465,2025,26.991148575128552,3.2955089817053524,1,3.0577093730538487
S-west,1,1466,2023,32.70353755551324,3.487483254177731,1,3.40326008289462
S-west,1,1466,2024,20.564600329384884,3.0235711669875727,1,3.487483254177731
S-west,1,1466,2025,12.509733552923256,2.526507025524841,1,3.0235711669875727
S-west,1,1467,2023,28.061944901923447,3.334414384529047,1,3.2768106611635117
S-west,1,1467,2024,23.920352248333657,3.1747296550749082,1,3.334414384529047
S-west,1,1467,2025,0,NA,0,3.1747296550749082
S-west,1,1468,2023,37.34513020910303,3.6202025204572035,1,3.762536877398866
S-west,1,1468,2024,48.769908169872416,3.8871134867977446,1,3.6202025204572035
S-west,1,1468,2025,41.98672286269283,3.7373534459893385,1,3.8871134867977446
S-west,1,1469,2023,39.91592653589793,3.686775405552839,1,3.8871134867977446
S-west,1,1469,2024,35.588493147667116,3.572022359420015,1,3.686775405552839
S-west,1,1469,2025,33.132741228718345,3.5005219544741286,1,3.572022359420015
S-west,1,1471,2023,46.12831551628262,3.8314269808891863,1,3.843725146144483
S-west,1,1471,2024,0,NA,0,3.8314269808891863
S-west,1,1472,2023,26.491148575128552,3.2768106611635117,1,3.235550122798802
S-west,1,1472,2024,0,NA,0,3.2768106611635117
S-west,1,1473,2023,9.853981633974483,2.287875600305795,1,2.6387411573212285
S-west,1,1473,2024,0,NA,0,2.287875600305795
S-west,1,1474,2023,66.11946409141117,4.191463167829402,1,4.25120956092502
S-west,1,1474,2024,0,NA,0,4.191463167829402
S-west,1,1475,2023,63.26548245743669,4.147339879589177,1,4.0625767635762395
S-west,1,1475,2024,74.19026041820607,4.306632880347667,1,4.147339879589177
S-west,1,1475,2025,74.19026041820607,4.306632880347667,1,4.306632880347667
S-west,1,1476,2023,22.27875959474386,3.103633740023793,1,3.1258285050327177
S-west,1,1476,2024,35.41061718819273,3.5670116957429614,1,3.103633740023793
S-west,1,1476,2025,35.77433388230814,3.577230705627186,1,3.5670116957429614
S-west,1,1477,2023,32.20353755551324,3.472076308488439,1,2.7964985249262475
S-west,1,1477,2024,0,NA,0,3.472076308488439
S-west,1,1478,2023,34.84513020910303,3.550913391692312,1,3.6885474705808217
S-west,1,1478,2024,0,NA,0,3.550913391692312
S-west,1,1479,2023,37.27433388230814,3.618304990130512,1,3.59111043560532
S-west,1,1479,2024,40.11924506661589,3.691856146032744,1,3.618304990130512
S-west,1,1479,2025,0,NA,0,3.691856146032744
S-west,1,1480,2023,39.98672286269283,3.6885474705808217,1,3.700974089813517
S-west,1,1480,2024,45.55751918948772,3.818975685592663,1,3.6885474705808217
S-west,1,1480,2025,46.69911184307752,3.843725146144483,1,3.818975685592663
S-west,1,1481,2023,32.20353755551324,3.472076308488439,1,3.5217951251714608
S-west,1,1481,2024,23.34955592153876,3.1505779655845374,1,3.472076308488439
S-west,1,1481,2025,13.995574287564276,2.6387411573212285,1,3.1505779655845374
S-west,1,1482,2024,21.77875959474386,3.0809351643101865,1,2.56460886008075
S-west,1,1482,2025,20.84955592153876,3.0373326492908315,1,3.0809351643101865
S-west,1,1483,2023,40.05751918948772,3.690316400948344,1,3.59111043560532
S-west,1,1483,2024,32.20353755551324,3.472076308488439,1,3.690316400948344
S-west,1,1483,2025,34.27433388230814,3.534396790753563,1,3.472076308488439
S-west,1,1484,2023,31.632741228718345,3.454192699029232,1,3.487483254177731
S-west,1,1484,2024,13.495574287564276,2.602361801145407,1,3.454192699029232
S-west,1,1484,2025,0,NA,0,2.602361801145407
S-west,1,1485,2024,35.070130209103034,3.557349776979612,1,3.208485679624295
S-west,1,1485,2025,39.98672286269283,3.6885474705808217,1,3.557349776979612
S-west,1,1486,2023,30.632741228718345,3.422069411738013,1,3.5217951251714608
S-west,1,1486,2024,0,NA,0,3.422069411738013
S-west,1,1487,2023,41.98915625092364,3.737411400446194,1,3.737411400446194
S-west,1,1487,2024,50.4004388031994,3.919999881452109,1,3.737411400446194
S-west,1,1487,2025,51.025217517577616,3.932319971647677,1,3.919999881452109
S-west,1,1488,2023,14.495574287564276,2.6738433812896605,1,2.6738433812896605
S-west,1,1488,2024,30.061944901923447,3.40326008289462,1,2.6738433812896605
S-west,1,1488,2025,24.34955592153876,3.192513612053827,1,3.40326008289462
S-west,1,1489,2023,35.77433388230814,3.577230705627186,1,3.6067234581821315
S-west,1,1489,2024,35.61238671955819,3.5726935189009805,1,3.577230705627186
S-west,1,1489,2025,41.62831551628262,3.728780597171378,1,3.5726935189009805
S-west,1,1490,2023,56.482297150257104,4.033927264281722,1,3.86372469069542
S-west,1,1490,2024,49.484067435231395,3.901650747768054,1,4.033927264281722
S-west,1,1490,2025,50.8340674352314,3.9285667486238958,1,3.901650747768054
S-west,1,1491,2023,51.59048321104552,3.943337221583028,1,4.023576188478119
S-west,1,1491,2024,58.63119072214817,4.071266819863333,1,3.943337221583028
S-west,1,1491,2025,53.83583696659685,3.985939360032625,1,4.071266819863333
S-west,1,1492,2023,18.707963267948966,2.928949276420883,1,2.901859040584074
S-west,1,1492,2024,0,NA,0,2.928949276420883
S-west,1,1493,2023,34.20353755551324,3.5323290760150003,1,3.454192699029232
S-west,1,1493,2024,39.91592653589793,3.686775405552839,1,3.5323290760150003
S-west,1,1493,2025,32.70353755551324,3.487483254177731,1,3.686775405552839
S-west,1,1494,2023,33.77433388230814,3.5197011614403233,1,3.6588192382754516
S-west,1,1494,2024,0,NA,0,3.5197011614403233
S-west,1,1495,2024,29.061944901923447,3.369429583016294,1,3.0809351643101865
S-west,1,1495,2025,27.991148575128552,3.331888337881174,1,3.369429583016294
S-west,1,1496,2023,28.561944901923447,3.3520752339596087,1,3.331888337881174
S-west,1,1496,2024,29.061944901923447,3.369429583016294,1,3.3520752339596087
S-west,1,1496,2025,27.991148575128552,3.331888337881174,1,3.369429583016294
S-west,1,1497,2023,8.283185307179586,2.114227593354238,1,2.4786184169590766
S-west,1,1497,2024,0,NA,0,2.114227593354238
S-west,1,1498,2023,16.13716694115407,2.781125117146707,1,3.487483254177731
S-west,1,1498,2024,0,NA,0,2.781125117146707
S-west,1,1499,2023,22.84955592153876,3.128931682645399,1,3.2955089817053524
S-west,1,1499,2024,26.991148575128552,3.2955089817053524,1,3.128931682645399
S-west,1,1499,2025,31.632741228718345,3.454192699029232,1,3.2955089817053524
S-west,1,1500,2024,18.13716694115407,2.897963255045375,1,2.287875600305795
S-west,1,1500,2025,24.34955592153876,3.192513612053827,1,2.897963255045375
S-west,1,1501,2023,32.132741228718345,3.4698754862864525,1,3.5176028038228306
S-west,1,1501,2024,0,NA,0,3.4698754862864525
S-west,1,1502,2023,42.05751918948772,3.7390381858789867,1,3.6353712490400714
S-west,1,1502,2024,51.911500823462205,3.9495403614509024,1,3.7390381858789867
S-west,1,1502,2025,55.053093477052,4.008298055541767,1,3.9495403614509024
S-west,1,1503,2024,48.840704496667314,3.8885640737221583,1,3.700974089813517
S-west,1,1503,2025,51.982297150257104,3.9509032212006403,1,3.8885640737221583
S-west,1,1504,2023,48.840704496667314,3.8885640737221583,1,4.0975840781636075
S-west,1,1504,2024,51.982297150257104,3.9509032212006403,1,3.8885640737221583
S-west,1,1504,2025,0,NA,0,3.9509032212006403
S-west,1,1505,2023,47.69911184307752,3.864912778078967,1,3.8345013832039014
S-west,1,1505,2024,57.553093477052,4.052707886582546,1,3.864912778078967
S-west,1,1505,2025,55.982297150257104,4.025035518441119,1,4.052707886582546
S-west,1,1506,2024,0,NA,0,3.3520752339596087
S-west,1,1507,2023,23.420352248333657,3.1536053985489345,1,3.061030939530385
S-west,1,1507,2024,24.920352248333657,3.215684828985229,1,3.1536053985489345
S-west,1,1507,2025,20.207963267948966,3.0060767479079957,1,3.215684828985229
S-west,1,1508,2023,64.40707511102649,4.165223489048384,1,4.1484582895304
S-west,1,1508,2024,72.92300390775091,4.289404143527965,1,4.165223489048384
S-west,1,1508,2025,80.79202994957151,4.391878321423904,1,4.289404143527965
S-west,1,1509,2023,47.19911184307752,3.854375075530519,1,3.8030817811429682
S-west,1,1509,2024,58.053093477052,4.061357996595743,1,3.854375075530519
S-west,1,1509,2025,59.62388980384689,4.088056329393177,1,4.061357996595743
S-west,1,1510,2023,46.12831551628262,3.8314269808891863,1,3.8314269808891863
S-west,1,1510,2024,57.053093477052,4.043982298800367,1,3.8314269808891863
S-west,1,1510,2025,57.053093477052,4.043982298800367,1,4.043982298800367
S-west,1,1511,2023,40.48672286269283,3.700974089813517,1,3.40326008289462
S-west,1,1511,2024,46.69911184307752,3.843725146144483,1,3.700974089813517
S-west,1,1511,2025,55.053093477052,4.008298055541767,1,3.843725146144483
S-west,1,1512,2023,18.707963267948966,2.928949276420883,1,2.841249610193618
S-west,1,1512,2024,22.84955592153876,3.128931682645399,1,2.928949276420883
S-west,1,1512,2025,25.491148575128552,3.238331277205287,1,3.128931682645399
S-west,1,1513,2023,23.84955592153876,3.171765597519022,1,3.405612329047532
S-west,1,1513,2024,33.20353755551324,3.502656423122993,1,3.171765597519022
S-west,1,1513,2025,34.20353755551324,3.5323290760150003,1,3.502656423122993
S-west,1,1514,2023,40.98672286269283,3.7132481816419554,1,3.5631556139973815
S-west,1,1514,2024,38.34513020910303,3.646627536936785,1,3.7132481816419554
S-west,1,1514,2025,39.41592653589793,3.6741699614256853,1,3.646627536936785
S-west,1,1515,2023,36.41592653589793,3.5950062211440192,1,3.637236700322372
S-west,1,1515,2024,34.77433388230814,3.5488795825522326,1,3.5950062211440192
S-west,1,1515,2025,38.41592653589793,3.6484721271462153,1,3.5488795825522326
S-west,1,1516,2024,8.283185307179586,2.114227593354238,1,2.114227593354238
S-west,1,1516,2025,8.283185307179586,2.114227593354238,1,2.114227593354238
S-west,1,1517,2023,32.70353755551324,3.487483254177731,1,3.422069411738013
S-west,1,1517,2024,0,NA,0,3.487483254177731
S-west,1,1518,2023,43.55751918948772,3.774082344870132,1,3.811077437155696
S-west,1,1518,2024,48.69911184307752,3.8856607926137725,1,3.774082344870132
S-west,1,1518,2025,39.308625617596654,3.671443976156487,1,3.8856607926137725
S-west,1,1519,2024,0,NA,0,2.4786184169590766
S-west,1,1520,2023,0,NA,0,3.7525187159519104
S-west,1,1521,2023,34.73097094374406,3.547631823282675,1,4.40114572022456
S-west,1,1521,2024,0,NA,0,3.547631823282675
S-west,1,1522,2023,34.20353755551324,3.5323290760150003,1,3.40326008289462
S-west,1,1522,2024,56.053093477052,4.026299339378802,1,3.5323290760150003
S-west,1,1522,2025,52.769908169872416,3.965941107220353,1,4.026299339378802
S-west,2,1523,2023,64.33627878423158,4.1641236833995645,1,4.18717103569852
S-west,2,1523,2024,0,NA,0,4.1641236833995645
S-west,2,1524,2023,46.62831551628262,3.8422079857045603,1,3.875340594394617
S-west,2,1524,2024,51.840704496667314,3.9481756417793656,1,3.8422079857045603
S-west,2,1524,2025,41.64291735288518,3.729131302601071,1,3.9481756417793656
S-west,2,1525,2023,28.561944901923447,3.3520752339596087,1,3.4405314715775757
S-west,2,1525,2024,31.061944901923447,3.435983433336557,1,3.3520752339596087
S-west,2,1525,2025,34.70353755551324,3.5468416286013493,1,3.435983433336557
S-west,2,1526,2023,42.98672286269283,3.7608912973790445,1,3.7491916238915595
S-west,2,1526,2024,40.61548396465436,3.7041493723411776,1,3.7608912973790445
S-west,2,1526,2025,41.39424506661589,3.7231418631159974,1,3.7041493723411776
S-west,2,1527,2023,27.991148575128552,3.331888337881174,1,3.7681321230908598
S-west,2,1527,2024,39.98672286269283,3.6885474705808217,1,3.331888337881174
S-west,2,1527,2025,33.27433388230814,3.5047863455175596,1,3.6885474705808217
S-west,2,1528,2023,42.98672286269283,3.7608912973790445,1,3.8314269808891863
S-west,2,1528,2024,0,NA,0,3.7608912973790445
S-west,2,1529,2024,9.853981633974483,2.287875600305795,1,2.051965676916428
S-west,2,1529,2025,10.353981633974483,2.3373711446684475,1,2.287875600305795
S-west,2,1530,2024,22.84955592153876,3.128931682645399,1,2.7767283057265075
S-west,2,1530,2025,28.061944901923447,3.334414384529047,1,3.128931682645399
S-west,2,1531,2024,0,NA,0,3.215684828985229
S-west,2,1532,2024,30.132741228718345,3.405612329047532,1,3.192513612053827
S-west,2,1532,2025,29.561944901923447,3.3864878889739045,1,3.405612329047532
S-west,2,1533,2024,24.920352248333657,3.215684828985229,1,3.235550122798802
S-west,2,1533,2025,25.420352248333657,3.235550122798802,1,3.215684828985229
S-west,2,1534,2023,35.77433388230814,3.577230705627186,1,3.5488795825522326
S-west,2,1534,2024,38.84513020910303,3.6595827204138347,1,3.577230705627186
S-west,2,1534,2025,0,NA,0,3.6595827204138347
S-west,2,1535,2023,48.61238596594936,3.883878353702809,1,3.864912778078967
S-west,2,1535,2024,37.73672286269283,3.6306337015832275,1,3.883878353702809
S-west,2,1535,2025,24.35575041173111,3.1927679781872977,1,3.6306337015832275
S-west,2,1536,2023,62.628314009064944,4.137217476313327,1,4.488288219392707
S-west,2,1536,2024,82.23937452211008,4.4096341961588434,1,4.137217476313327
S-west,2,1536,2025,66.17787143782138,4.1923461387520025,1,4.4096341961588434
S-west,2,1537,2023,0,NA,0,3.5741957942485203
S-west,2,1538,2023,49.840704496667314,3.9088320095451743,1,3.87827394895208
S-west,2,1538,2024,55.482297150257104,4.016063999604916,1,3.9088320095451743
S-west,2,1538,2025,60.12388980384689,4.096407263454566,1,4.016063999604916
S-west,2,1539,2023,22.84955592153876,3.128931682645399,1,3.128931682645399
S-west,2,1539,2024,20.707963267948966,3.030518325228393,1,3.128931682645399
S-west,2,1539,2025,22.84955592153876,3.128931682645399,1,3.030518325228393
S-west,2,1540,2023,27.026546738526,3.2968195955054744,1,3.2550284612194202
S-west,2,1540,2024,31.23893571891069,3.441665256494576,1,3.2968195955054744
S-west,2,1540,2025,13.752211349000197,2.6211996365633974,1,3.441665256494576
S-west,2,1541,2023,51.411500823462205,3.9398618988617278,1,3.920938823720976
S-west,2,1541,2024,51.982297150257104,3.9509032212006403,1,3.9398618988617278
S-west,2,1541,2025,53.553093477052,3.980673563237426,1,3.9509032212006403
S-west,2,1542,2023,57.053093477052,4.043982298800367,1,3.992689004412817
S-west,2,1542,2024,52.21459806855838,3.9553621122777995,1,4.043982298800367
S-west,2,1542,2025,53.76769531365455,3.9846728279661185,1,3.9553621122777995
S-west,2,1544,2023,73.76105674500096,4.300830905948869,1,4.005722813342357
S-west,2,1544,2024,0,NA,0,4.300830905948869
S-west,2,1545,2023,40.48672286269283,3.700974089813517,1,3.6336776702211604
S-west,2,1545,2024,60.19468613064179,4.0975840781636075,1,3.700974089813517
S-west,2,1545,2025,61.76548245743669,4.1233446721367155,1,4.0975840781636075
S-west,2,1546,2023,69.76105674500096,4.245075927780155,1,4.109581790073579
S-west,2,1546,2024,83.75663103256524,4.427915344079123,1,4.245075927780155
S-west,2,1546,2025,0,NA,0,4.427915344079123
S-west,2,1547,2023,38.68805057642355,3.655530781721218,1,3.661403589350528
S-west,2,1547,2024,0,NA,0,3.655530781721218
S-west,2,1548,2023,26.991148575128552,3.2955089817053524,1,3.8871134867977446
S-west,2,1548,2024,0,NA,0,3.2955089817053524
S-west,2,1549,2023,75.47344572538566,4.323780882143173,1,3.967817591305776
S-west,2,1549,2024,0,NA,0,4.323780882143173
S-west,2,1550,2023,67.33627878423158,4.209699152096611,1,4.086983398952313
S-west,2,1550,2024,58.26548245743669,4.065009850389755,1,4.209699152096611
S-west,2,1550,2025,0,NA,0,4.065009850389755
S-west,2,1551,2023,19.77875959474386,2.9846086141545904,1,3.260476200605041
S-west,2,1551,2024,0,NA,0,2.9846086141545904
S-west,2,1552,2023,22.84955592153876,3.128931682645399,1,2.95532494658627
S-west,2,1552,2024,0,NA,0,3.128931682645399
S-west,2,1553,2023,41.05751918948772,3.7149739906102823,1,3.7407200921933073
S-west,2,1553,2024,43.69911184307752,3.7773277779379737,1,3.7149739906102823
S-west,2,1553,2025,25.991148575128552,3.2577560406406953,1,3.7773277779379737
S-west,2,1554,2023,33.20353755551324,3.502656423122993,1,3.5197011614403233
S-west,2,1554,2024,46.62831551628262,3.8422079857045603,1,3.502656423122993
S-west,2,1554,2025,41.48672286269283,3.7253734450283558,1,3.8422079857045603
S-west,2,1555,2023,40.55751918948772,3.7027211934450706,1,3.459800107905201
S-west,2,1555,2024,41.05751918948772,3.7149739906102823,1,3.7027211934450706
S-west,2,1555,2025,0,NA,0,3.7149739906102823
S-west,2,1556,2023,28.561944901923447,3.3520752339596087,1,3.4564282694681405
S-west,2,1556,2024,0,NA,0,3.3520752339596087
S-west,2,1557,2023,68.40707511102649,4.225476256574946,1,4.202246028691903
S-west,2,1557,2024,0,NA,0,4.225476256574946
S-west,2,1558,2023,34.77433388230814,3.5488795825522326,1,3.5488795825522326
S-west,2,1558,2024,50.265925782289095,3.9173274277179955,1,3.5488795825522326
