pop,tr,plantID,year,area,log_size,surv,log_size_t0
NorthLower,1,57,2023,1766.439009297201,7.4767209399066354,1,7.411455938533699
NorthLower,1,57,2024,2483.1148333973724,7.8172690322830585,1,7.4767209399066354
NorthLower,1,57,2025,2530.867041731937,7.836317227253753,1,7.8172690322830585
NorthLower,1,58,2023,738.9025921243194,6.6051661018738725,1,6.836566289487201
NorthLower,1,58,2024,989.6016858807849,6.897302524675033,1,6.6051661018738725
NorthLower,1,58,2025,1336.7476741024568,7.197994833862829,1,6.897302524675033
NorthLower,1,59,2023,395.84067435231395,5.981011792800878,1,5.636171306509149
NorthLower,1,59,2024,466.52650905808423,6.145314844092154,1,5.981011792800878
NorthLower,1,59,2025,326.7256359733385,5.789120784990773,1,6.145314844092154
NorthLower,1,6,2023,122.52211349000194,4.808291531979046,1,4.808291531979046
NorthLower,1,6,2024,208.91591146372122,5.341931833511208,1,4.808291531979046
NorthLower,1,6,2025,219.9114857512855,5.393225127898759,1,5.341931833511208
NorthLower,1,60,2023,487.73225946981535,6.189766606662988,1,6.268693865252659
NorthLower,1,60,2024,881.216739331937,6.781303610812151,1,6.189766606662988
NorthLower,1,60,2025,962.1127501618741,6.869131647708337,1,6.781303610812151
NorthLower,1,61,2023,1215.79635693925,7.103154578879182,1,6.868314987801781
NorthLower,1,61,2024,1223.6503385732244,7.109593751160203,1,7.103154578879182
NorthLower,1,61,2025,229.02210444669595,5.433818524864012,1,7.109593751160203
NorthLower,1,62,2024,216.76989309769573,5.37883639044666,1,4.95139237561972
NorthLower,1,62,2025,285.88493147667117,5.655589392366251,1,5.37883639044666
NorthLower,1,63,2023,176.71458676442586,5.174535926933929,1,4.882399504132769
NorthLower,1,63,2024,268.6061718819273,5.593246261792115,1,5.174535926933929
NorthLower,1,63,2025,263.89378290154264,5.575546684692714,1,5.593246261792115
NorthLower,1,64,2023,169.64600329384882,5.1337139324136745,1,4.5206094595272655
NorthLower,1,64,2024,325.15483964654356,5.784301498554824,1,5.1337139324136745
NorthLower,1,64,2025,325.15483964654356,5.784301498554824,1,5.784301498554824
NorthLower,1,65,2023,138.23007675795088,4.928919519767661,1,4.535876931658054
NorthLower,1,65,2024,0,NA,0,4.928919519767661
NorthLower,1,66,2023,213.62830044410595,5.364237591025507,1,5.526756520523282
NorthLower,1,66,2024,326.7256359733385,5.789120784990773,1,5.364237591025507
NorthLower,1,66,2025,265.4645792283375,5.581481420212528,1,5.789120784990773
NorthLower,1,67,2023,65.97344572538566,4.189252323572823,1,4.4028264238708825
NorthLower,1,67,2024,65.97344572538566,4.189252323572823,1,4.189252323572823
NorthLower,1,67,2025,60.47565858160351,4.102240946583193,1,4.189252323572823
NorthLower,1,68,2024,614.966761940202,6.421568220720313,1,5.944644148630004
NorthLower,1,68,2025,614.966761940202,6.421568220720313,1,6.421568220720313
NorthLower,1,69,2023,376.04864063469824,5.929718498413328,1,5.849745406807208
NorthLower,1,69,2024,376.04864063469824,5.929718498413328,1,5.929718498413328
NorthLower,1,69,2025,229.72896279375365,5.436900191401421,1,5.929718498413328
NorthLower,1,7,2023,179.0707812546182,5.18778115368395,1,5.200853235251303
NorthLower,1,7,2024,150.79644737231007,5.015930896757291,1,5.18778115368395
NorthLower,1,7,2025,95.50441666912971,4.559172494261576,1,5.015930896757291
NorthLower,1,70,2024,100.53096491487338,4.610465788649127,1,4.95139237561972
NorthLower,1,70,2025,62.83185307179586,4.140462159403391,1,4.610465788649127
NorthLower,1,71,2024,129.59069696057895,4.86438099863009,1,4.322783716197346
NorthLower,1,71,2025,138.23007675795088,4.928919519767661,1,4.86438099863009
NorthLower,1,72,2024,238.76104167282426,5.475463226135731,1,4.962442211806305
NorthLower,1,72,2025,251.32741228718345,5.526756520523282,1,5.475463226135731
NorthLower,1,73,2023,84.82300164692441,4.440566751853729,1,4.258245195059774
NorthLower,1,73,2024,87.96459430051421,4.476934396024604,1,4.440566751853729
NorthLower,1,73,2025,81.68140899333463,4.4028264238708825,1,4.476934396024604
NorthLower,1,74,2024,102.10176124166829,4.625969975185092,1,4.258245195059774
NorthLower,1,74,2025,102.10176124166829,4.625969975185092,1,4.625969975185092
NorthLower,1,75,2023,234.99113048851655,5.459547770829832,1,5.400874369144659
NorthLower,1,75,2024,311.01767270538954,5.73984973598399,1,5.459547770829832
NorthLower,1,75,2025,0,NA,0,5.73984973598399
NorthLower,1,76,2023,590.9335781402401,6.381703622156385,1,6.353532745189688
NorthLower,1,76,2024,778.9578984575892,6.657956998784543,1,6.381703622156385
NorthLower,1,76,2025,708.8218424661969,6.563604214936546,1,6.657956998784543
NorthLower,1,77,2024,164.93361431346412,5.1055430554469785,1,4.625969975185092
NorthLower,1,77,2025,153.1526418625024,5.031435083293256,1,5.1055430554469785
NorthLower,1,78,2023,293.7389131106456,5.682691322144041,1,5.644539556179665
NorthLower,1,78,2024,487.73225946981535,6.189766606662988,1,5.682691322144041
NorthLower,1,78,2025,469.6681017116741,6.152026278680141,1,6.189766606662988
NorthLower,1,79,2024,466.52650905808423,6.145314844092154,1,5.698606777449941
NorthLower,1,79,2025,414.6902302738527,6.027531808435771,1,6.145314844092154
NorthLower,1,8,2023,226.1946710584651,5.421396004865455,1,5.230706198400984
NorthLower,1,8,2024,339.29200658769764,5.82686111297362,1,5.421396004865455
NorthLower,1,8,2025,339.29200658769764,5.82686111297362,1,5.82686111297362
NorthLower,1,80,2023,61.26105674500097,4.115144351419102,1,3.85278008695161
